smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
COc1cc(C#N)ccc1OC(=O)Cn1ccc(=O)n(C)c1=O,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C=O,C,<4>,O=c1cc[nH]c(=O)[nH]1,<7>,C,<eos>,,,,,,,,,,,,,,,,
O=C(Nc1cccc(Br)c1)Nc1ccc2c(c1)COC2,<bos>,Br,<4>,c1ccccc1,<0>,N,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(C)c2ccccc2O)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,(,C,),<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,
CCOc1ccc(C(=O)N(C)CC(=O)NC2CC2)c(N)c1,<bos>,C1CC1,<0>,N,C=O,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,<4>,(,N,),O,C,C,<eos>,,,,,,,,,,,,
CN(Cc1ccncc1)C(=O)c1cccc(S(C)(=O)=O)c1,<bos>,c1ccncc1,<0>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCNC(=O)Cn1nc(C)n2c(cc3cc(NC(C)=O)ccc32)c1=O,<bos>,C,C,C,N,C=O,C,<2>,O=c1[nH]ncn2c1cc1ccccc12,<10>,<4>,(,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,
CC(=O)Nc1nnc(-c2c[nH]nc2-c2c(C)cc(C)cc2C)s1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),<1>,c1cn[nH]c1,<0>,<3>,c1nncs1,<0>,N,C=O,C,<eos>,,,,,,,,,,,
CC1(CNC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1,<bos>,C,<0>,C1CC1,<0>,C,N,C=O,<3>,O=C1CCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
C#CCOC(=O)N(C)CC(=O)Nc1ccc(F)c(C#N)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,C,N,(,C,),C=O,O,C,<0>,C#C,<eos>,,,,,,,,,,,,
COc1ccc(C(=O)CN2c3cccc4cccc(c34)S2(=O)=O)c(O)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,),C=O,C,<3>,O=S1(=O)Nc2cccc3cccc1c23,<eos>,,,,,,,,,,,,,,,,,,,
CC1CCc2sc(NC(=O)Cn3cnc(C#N)n3)nc2C1,<bos>,C,<7>,c1nc2c(s1)CCCC2,<0>,N,C=O,C,<3>,c1nc[nH]n1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1cnc(C2CCCO2)s1,<bos>,C,C,C,N,C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccc1)NCCCc1nc2ccccc2[nH]1,<bos>,c1ccccc1,<0>,S,C,C=O,N,C,C,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1nc(-c2ccc(OC)cc2OC)cc1S(=O)(=O)CC,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),<1>,c1cn[nH]c1,<4>,<3>,(,C,C,),O=[SH2]=O,C,C,<eos>,,,,,,,,,,,
CCC(=O)c1nnc(NC(=O)CCc2nc(C)no2)s1,<bos>,C,C,C=O,<3>,c1nncs1,<0>,N,C=O,C,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(C)Cc1noc(C2CCCCN2C(=O)c2cccc(C#N)c2)n1,<bos>,C,C,(,C,),C,<0>,c1ncon1,<2>,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,
COc1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
O=C(COC(=O)CCOc1ccc(Br)cc1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,O,C=O,C,C,O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,
CCCC(=O)NCC(=O)Nc1ccc(Br)c(C)c1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,Br,),N,C=O,C,N,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,,
CCCCOc1ncnc2scc(-c3cccc(N)c3)c12,<bos>,C,C,C,C,O,<2>,c1ncc2ccsc2n1,<4>,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)c(-c2nnc(N3CCC(C#N)CC3)o2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,F,),<0>,c1nnco1,<3>,<3>,C1CCNCC1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(SCc2cc(=O)n3nc(N4CCCC4)sc3n2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),S,C,<3>,O=c1ccnc2scnn12,<7>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,
COCC(=O)N1CCC(C(=O)Nc2cccnc2)CC1,<bos>,C,O,C,C=O,<3>,C1CCNCC1,<0>,C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1(C)C(NC(=O)CN2CCOCC2C2CC2)C2CCOC21,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,C=O,C,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1NC(=O)C1CNc2ccccc2O1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),N,C=O,<8>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCCCC1CCCO1)c1cc2c(F)cccc2s1,<bos>,F,<8>,c1ccc2sccc2c1,<5>,C=O,N,C,C,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(C)n(Cc2cccc(C#N)c2)c1C,<bos>,C,C,O,C=O,<0>,c1cc[nH]c1,<3>,<2>,(,C,),<4>,(,C,),C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,
CS(=O)(=O)NCC(=O)N1CCn2nc(Cc3ccccn3)cc2C1,<bos>,C,O=[SH2]=O,N,C,C=O,<7>,c1cc2n(n1)CCNC2,<0>,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(CNC(=O)Cc2cccc(OC)c2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,C=O,N,C,<0>,c1ccccc1,<4>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)NCc2cnn(C)c2C)cc1F,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C,N,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,<eos>,,,,,,,,,,
CC(C)Nc1ccc(NC(=O)Cc2cc(F)ccc2F)cn1,<bos>,C,C,(,C,),N,<4>,c1ccncc1,<1>,N,C=O,C,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,
O=C(COc1ccccc1F)N1CCN(c2ccc(Cl)cc2)CC1,<bos>,F,<5>,c1ccccc1,<0>,O,C,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N(C)c2ccc3ccccc3c2)no1,<bos>,C,N,(,<0>,c1ccc2ccccc2c1,),C=O,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(C(=O)OCC(=O)NC2CCCC2)c1,<bos>,C1CCCC1,<0>,N,C=O,C,O,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc2[nH]c3ccccc3n12)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C=O,C,S,<10>,c1ccc2c(c1)[nH]c1nncn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CCCC(=O)Nc2cccc(N)c2)o1,<bos>,C,<4>,c1ccoc1,<2>,C,C,C,C=O,N,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C(=O)NCc3ccccn3)c3c2CCC3)cc1,<bos>,C,<3>,c1ccccc1,<0>,<2>,c1n[nH]c2c1CCC2,<0>,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
COCC(=O)N1CCC2(CCCNC2)CC1C(=O)c1cnccn1,<bos>,C,O,C,C=O,<8>,C1CNCC2(C1)CCNCC2,<7>,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(C(=O)NCc2cccnc2OC2CCCC2)on1,<bos>,C,C,C,<1>,c1cnoc1,<4>,C=O,N,C,<1>,c1ccncc1,<2>,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)c2ccc(Br)cc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1OC(F)F)c1cc(C2CC2)on1,<bos>,F,C,(,F,),O,<5>,c1ccccc1,<0>,N,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
Cc1cccnc1NC(=O)Cn1ccc(C(F)(F)F)n1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,C,C=O,N,<4>,c1ccncc1,<5>,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(NC(=O)C2CC2N)cc1NC(=O)C1CC1,<bos>,C1CC1,<0>,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,<0>,C1CC1,<2>,N,<eos>,,,,,,,,,,,,,,,
CCCCn1c(=O)n(C)c(=O)c2[nH]c(NCCC(C)C)nc21,<bos>,C,C,(,C,),C,C,N,<7>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<10>,<2>,(,C,),C,C,C,C,<eos>,,,,,,,,,,,,,
N#Cc1ccccc1NC(=O)Cn1nc(-c2cccs2)cc(N)c1=O,<bos>,N,<2>,O=c1cccn[nH]1,<6>,<4>,(,<4>,c1ccsc1,),C,C=O,N,<5>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,
CCCNC(=O)CN(C(=O)c1occc1C1CC1)C(C)C,<bos>,C1CC1,<0>,<0>,c1ccoc1,<4>,C=O,N,(,C,(,C,),C,),C,C=O,N,C,C,C,<eos>,,,,,,,,,,,,
C=CCOC1NCCc2c1ccc(C)c2F,<bos>,C,<0>,c1ccc2c(c1)CCNC2,<9>,<5>,(,F,),O,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2[nH]nc(C)c2Br)cc1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1cccc(NC(=O)c2c(-c3ccccc3)nn3ncccc23)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C=O,<6>,c1cnn2nccc2c1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)Nc2nc(-c3ccccc3)ns2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<2>,c1ncsn1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)C(C)C)ccc1NC(=O)c1ccco1,<bos>,C,C,(,C,),C=O,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,
CCn1ncc(C(=O)N2CCc3cc(F)ccc3C2)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C=O,<8>,c1ccc2c(c1)CCNC2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,
CCC(Oc1ccc(C)cc1)C(=O)N1CCC(C(N)=O)C1,<bos>,C,<3>,c1ccccc1,<0>,O,C,(,C,C,),C=O,<3>,C1CCNC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,
CC(=O)c1cccnc1Nc1ccc2c(C)cc(=O)oc2c1,<bos>,C,C=O,<1>,c1ccncc1,<2>,N,<7>,O=c1ccc2ccccc2o1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCN(CCO)C(=O)Nc1ccc(C)c(S(C)(=O)=O)c1,<bos>,C,O=[SH2]=O,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,N,(,C,<0>,C=C,),C,C,O,<eos>,,,,,,,,,,,,
COc1cc(Cl)c(C(=O)c2cc(C)no2)cc1Cl,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,Cl,),<3>,(,Cl,),C=O,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,
Cc1noc(C)c1CSc1nc2cc(N)ccc2o1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,S,<5>,c1ccc2ocnc2c1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,
CCCc1cccc(S(=O)(=O)Nc2ccc3c(c2)oc(=O)n3C)c1,<bos>,C,C,C,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<6>,O=c1[nH]c2ccccc2o1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)C1CC1)Nc1cc(Cl)ccc1NCCO,<bos>,O,C,C,N,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,C,O,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
Cc1nc2ccc(NC(=O)c3oc4ccccc4c3C)cc2o1,<bos>,C,<5>,c1ccc2ocnc2c1,<1>,N,C=O,<5>,c1ccc2occc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)c2cc(-c3ccco3)nc3c2cnn3C)CC1,<bos>,C,<4>,c1cnc2[nH]ncc2c1,<8>,<1>,(,<4>,c1ccoc1,),C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ncc(-c2ccc(N3CCCC3=O)cc2)o1,<bos>,C,C,N,C=O,<3>,c1cocn1,<1>,<0>,c1ccccc1,<3>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)CN1CCn2c(nn(C)c2=O)C1,<bos>,C,C,O,C=O,C,N,C=O,C,<8>,O=c1[nH]nc2n1CCNC2,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)N1CCCC1c1nc2ccccc2n1C,<bos>,C,C,C,N,C=O,<3>,C1CCNC1,<4>,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC(CO)C1CC1)C1CC(=O)N(c2cc(F)ccc2Cl)C1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,Cl,),<5>,O=C1CCCN1,<3>,C=O,N,C,(,<0>,C1CC1,),C,O,<eos>,,,,,,,,,,,,
O=C(NC1CCN(c2ncccn2)CC1)c1cnns1,<bos>,c1cncnc1,<3>,<3>,C1CCNCC1,<0>,N,C=O,<1>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(O)C(C)NC(=O)c2cc(C)sc2C)cc1,<bos>,C,<4>,c1ccsc1,<1>,<2>,(,C,),C=O,N,C,(,C,),C,(,O,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,
CC(=O)NCCC1CCCN1C(=O)c1cc2ccccc2[nH]1,<bos>,C,C=O,N,C,C,<4>,C1CCNC1,<3>,C=O,<5>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1csc(-c2ccccn2)n1)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C=O,C,C,<0>,c1cscn1,<3>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)c2ncn(-c3ccccc3)n2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CC1,),N,C=O,<0>,c1nc[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CC(C)NC(=O)Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1,<bos>,C,C,(,C,),N,C=O,C,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,
CC(Cc1ccc(Cl)cc1)NC(=O)NCc1cnn(C)c1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
O=C(NCc1ccco1)C1CCCN(C(=O)c2ccncc2)C1,<bos>,c1ccoc1,<4>,C,N,C=O,<1>,C1CCNCC1,<3>,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#CCCN(CC(F)F)C(=O)CNc1ccccc1C#N,<bos>,F,C,(,F,),C,N,(,C,C,C#N,),C=O,C,N,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,
CC(Cn1cnc2cnccc2c1=O)NC(=O)C1CCCCC1,<bos>,O=c1[nH]cnc2cnccc12,<2>,C,C,(,C,),N,C=O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)Cn1nnc(C(=O)Nc2ccc(F)cc2)n1)C1CCCCC1,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<3>,c1nn[nH]n1,<0>,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
O=C(Cn1c(-c2cccs2)noc1=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,<2>,O=c1[nH]cno1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(NC(=O)Cn2nc(CC)c3ccccc3c2=O)s1,<bos>,C,C,<3>,c1nncs1,<0>,N,C=O,C,<2>,O=c1[nH]ncc2ccccc12,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CN(C(=O)CN1CCN(c2ncccn2)CC1)C1CCCCC1,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,
Clc1cnccc1-c1nc(CN2CCOCC2)cs1,<bos>,Cl,<5>,c1ccncc1,<0>,<3>,c1cscn1,<0>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CSc1ncnc2sc(C(=O)NCc3c(C)noc3C)c(C)c12,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,C=O,<5>,c1ncc2ccsc2n1,<2>,<4>,(,C,),S,C,<eos>,,,,,,,,,,,,
,<bos>,C#N,<0>,c1ccoc1,<1>,<4>,N,C,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccc(Br)c1)C1CCCN(C(=O)C2CC2)C1,<bos>,Br,<4>,c1ccccc1,<0>,C=O,<1>,C1CCNCC1,<3>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2Nc3ccc(C)cc3-c3cc(C)nn32)c(OC)c1,<bos>,C,<1>,c1ccc2c(c1)NCn1nccc1-2,<7>,<10>,(,C,),<3>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(C(=O)CCC(=O)NCC(O)C(F)(F)F)cc1F,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,C=O,C,C,C=O,<0>,c1ccccc1,<3>,<4>,(,F,),C,<eos>,,,,,,
O=C(Cc1ccc(-c2ccn[nH]2)cc1)NCC1CCC1,<bos>,C1CCC1,<0>,C,N,C=O,C,<0>,c1ccccc1,<3>,<4>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1c(C)nc(SCC(=O)Nc2ccc(C)cc2)[nH]c1=O,<bos>,C,C,<2>,O=c1ccnc[nH]1,<5>,<3>,(,C,),S,C,C=O,N,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,
