smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Cc1ccsc1C(=O)NCCc1nc(-c2cccnc2)no1,<bos>,C,<0>,c1ccsc1,<4>,C=O,N,C,C,<2>,c1ncon1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOCCN1C(=O)c2ccccc2S1(=O)=O,<bos>,C,C,O,C,C,<2>,O=C1NS(=O)(=O)c2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)Nc2ccccc2OC)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)CSc1nnnn1-c1ccccc1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,C,S,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CNC(=O)NCCNC(=O)N1CCC(c2cc(C)on2)C1,<bos>,C,N,C=O,N,C,C,N,C=O,<3>,C1CCNC1,<0>,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(CCc1ccncc1)N1CCc2ccc(Cl)cc2C1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C=O,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(C#N)c(NC3CCC(O)CC3)nc12,<bos>,C,O,<2>,c1ccc2ncccc2c1,<5>,<6>,(,C#N,),N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(C(C#N)NC(=O)C2CCC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C,(,C#N,),N,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,
CCCC1(C(=O)Nc2ccc3c(c2)oc(=O)n3C)CCC1,<bos>,C,C,C,<0>,C1CCC1,<0>,C=O,N,<6>,O=c1[nH]c2ccccc2o1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<6>,O=c1cccn[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)c2cc3c(nc4sccn43)s2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,c1cc2c(nc3sccn32)s1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cnc3[nH]nc(C)c3c2)ccc1N,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,N,),N,C=O,<0>,c1cnc2[nH]ncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCc1nnc(SCC(=O)c2ccc(OC)c(OC)c2)n1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,C,S,<3>,c1nnc[nH]1,<0>,<4>,(,C,),C,C,C,<eos>,,,,,,,,,,
O=C(NC1CCCN(Cc2ccccc2)C1=O)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CCCC(=O)N1CCCCCC1,<bos>,C,C,C,(,C,),N,C=O,C,C,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCCN2S(=O)(=O)c1cc(F)ccc1F,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),O=[SH2]=O,<9>,c1ccc2c(c1)CCCN2,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CN(Cc1cccnc1)C(=O)CSc1nc2ccccc2[nH]1,<bos>,c1ccncc1,<1>,C,N,(,C,),C=O,C,S,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3nccc(C)n3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nnsc1CNC(=O)c1cc[nH]c1-c1ccccc1,<bos>,C,<0>,c1csnn1,<1>,C,N,C=O,<0>,c1cc[nH]c1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cn[nH]c1)c1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,C=O,N,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C1CC1)C(c1ccccc1)c1ccc(C)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccccc1,),N,(,<0>,C1CC1,),C=O,C,<eos>,,,,,,,,,,,,,,,,,
COCCOc1ncnc(Nc2nnc(C(C)C)s2)c1N,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,<5>,c1cncnc1,<1>,<0>,(,N,),O,C,C,O,C,<eos>,,,,,,,,,,,,
Cc1nc(CNC(=O)C2CC3CCC2O3)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c(-c2nc(-c3ccc(C#N)cn3)no2)nn(-c2ccc(F)cc2)c1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),<2>,c1ncon1,<0>,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,
O=C(c1ccc(OC(F)F)cc1)N1CCCS1(=O)=O,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2n1CCN(C(=O)CC1CCCCC1)C2,<bos>,C,<0>,c1nnc2n1CCNC2,<7>,C=O,C,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)CSc1nnc(-c2ccc(C)c(C)c2)o1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<3>,c1nnco1,<0>,S,C,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,
CS(=O)(=O)N1CCN(C(=O)NCc2ccco2)CC1,<bos>,c1ccoc1,<4>,C,N,C=O,<2>,C1CNCCN1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)C1CCCN1C(=O)c1ccccc1Cl,<bos>,C1CCCC1,<0>,N,C=O,<4>,C1CCNC1,<3>,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1NCC(=O)Oc1ccccc1F,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),N,C,C=O,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CC1CC(C)CN(S(=O)(=O)c2ccccc2F)C1,<bos>,C,<1>,C1CCNCC1,<3>,<5>,(,C,),O=[SH2]=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(S(=O)(=O)N2CC3CC2CC3Nc2cccnc2)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,C1CC2CC1CN2,<0>,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cc(Br)ccc1=O)Nc1ccccn1,<bos>,Br,<4>,O=c1cccc[nH]1,<6>,C,C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCc1cn[nH]c1C1CCN(c2nc(C)cc(C)n2)CC1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1cn[nH]c1,<0>,C,C,O,C,<eos>,,,,,,,,,,,,,,,
O=C(CCc1nc2ccccc2s1)NCC(=O)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,C,N,C=O,C,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,<6>,C1CC2CCC1C2,<7>,O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CN2CCOC(CNC(C)=O)C2)s1,<bos>,C,N,O=[SH2]=O,<4>,c1ccsc1,<2>,C,<5>,C1COCCN1,<1>,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
C=CCN(C(=O)C1CC(=O)Nc2ccccc21)c1ccccc1,<bos>,C=C,<0>,C,N,(,<0>,c1ccccc1,),C=O,<3>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)C=C(C)c2ccc(C)cc2)ccn1,<bos>,C,<0>,c1ccccc1,<3>,<1>,C=C,<0>,<1>,(,C,),C=O,N,C,<0>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,
