smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Cc1ccc(-c2noc(CN(C)c3cnc4ccccc4n3)n2)o1,<bos>,c1ccc2nccnc2c1,<5>,N,(,C,),C,<2>,c1ncon1,<0>,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)CC(C)(NC(=O)c1ccc(Cl)cc1Cl)C(=O)OC,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,N,C,(,C=O,O,C,),(,C,),C,C=O,O,C,<eos>,,,,,,,,,,
COc1ccccc1C(=O)NCCCSc1nc(C)n[nH]1,<bos>,C,O,<0>,c1ccccc1,<5>,C=O,N,C,C,C,S,<2>,c1nc[nH]n1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CCc1cc(C(=O)Nc2nnc(-c3cccnc3)o2)[nH]n1,<bos>,C,C,<1>,c1cn[nH]c1,<4>,C=O,N,<0>,c1nnco1,<3>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccncc1NC(=O)c1cnc2[nH]nc(C)c2c1,<bos>,C,<0>,c1ccncc1,<5>,N,C=O,<0>,c1cnc2[nH]ncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(Cl)ccc1NCCN1CCNC1=O,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C,C,<2>,O=C1NCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
N#CC(Cc1ccc(O)cc1)C(=O)Nc1cccc2cccnc12,<bos>,O,<3>,c1ccccc1,<0>,C,C,(,C#N,),C=O,N,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)NCC2CCN(c3ccccc3)C2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,C,<0>,C1CCNC1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCn1nnn(-c2ccccc2)c1=O)c1ccsc1,<bos>,c1ccsc1,<0>,C=O,N,C,C,<2>,O=c1[nH]nn[nH]1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)c1ccc(C(=O)C2CC2)cc1)c1ccccc1,<bos>,C1CC1,<0>,C=O,<0>,c1ccccc1,<3>,C=O,N,C,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C(=O)Nc2ccc3nc(C(N)=O)sc3c2)c1,<bos>,C,<0>,c1ccccc1,<4>,C=O,N,<1>,c1ccc2scnc2c1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCC1CCCN(S(=O)(=O)c2ccc(NC(=O)N(C)C)cc2)C1,<bos>,C,N,(,C,),C=O,N,<3>,c1ccccc1,<0>,O=[SH2]=O,<3>,C1CCNCC1,<1>,C,O,C,<eos>,,,,,,,,,,,,,,,,
CC1CCc2sc(C(=O)NCc3n[nH]c(=O)[nH]3)cc2C1,<bos>,C,<7>,c1cc2c(s1)CCCC2,<0>,C=O,N,C,<3>,O=c1[nH]cn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)c1cc(C(=O)Nc2ccccc2N2CCOCC2)nn1C,<bos>,C,C,C,(,C,),<4>,c1cn[nH]c1,<1>,<3>,(,C,),C=O,N,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,
COc1ccc(CNC(=O)CSc2nccn2C)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,N,C=O,C,S,<3>,c1c[nH]cn1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1csc(CNC(=O)NCCNC(=O)CC(C)(C)C)n1,<bos>,C,C,(,C,),(,C,),C,C=O,N,C,C,N,C=O,N,C,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,
CCN(CC(=O)NCc1cccs1)c1ccccc1C,<bos>,C,C,N,(,<0>,c1ccccc1,<5>,C,),C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
COc1nn(C)cc1-c1nc(-c2coc3ccccc23)no1,<bos>,C,O,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<2>,c1ncon1,<0>,<6>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccccc1NC(=O)C1CCCc2ccccc21,<bos>,C,C,N,C=O,<0>,c1ccccc1,<5>,N,C=O,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCC(C)NC(=O)c2ccc(C)nc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O,C,C,(,C,),N,C=O,<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,
O=C(NCCNC(=O)c1ccccc1)Nc1ccc(=O)[nH]c1,<bos>,c1ccccc1,<0>,C=O,N,C,C,N,C=O,N,<4>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)N(C)c2ccc(Br)cn2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<2>,(,O,C,),C=O,N,(,C,),<4>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,
CC(=O)Nc1ccc(-c2nnc(NC(C)c3ccccc3F)o2)cc1,<bos>,F,<5>,c1ccccc1,<0>,C,(,C,),N,<0>,c1nnco1,<3>,<3>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,
COc1ccc(NC(=O)Cn2nnc(-c3ccc(C)cc3)n2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,C,<3>,c1nn[nH]n1,<0>,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,
COc1ccc2cc(NC(=O)C(c3cccc(F)c3)N(C)C)ccc2n1,<bos>,C,N,(,C,),C,(,<0>,c1ccccc1,<4>,F,),C=O,N,<0>,c1ccc2ncccc2c1,<5>,O,C,<eos>,,,,,,,,,,,,,,
Cc1cc(F)ccc1CCNC(=O)c1cccc(C(=O)N2CCC2)c1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),C,C,N,C=O,<0>,c1ccccc1,<4>,C=O,<2>,C1CNC1,<eos>,,,,,,,,,,,,,,,
Oc1cc(F)cc2c1CCNC2C(Cl)(Cl)Cl,<bos>,Cl,C,(,Cl,),(,Cl,),<9>,c1ccc2c(c1)CCNC2,<1>,<5>,(,O,),F,<eos>,,,,,,,,,,,,,,,,,
COCCNC(=O)C1CCN(C2CCCCO2)CC1,<bos>,C,O,C,C,N,C=O,<0>,C1CCNCC1,<3>,<2>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(S(=O)(=O)NC2(CO)CCOCC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<0>,C1CCOCC1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN(C(=O)CCc2nc(-c3ccccc3)no2)C2CC2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,<0>,C1CC1,),C=O,C,C,<2>,c1ncon1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CC(=O)c1ccc(F)c(NC(=O)Cc2cccc(OC(F)F)c2)c1C,<bos>,F,C,(,F,),O,<4>,c1ccccc1,<0>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),<5>,(,C,),C=O,C,<eos>,,,,,,,,
CSc1cccc(NC(=O)c2cccnc2-n2cncn2)c1,<bos>,C,S,<0>,c1ccccc1,<4>,N,C=O,<1>,c1ccncc1,<2>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CSc2nncs2)ccc1-n1cnnc1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<4>,c1nnc[nH]1,),N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccn1)NCC1Cc2ccccc2O1,<bos>,c1ccncc1,<2>,C,C=O,N,C,<7>,c1ccc2c(c1)CCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cc(C)on1)C(=O)CCSc1ccccn1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,C,),C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)n2nccc2C)c(C)c(C)c1C,<bos>,C,<3>,c1ccccc1,<0>,<2>,(,C,),<4>,(,C,),<5>,(,C,),O=[SH2]=O,<3>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,
CCOCCC(=O)NC(C)(C)c1ccc2c(c1)OCO2,<bos>,C,C,(,C,),(,<0>,c1ccc2c(c1)OCO2,),N,C=O,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,,
c1ccc(-c2cn(CCNCc3nc4ccccc4[nH]3)nn2)cc1,<bos>,c1ccccc1,<0>,<0>,c1c[nH]nn1,<2>,C,C,N,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=CCC(Cc2ccc(OC)cc2)=N1,<bos>,C,C,O,C=O,<1>,C1=CN=CC1,<3>,C,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(C)c(NC(=O)c2ccc(S(=O)C(C)C)cc2)cc1C,<bos>,C,C,(,C,),O=[SH2],<3>,c1ccccc1,<0>,C=O,N,<5>,c1ccccc1,<2>,<0>,(,C,),<3>,(,C,),O,C,<eos>,,,,,,,,,
O=C(CN1CCCC1Cc1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C,<4>,C1CCNC1,<3>,C,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(NC(=O)C2CCCN2Cc2cccs2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,N,C=O,<4>,C1CCNC1,<3>,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Oc2cccc3ccc(C)nc23)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O=[SH2]=O,O,<2>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,
Cc1cc(C=Cn2nnc3ccccc32)[nH]n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,C=C,<1>,<4>,c1ccc2[nH]nnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNc2cc(S(C)(=O)=O)ccc2F)c1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,F,),N,C,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(Cn1c(-c2ccccc2)noc1=O)NC(F)(F)F,<bos>,F,C,(,F,),(,F,),N,C=O,C,<2>,O=c1[nH]cno1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CN(C)c1ccc(C(=O)NCc2cccc(O)c2)cc1F,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,
CC(NC(=O)Cc1ccc[nH]1)c1ccccc1OC(F)(F)F,<bos>,F,C,(,F,),(,F,),O,<5>,c1ccccc1,<0>,C,(,C,),N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,
Cc1cnc(NC(=O)CN2C(=O)c3ccccc3CS2(=O)=O)s1,<bos>,C,<1>,c1cscn1,<3>,N,C=O,C,<2>,O=C1NS(=O)(=O)Cc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1nc2scc(-c3cccc(C)c3)c2c(=O)[nH]1,<bos>,C,C,C=O,N,<3>,O=c1[nH]cnc2sccc12,<8>,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
OCc1nnc2c3ccccc3c(Nc3ccccc3)nn12,<bos>,O,C,<9>,c1ccc2c(c1)cnn1cnnc21,<6>,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCOc2ccc(NC(C)=O)cc2C1=O,<bos>,C,C=O,N,<9>,O=C1NCCOc2ccccc21,<2>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)Nc1ccc(C(=O)NCCCN2CCCC2=O)cc1,<bos>,C,N,C=O,N,<0>,c1ccccc1,<3>,C=O,N,C,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
Nc1ncnc(NC2CCCc3ccccc32)c1N,<bos>,N,<0>,c1cncnc1,<1>,<5>,(,N,),N,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCNC(=O)CCc1ccc(C)c(C)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C,C,C=O,N,C,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,
COc1cc(C)ccc1S(=O)(=O)c1ccc(N)cc1C,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,N,),O=[SH2]=O,<3>,c1ccccc1,<4>,<0>,(,C,),O,C,<eos>,,,,,,,,,,,,,,,
Cc1ccccc1CC(=O)Nc1cnn(-c2ccccc2F)c1,<bos>,C,<0>,c1ccccc1,<5>,C,C=O,N,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(-c2ncc[nH]2)cc1)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,
CC1COCCN1C(=O)Nc1ccc(-n2cc(Br)cn2)cc1,<bos>,C,<0>,C1COCCN1,<5>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1cn[nH]c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(CC(=O)Nc2ccc(C)c(NC(C)=O)c2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,C,<eos>,,,,,,,,,,
Cc1nc2sc(C(=O)Nc3cccn(C)c3=O)c(C)c2c(=O)[nH]1,<bos>,C,<3>,O=c1[nH]cnc2sccc12,<7>,<8>,(,C,),C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCN1CCOC1=O)Nc1ccccc1C(=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,<0>,c1ccccc1,<5>,N,C=O,C,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(NC(=O)c1ccc(N)nc1)c1cccs1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,<4>,c1ccsc1,),N,C=O,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)CN1CCOC1=O)c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C,(,C,),N,C=O,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,
Cc1nc(-c2cc(=O)c3ccc4c(c3o2)OCO4)c[nH]1,<bos>,C,<3>,c1c[nH]cn1,<0>,<3>,O=c1ccoc2c3c(ccc12)OCO3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C)CC(C)c1nc2c(N)cccc2o1,<bos>,C,C=O,N,(,C,),C,C,(,C,),<5>,c1ccc2ocnc2c1,<8>,N,<eos>,,,,,,,,,,,,,,,,,,
COCc1cccc(NC(=O)N2CCOC(Cn3cccn3)C2)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,N,C=O,<5>,C1COCCN1,<1>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1S(=O)(=O)NCCCN(C)c1ccccc1F,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,C,C,N,(,C,),<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,
O=C(Nc1cn[nH]c1)NC1c2ccccc2Oc2ccccc21,<bos>,c1cn[nH]c1,<0>,N,C=O,N,<6>,c1ccc2c(c1)Cc1ccccc1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(COCCN2CCCCCC2=O)c(Br)c1,<bos>,Br,<4>,c1ccccc1,<3>,<0>,(,C#N,),C,O,C,C,<7>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)C1CN(C(=O)c2cc(C)no2)CC1c1ccccc1,<bos>,C,<1>,c1cnoc1,<4>,C=O,<3>,C1CCNC1,<0>,<1>,(,<0>,c1ccccc1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccco1)C(=O)c1ccnc(NC2CC2)c1,<bos>,C=C,<0>,C,N,(,C,<4>,c1ccoc1,),C=O,<0>,c1ccncc1,<4>,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
O=C(NCc1cccc(Cl)c1)N1CCC2(CC1)OCCO2,<bos>,Cl,<4>,c1ccccc1,<0>,C,N,C=O,<5>,C1CC2(CCN1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-n1ccnc1-c1ccc(-c2noc(C)n2)o1,<bos>,C,O,<0>,c1ccccc1,<5>,<2>,c1c[nH]cn1,<3>,<4>,c1ccoc1,<2>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(C(=O)N(C)Cc2nc(C)c(C)s2)ccc1F,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,C,<eos>,,,,,,,,,
CC(=O)NC(C)(C)C(=O)NC(c1cccs1)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,(,<4>,c1ccsc1,),N,C=O,C,(,C,),(,C,),N,C=O,C,<eos>,,,,,,,,
CC1CCCCN1C(=O)c1ccccc1-n1cnnn1,<bos>,C,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<5>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=C(CN2CC(C)c3ccccc32)NC(=O)N(C)C1C,<bos>,C,<6>,c1ccc2c(c1)CCN2,<8>,C,<3>,O=C1NC=CCN1,<4>,<5>,(,C,),<6>,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,
CSc1ccc(NC(=O)N(C)Cc2cnn(C)c2)cc1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,N,<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,
Cc1nc(CN2CC(Oc3ncccc3F)C3OCCCC32)cs1,<bos>,C,<3>,c1cscn1,<0>,C,<6>,C1COC2CCNC2C1,<4>,O,<2>,c1ccncc1,<1>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CC(O)c1cccc(OCC(=O)N(CCO)C(C)C)c1,<bos>,C,C,(,O,),<4>,c1ccccc1,<0>,O,C,C=O,N,(,C,(,C,),C,),C,C,O,<eos>,,,,,,,,,,,
Cc1nc(C)c(C(=O)N2CCCC(OCCc3ccccc3)C2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,<3>,C1CCNCC1,<1>,O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)NCCNS(=O)(=O)c2ccccc2)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,C,C,N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
O=C(NCCc1cccs1)C1CCN(C(=O)C2CCCC2)CC1,<bos>,C1CCCC1,<0>,C=O,<3>,C1CCNCC1,<0>,C=O,N,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CC(C)CNc1ncnc2cc(C)ccc12,<bos>,C,C,O,C=O,C,C,(,C,),C,N,<7>,c1ccc2ncncc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nn(CC(=O)NCc2ccc(C)n2C)c2ccccc12,<bos>,C,<4>,c1cc[nH]c1,<2>,<3>,(,C,),C,N,C=O,C,<4>,c1ccc2[nH]ncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCc1nc(-c2ccc(F)c(F)c2)no1)c1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<0>,c1ncon1,<2>,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc2[nH]nc(C(=O)NCC3CCC3)c2c1,<bos>,C,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,C,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1S(=O)(=O)N(C)CCc1ccncc1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),O=[SH2]=O,N,(,C,),C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CCCNC(=O)Cn1ncc2c(=O)oc3ccc(C)cc3c21,<bos>,C,C,C,N,C=O,C,<10>,O=c1oc2ccccc2c2[nH]ncc12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2[nH]c(=O)c(C)nc2cc1C(=O)NCc1ccco1,<bos>,C,<7>,O=c1cnc2ccccc2[nH]1,<6>,<2>,(,C,),C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)CC(=O)N3)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,O=[SH2]=O,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cn(CC(=O)Nc2cccc(C)c2)c2ccccc12,<bos>,C,C=O,<6>,c1ccc2[nH]ccc2c1,<4>,C,C=O,N,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)Nc1ccc(OC2CCC(NC(C)=O)CC2)cc1,<bos>,C,O,C=O,N,<0>,c1ccccc1,<3>,O,<0>,C1CCCCC1,<3>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
COCCNC(=O)NC(C)Cc1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
