smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
CNC(=O)CNC(=O)NCc1ccc(C(=O)NC2CC2)cc1,<bos>,C,N,C=O,C,N,C=O,N,C,<0>,c1ccccc1,<3>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCc1ccc(C(=O)Nc2cncnc2N2CCOCC2)o1,<bos>,C,C,<4>,c1ccoc1,<2>,C=O,N,<0>,c1cncnc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1sc(S(N)(=O)=O)c(C(=O)NC2CC2)c1C,<bos>,N,O=[SH2]=O,<2>,c1ccsc1,<1>,<4>,(,C,),<0>,(,C,),C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1F)N1CCC2CN(c3nccs3)CCOC2C1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,<5>,C1COC2CNCCC2CN1,<10>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,
CCCc1cccc(C(=O)Nc2ccc3oc(=O)ccc3c2)c1,<bos>,C,C,C,<0>,c1ccccc1,<4>,C=O,N,<6>,O=c1ccc2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCc1ccccc1)c1ccc(CO)cc1F,<bos>,O,C,<0>,c1ccccc1,<3>,<4>,(,F,),O=[SH2]=O,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2nc(N3CCN(C(=O)c4ccco4)CC3)sc12,<bos>,C,<5>,c1nc2[nH]ncc2s1,<0>,<3>,(,C,),<5>,C1CNCCN1,<2>,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,<5>,O=c1c2ccccc2nc2n1CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(Cc1ccccc1)NC(=O)C1CCCN(C(=O)C(C)(C)C)C1,<bos>,C,C,(,C,),(,C,),C=O,<3>,C1CCNCC1,<1>,C=O,N,C,(,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,
,<bos>,C,N,(,<9>,c1ccc2ncccc2c1,),C=O,C,(,C,),(,C,),<3>,c1cn[nH]c1,<1>,<3>,(,C,),C,<eos>,,,,,,,,,,
CCC(C)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1,<bos>,C,C,C,(,C,),C=O,N,<3>,c1cscn1,<0>,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,
,<bos>,C,C=O,N,C,(,C,(,C,),C,),C=O,N,<0>,c1nc2c(s1)CCC2,<0>,O,C,C,<eos>,,,,,,,,,,,,,
CC(=O)N(CCC(=O)NCc1cscn1)Cc1ccccc1,<bos>,c1ccccc1,<0>,C,N,(,C=O,C,),C,C,C=O,N,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,
Cc1nnc(SCC(=O)Nc2ccc(N)cc2C)s1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,N,),N,C=O,C,S,<0>,c1nncs1,<3>,C,<eos>,,,,,,,,,,,,,,,,
CC1(CNC(=O)c2ccccc2-c2ccccc2)CCOCC1,<bos>,C,<0>,C1CCOCC1,<0>,C,N,C=O,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCC(CC)C(=O)NCc1ccc(S(=O)(=O)N2CCCC2)cc1,<bos>,C,C,C,C,(,C,C,),C=O,N,C,<0>,c1ccccc1,<3>,O=[SH2]=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)C2CCC2)C2CCCC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CCCC1,),N,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)N(Cc1ccc(C2CCOCC2)o1)c1ccccc1,<bos>,C,C,(,C,),C=O,N,(,<0>,c1ccccc1,),C,<4>,c1ccoc1,<2>,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,
CC(Cc1nc(-c2ccncc2)no1)Nc1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,N,C,(,C,),C,<2>,c1ncon1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CN(CC1CC1)C(=O)CCCn1c(=O)sc2ccccc21,<bos>,C1CC1,<0>,C,N,(,C,),C=O,C,C,C,<2>,O=c1[nH]c2ccccc2s1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,<3>,c1cscn1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
Cc1cccc(C(=O)Nc2cccc(-c3nc(C)c[nH]3)c2)c1,<bos>,C,<0>,c1ccccc1,<4>,C=O,N,<0>,c1ccccc1,<4>,<3>,c1c[nH]cn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
C=CCSc1nnc(-c2ccc(C)c(C)c2)n1N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<3>,c1nnc[nH]1,<0>,<4>,(,N,),S,C,<0>,C=C,<eos>,,,,,,,,,,,,,
CC(C)c1nc(C2CCCN2C(=O)CC2OC(=O)c3ccccc32)no1,<bos>,C,C,(,C,),<2>,c1ncon1,<0>,<4>,C1CCNC1,<3>,C=O,C,<3>,O=C1OCc2ccccc21,<eos>,,,,,,,,,,,,,,,,,
,<bos>,C,C,<3>,O=C1NCc2ccccc21,<10>,<2>,(,C,),<6>,(,O,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(=O)n(CC(=O)NC2CCCc3ccccc32)n1,<bos>,C,<4>,O=c1cccn[nH]1,<6>,C,C=O,N,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)n1C1CC1)NCc1ccccn1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,C1CC1,),S,C,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,
Cc1cc(N)nc(SCCN2CCOCC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,N,),S,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,
COC(C)c1ccccc1NC(=O)c1[nH]c(C)c(C#N)c1C#N,<bos>,C#N,<0>,c1cc[nH]c1,<2>,<4>,(,C,),<1>,(,C#N,),C=O,N,<5>,c1ccccc1,<0>,C,(,C,),O,C,<eos>,,,,,,,,,
Brc1cnn(CC2CN(Cc3ccccc3)CCO2)c1,<bos>,Br,<0>,c1cn[nH]c1,<3>,C,<1>,C1COCCN1,<5>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CSc1nnc(SCCCc2cc(C)no2)s1,<bos>,C,<1>,c1cnoc1,<4>,C,C,C,S,<3>,c1nncs1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,
CN(CC(O)C(F)(F)F)C(=O)c1ccc2cc[nH]c2c1,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,(,C,),C=O,<1>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,
O=C(Nc1ccc(-n2cnnn2)cc1)c1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(C(=O)N1CCOC(C(F)(F)F)C1)C1CCCC1,<bos>,F,C,(,F,),(,F,),<1>,C1COCCN1,<5>,C=O,C,(,<0>,C1CCCC1,),N,<eos>,,,,,,,,,,,,,,
N#Cc1nc(-c2cccc(Br)c2Br)oc1N,<bos>,N,<1>,c1cocn1,<3>,<0>,(,C#N,),<4>,c1ccccc1,<5>,<0>,(,Br,),Br,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(=O)NC3CCCNC3=O)on2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<1>,c1cnoc1,<4>,C=O,N,<2>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)C(O)C(C(=O)N1CCCCC1)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,(,C=O,<3>,C1CCNCC1,),C,(,O,),C,(,C,),C,<eos>,,,,,,,,,
