smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
CCOc1ccc(C(=O)NCCNc2ncccc2C#N)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<2>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCC(CO)CC2)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<3>,C1CCNCC1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CCN(CCc1ccccc1)c1ncnc(N(CC)C(C)C)c1N,<bos>,C,C,N,(,C,(,C,),C,),<1>,c1cncnc1,<5>,<0>,(,N,),N,(,C,C,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,
COCCN1CCN(C(=O)c2ccco2)C(C)C1,<bos>,c1ccoc1,<4>,C=O,<5>,C1CNCCN1,<2>,<0>,(,C,),C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCc1ncc2c(n1)N(CC(=O)OCC)C(=O)CC2C,<bos>,C,C,C,<7>,O=C1CCc2cncnc2N1,<10>,<3>,(,C,),C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
C=CCNC(=O)n1nc(C(F)(F)F)c(Br)c1C,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,
Cn1ccn2ncc(-c3ccccc3-n3cccn3)c12,<bos>,C,<3>,c1cc2[nH]ccn2n1,<1>,<0>,c1ccccc1,<5>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2csc(N)n2)c(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<3>,(,<0>,c1cscn1,<3>,N,),O,C,<eos>,,,,,,,,,,,,,,
O=C1NCCCCC1NC(=O)n1ccc(=O)c2sccc21,<bos>,O=c1cc[nH]c2ccsc12,<4>,C=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN1C(=O)C1CC1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNC1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)cc(C(=O)Nc2nc(C)cs2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<2>,(,F,),C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N(Cc2cccnc2)C(C)Cc2ccccc2)n[nH]1,<bos>,c1ccccc1,<0>,C,C,(,C,),N,(,C,<1>,c1ccncc1,),C=O,<1>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,
COCCNC(=O)N1CCCCCC1c1nccs1,<bos>,C,O,C,C,N,C=O,<4>,C1CCCNCC1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1nc(-c2cccs2)oc1COCC1CCCO1,<bos>,C,C=O,<0>,c1cocn1,<1>,<3>,(,<4>,c1ccsc1,),C,O,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,
CCCCC(=O)Nc1cc(C(=O)NC(C)(C)C)nn1C,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),N,C=O,C,C,C,C,<eos>,,,,,,,,,,,
CCOc1ccc(NC(=O)Cn2nnc3ccccc32)cc1F,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,C,<4>,c1ccc2[nH]nnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCC(F)(F)F)oc2c1C(=O)CCC2,<bos>,F,C,(,F,),(,F,),C,N,C=O,<7>,O=C1CCCc2occc21,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CNc1ccccc1Br)NCCO,<bos>,O,C,C,N,C=O,C,N,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)OCCOCC2CC2)cc2ccccc21,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,C=O,O,C,C,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCO)C(=O)C1CCCN1c1cc(=O)n(C)c(=O)n1C,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<3>,<7>,(,C,),<3>,C1CCNC1,<4>,C=O,N,(,C,C,O,),C,C,C,<eos>,,,,,,,,,,,,,
C=CCc1c(OC)cc2c(c1Cl)CNC(O)C2,<bos>,C,O,<0>,c1ccc2c(c1)CCNC2,<1>,<2>,(,Cl,),<7>,(,O,),C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,
CCCCN(C)C(=O)c1cccc(-n2cncn2)c1,<bos>,C,C,C,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ncc(Cl)c(NCc2nc3ccccc3c(=O)[nH]2)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),N,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNCC(O)c2ccc3ccccc3c2)cn1,<bos>,O,C,(,<0>,c1ccc2ccccc2c1,),C,N,C,<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(C#N)CCC(=O)Nc1ccccc1F,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C#N,),C,C,C=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
COc1cc(-c2cc(N)on2)cc(O)c1F,<bos>,N,<4>,c1cnoc1,<1>,<0>,c1ccccc1,<2>,<4>,(,O,),<3>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(SCC(=O)NC2CC2)c2cc3c(nc2c1)OCC(=O)NC3,<bos>,C,<8>,O=C1COc2nc3ccccc3cc2CN1,<10>,S,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1(NC(=O)Cn2ccc(=O)[nH]c2=O)CC1,<bos>,C,C,O,C=O,<0>,C1CC1,<0>,N,C=O,C,<4>,O=c1cc[nH]c(=O)[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CCCC(=O)Nc1ccc(C#N)cc1,<bos>,C,O,C=O,C,C,C,C=O,N,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)Cc1cc(O)cc2c1N(C)C(=O)C2(C)C,<bos>,C,<2>,O=C1Cc2ccccc2N1,<7>,<2>,(,C,),<9>,(,C,),<5>,(,O,),C,C=O,N,C,C,C,C,<eos>,,,,,,,,,,,
OCCSc1nnc(-c2ccncc2)n1C1CCCCC1,<bos>,C1CCCCC1,<0>,<4>,c1nnc[nH]1,<3>,<0>,(,<0>,c1ccncc1,),S,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCOc2ccccc21)NCCOCc1ccccc1,<bos>,c1ccccc1,<0>,C,O,C,C,N,C=O,C,<6>,c1ccc2c(c1)CCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCOC(=O)c1ccccc1OC,<bos>,C,N,C=O,N,C,C,O,C=O,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]ncc1S(=O)(=O)CCN1CCOCC1,<bos>,C,<4>,c1cn[nH]c1,<0>,O=[SH2]=O,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCCCC1C(=O)NCC1(c2ccc(F)cc2)CC1,<bos>,C,C=O,<3>,C1CCNCC1,<2>,C=O,N,C,<0>,C1CC1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(C)NC(=O)Nc1cccc(F)c1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,
CCCc1cc(C(=O)NCC#Cc2cccc(Cl)c2)n(C)n1,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,<0>,C#C,<1>,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,
CCN(Cc1ccc(N(C)C)cc1)S(=O)(=O)c1ccc(C)o1,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,C,N,(,C,C,),O=[SH2]=O,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,
CCc1n[nH]c(SCc2cc(=O)n3ncc(Cl)c3[nH]2)n1,<bos>,C,C,<0>,c1nc[nH]n1,<2>,S,C,<3>,O=c1cc[nH]c2ccnn12,<6>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCc2cccc(F)c2)nnc1-c1ccccn1,<bos>,C,C,<4>,c1nnc[nH]1,<0>,<3>,(,<2>,c1ccncc1,),S,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccc(C)c(NC(=O)CCC(=O)N(C)C)c2)o1,<bos>,C,N,(,C,),C=O,C,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),<0>,c1nnco1,<3>,C,<eos>,,,,,,,,,,,,,
COc1cccc2cc(CNC(=O)CCOC(C)C)oc12,<bos>,C,C,(,C,),O,C,C,C=O,N,C,<5>,c1ccc2occc2c1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,
COCC12CCCC1CN(C(=O)COc1cc(C)cc(C)c1)C2,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),O,C,C=O,<4>,C1CC2CNCC2C1,<6>,C,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CCc1ccc(Br)cc1)N1CCC(CO)C(O)C1,<bos>,O,C,<0>,C1CCNCC1,<3>,<1>,(,O,),C=O,C,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,
CNC(=O)CCc1cc(C(=O)NC)ccc1OC,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C=O,N,C,),C,C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cn1ccc2ccc(F)cc21)Nc1cccc(C2OCCO2)c1,<bos>,F,<1>,c1ccc2[nH]ccc2c1,<4>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,C1COCO1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(C(=O)NCCc2nc(-c3cccnc3)no2)cn1,<bos>,C,<0>,c1cnccn1,<3>,C=O,N,C,C,<2>,c1ncon1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOCCc1ccc2c(c1)S(=O)(=O)N(CC1CC1)C2=O,<bos>,C,C,O,C,C,<8>,O=C1NS(=O)(=O)c2ccccc21,<2>,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc(C)c1NC(=O)c1cc(C)n(CC)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,<4>,(,C,),C,C,<eos>,,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)CSc1ccccc1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CNC(=O)CSc1nc(=O)n(-c2ccccc2F)c2c1CCC2,<bos>,C,N,C=O,C,S,<3>,O=c1ncc2c([nH]1)CCC2,<6>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccncc1)N1CCc2ccc(Cl)cc2C1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C=O,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(C#N)c(NC3CCCCC3O)nc12,<bos>,C,O,<2>,c1ccc2ncccc2c1,<5>,<6>,(,C#N,),N,<0>,C1CCCCC1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(-c2cc(C)nc(NCc3ccccn3)n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),<5>,c1cncnc1,<3>,<1>,(,C,),N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,
CCCC1(CNC(=O)Nc2cccn(C)c2=O)CCC1,<bos>,C,C,C,<0>,C1CCC1,<0>,C,N,C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)c2ccc3ccn(C)c3c2)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,<1>,c1ccc2[nH]ccc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)c2cc3c(nc4sccn43)s2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,c1cc2c(nc3sccn32)s1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccccc2C#N)ccc1N,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,N,),N,C=O,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(C)C(C#N)c2cccc(F)c2)nn1,<bos>,F,<4>,c1ccccc1,<0>,C,(,C#N,),N,(,C,),<2>,c1ccnnc1,<5>,S,C,<eos>,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CCCC(=O)N1CCCCCC1,<bos>,C,C,C,(,C,),N,C=O,C,C,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC(CO)c1ccccc1)C1CCN(c2cc(F)ccc2F)C1=O,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),<5>,O=C1CCCN1,<2>,C=O,N,C,(,<0>,c1ccccc1,),C,O,<eos>,,,,,,,,,,,,,,
CS(=O)(=O)N(CCO)Cc1cccnc1,<bos>,c1ccncc1,<1>,C,N,(,O=[SH2]=O,C,),C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3ncccn3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnsc1Cn1cnc2cc(N3CCCC3)ccc21,<bos>,C,<0>,c1csnn1,<1>,C,<4>,c1ccc2[nH]cnc2c1,<0>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(C#N)NC(=O)c1cccc(C#N)c1,<bos>,C,<0>,c1ccccc1,<5>,C,(,C#N,),N,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
COCCOc1ncnc(Nc2nnc(C(C)C)s2)c1N,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,<5>,c1cncnc1,<1>,<0>,(,N,),O,C,C,O,C,<eos>,,,,,,,,,,,,,
CCOc1ccccc1NC(=O)NCCc1nc(C)sc1C,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,C,N,C=O,N,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
Cn1c(=O)c(-c2ccc(-n3cnnn3)cc2)nn(-c2ccc(F)cc2)c1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,
O=C(c1ccc(OC(F)F)cc1)N1CCCS1(=O)=O,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2n1CCN(C(=O)Cc1ccsc1)C2,<bos>,C,<0>,c1nnc2n1CCNC2,<7>,C=O,C,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N1CCN(S(=O)(=O)CCN2CCCC2=O)CC1,<bos>,C,C,(,C,),<2>,C1CNCCN1,<5>,O=[SH2]=O,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)C1CCCN1C(=O)c1ccccc1Cl,<bos>,C1CCCC1,<0>,N,C=O,<4>,C1CCNC1,<3>,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1NCC(=O)Oc1ccccc1F,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),N,C,C=O,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cnc2c(c1)N(S(=O)(=O)c1ccc(C#N)cc1)CCO2,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,c1cnc2c(c1)NCCO2,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCC(n3cnnc3-c3ccco3)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1nnc[nH]1,<0>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
C=CCOc1c(CN(C)CC(=O)Nc2ccccc2)c(C)nn1C,<bos>,c1ccccc1,<0>,N,C=O,C,N,(,C,),C,<0>,c1cn[nH]c1,<4>,<1>,(,C,),<3>,(,C,),O,C,<0>,C=C,<eos>,,,,,,,,,
CC1(CO)C2CCC1(C)C(NCC(=O)Nc1ccncc1)C2,<bos>,O,C,<6>,C1CC2CCC1C2,<0>,<6>,(,C,),<5>,(,C,),N,C,C=O,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CNC(=O)C2CCCC2)s1,<bos>,C,N,O=[SH2]=O,<4>,c1ccsc1,<2>,C,N,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C(=O)C1CC(=O)Nc2ccccc21)c1ccccc1,<bos>,C=C,<0>,C,N,(,<0>,c1ccccc1,),C=O,<3>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)C=C(C)c2ccc(C)cc2)ccn1,<bos>,C,<0>,c1ccccc1,<3>,<1>,C=C,<0>,<1>,(,C,),C=O,N,C,<0>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,
CNC(=O)C(C)(C)C(=O)NC(c1ccco1)c1c(Cl)cccc1Cl,<bos>,Cl,<0>,c1ccccc1,<5>,<4>,(,Cl,),C,(,<4>,c1ccoc1,),N,C=O,C,(,C,),(,C,),C=O,N,C,<eos>,,,,,,,,,
Cn1cnc(S(=O)(=O)NC2CCN(c3ccccc3)C2=O)c1,<bos>,C,<2>,c1c[nH]cn1,<0>,O=[SH2]=O,N,<2>,O=C1CCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(C(=O)Cn2c(=O)cnc3ccccc32)c2ccccc21,<bos>,C,<6>,c1ccc2c(c1)CCN2,<8>,C=O,C,<10>,O=c1cnc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cccc1CN(Cc1ccccc1)Cc1cn2ccsc2n1,<bos>,C,<3>,c1cc[nH]c1,<4>,C,N,(,C,<0>,c1ccccc1,),C,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc2nc(C(=O)NCC(=O)N3CCOCC3)ccc2c1,<bos>,C,O,<0>,c1ccc2ncccc2c1,<5>,C=O,N,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NC(C)c2cccnc2)c(C(C)=O)c1,<bos>,C,C,(,<1>,c1ccncc1,),N,C=O,N,<3>,c1ccccc1,<4>,<0>,(,O,C,),C=O,C,<eos>,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(C(=O)NC3CC3)cc2)cc1Br,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Br,),N,C=O,<0>,c1ccccc1,<3>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCn1nc(C)c(CN2CC3CCC(C2)N(C(C)COC)C3=O)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,<8>,O=C1NC2CCC1CNC2,<2>,C,(,C,),C,O,C,<eos>,,,,,,,,,,
O=C(NCC(F)(F)F)c1ccccc1Nc1ncccn1,<bos>,F,C,(,F,),(,F,),C,N,C=O,<0>,c1ccccc1,<5>,N,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,
O=C1CCC(C(=O)Nc2cccc(S(=O)(=O)NC3CC3)c2)N1,<bos>,C1CC1,<0>,N,O=[SH2]=O,<4>,c1ccccc1,<0>,N,C=O,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(COc2cccc(-n3cnnc3)c2)nc2c(F)cccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<8>,(,F,),C,O,<0>,c1ccccc1,<4>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,
CN(Cc1ccoc1)Cc1cc(C(N)=O)cs1,<bos>,c1ccoc1,<0>,C,N,(,C,),C,<2>,c1ccsc1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cl)cc1NCC(=O)N(CCO)C1CC1,<bos>,C,O,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C,C=O,N,(,<0>,C1CC1,),C,C,O,<eos>,,,,,,,,,,,,,
Cc1cc(C)c2nc(C)cc(C(=O)Nc3ccccn3)c2c1,<bos>,C,<0>,c1ccc2ncccc2c1,<7>,<2>,(,C,),<5>,(,C,),C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
