smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
CCC(NC(=O)c1ccc2c(c1)NC(=O)C(C)S2)C(N)=O,<bos>,C,C,C,(,C=O,N,),N,C=O,<7>,O=C1CSc2ccccc2N1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1cc(C(=O)NCCN2CCOCC2)no1,<bos>,C,C,(,C,),C,<4>,c1cnoc1,<1>,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)CCC(=O)OCc2ccccc2)cc1N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,N,),C=O,C,C,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CCCCN(CC)C(=O)N1CCCN(c2ccccc2F)CC1,<bos>,C,C,C,C,N,(,C,C,),C=O,<2>,C1CNCCNC1,<5>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
Cc1nc2c3c(C)c(C)n(CC4CCCO4)c3ncn2n1,<bos>,C,<0>,c1nc2c3cc[nH]c3ncn2n1,<6>,<4>,(,C,),<5>,(,C,),C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C)Sc2nnc(N)n2C(C)C)o1,<bos>,C,C,(,C,),<4>,c1nnc[nH]1,<0>,<3>,(,N,),S,C,(,C,),<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,
Cc1coc(CN(C(=O)CNC(=O)C2CC2)c2ccccc2)c1,<bos>,c1ccoc1,<2>,(,C,),C,N,(,<0>,c1ccccc1,),C=O,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)NCCc2cccnc2)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,N,C=O,N,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
C#CCNC(=O)c1cccc(F)c1NCc1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,N,<5>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,
O=C(NCCCSc1ccc(F)cc1)c1ccc[nH]1,<bos>,F,<3>,c1ccccc1,<0>,S,C,C,C,N,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCS(=O)(=O)Nc1c(C)cc(N)cc1C,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,C,),<0>,(,N,),N,O=[SH2]=O,C,C,C,C,<eos>,,,,,,,,,,,,,,,
N#CC1(C(=O)N2CCN(CC(=O)Nc3ccccc3)CC2)CCC1,<bos>,C#N,<0>,C1CCC1,<0>,C=O,<2>,C1CNCCN1,<5>,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CSc1ncccc1C(=O)OCc1cccnc1,<bos>,C,S,<2>,c1ccncc1,<1>,C=O,O,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCn1cncn1)NCc1ccc(OC2CC2)cc1,<bos>,C1CC1,<0>,O,<0>,c1ccccc1,<3>,C,N,C=O,C,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CCn1nc(C(=O)OC)c2ccccc2c1=O,<bos>,C,C,O,C=O,C,C,<2>,O=c1[nH]ncc2ccccc12,<4>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)c(C)n1Cc1sc(-c2ccncc2F)nc1C,<bos>,F,<5>,c1ccncc1,<0>,<3>,c1cscn1,<1>,<0>,(,C,),C,<2>,c1c[nH]cn1,<3>,<0>,(,C,),<1>,(,C,),C,C,<eos>,,,,,,,,
CCN(C(=O)C(C)Sc1nc2ncccn2n1)c1cccc(Cl)c1,<bos>,C,C,N,(,<0>,c1ccccc1,<4>,Cl,),C=O,C,(,C,),S,<5>,c1cnc2ncnn2c1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)Nc2ccc3c(c2)COC3)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),N,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,
O=S(=O)(NCCNc1ncnc2[nH]cnc12)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,N,C,C,N,<2>,c1ncc2nc[nH]c2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c2ccccc2nnn1CCCc1nnc(-c2ccccc2)o1,<bos>,c1ccccc1,<0>,<3>,c1nnco1,<0>,C,C,C,<2>,O=c1[nH]nnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CC(=O)NCCc1ccc(NC(=O)c2ccco2)cc1,<bos>,C,C,(,C,),(,C,),C,C=O,N,C,C,<0>,c1ccccc1,<3>,N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,
Cc1c(NC(=O)c2cccnc2-n2cnnc2)ccc2c1OCO2,<bos>,C,<5>,c1ccc2c(c1)OCO2,<0>,N,C=O,<1>,c1ccncc1,<2>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCNS(=O)(=O)c1cc(CC#N)ccc1OC,<bos>,C#N,C,<0>,c1ccccc1,<4>,<3>,(,O,C,),O=[SH2]=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CCN(CC(=O)NCc2cccs2)CC1,<bos>,C,C,O=[SH2]=O,<2>,C1CNCCN1,<5>,C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)c1c(C)nn(-c2ncc(Cl)cn2)c1C,<bos>,C,O,C,C,N,C=O,<0>,c1cn[nH]c1,<3>,<1>,(,C,),<4>,(,C,),<3>,c1cncnc1,<0>,Cl,<eos>,,,,,,,,,,,,
O=C(Nc1ccccc1F)N1CCN(CC2CCC2)CC1,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,<2>,C1CNCCN1,<5>,C,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1cccc(NC(=O)C2CCNCC2)c1,<bos>,C,C,C,C,N,C=O,<0>,c1ccccc1,<4>,N,C=O,<0>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c2ccccc2c1C(=O)CCSc1nc(CC#N)n[nH]1,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,C,C,S,<2>,c1nc[nH]n1,<0>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
COCCCN(C)S(=O)(=O)c1ccc(C)c(C)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,(,C,),C,C,C,O,C,<eos>,,,,,,,,,,,,,,,
CC(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,<bos>,C,C=O,N,<0>,C1CCNCC1,<3>,C=O,N,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,
CCNS(=O)(=O)c1c(C)nn(-c2ccccc2)c1C,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,c1ccccc1,),O=[SH2]=O,N,C,(,C,),<eos>,,,,,,,,,,,,,,
CN(Cc1ccc(-c2cscn2)cc1)c1ccc2nnnn2n1,<bos>,C,N,(,<1>,c1cnn2nnnc2c1,),C,<0>,c1ccccc1,<3>,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#CC(c1ccc(CSc2ncn[nH]2)cc1)c1nc2ccccc2[nH]1,<bos>,C#N,C,(,<5>,c1ccc2[nH]cnc2c1,),<0>,c1ccccc1,<3>,C,S,<2>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCC(=O)Nc1cc(S(N)(=O)=O)c(C)cc1C,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<2>,<5>,(,C,),<3>,(,C,),N,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,
c1ccc(-c2cc(N3CCN(Cc4cccnc4)CC3)n3ncnc3n2)cc1,<bos>,c1ccncc1,<1>,C,<5>,C1CNCCN1,<2>,<8>,c1cnc2ncnn2c1,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1cc(C(=O)NC2CCSc3ccccc32)[nH]n1,<bos>,C,C,(,C,),C,<1>,c1cn[nH]c1,<4>,C=O,N,<6>,c1ccc2c(c1)CCCS2,<eos>,,,,,,,,,,,,,,,,,,,,
COCc1cccc(NC(=O)c2cnc3c(c2)ncn3C)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,N,C=O,<0>,c1cnc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCn1c(SC(C)C(=O)N2CCCC(C)C2)nnc1C1CC1,<bos>,C=C,<0>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,C1CC1,),S,C,(,C,),C=O,<3>,C1CCNCC1,<1>,C,<eos>,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(N)cc1C(=O)NC(C)(C)C,<bos>,C,C,(,C,),(,C,),N,C=O,<4>,c1ccccc1,<3>,<0>,(,N,),O=[SH2]=O,C,C,<eos>,,,,,,,,,,,,,
NS(=O)(=O)Cc1ccc(-c2cccc(Br)c2)o1,<bos>,N,O=[SH2]=O,C,<4>,c1ccoc1,<2>,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NC2CCc3nnc(C)n3C2)cc1,<bos>,C,<0>,c1nnc2n1CCCC2,<6>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nnc(SCc3nc(C)no3)o2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<3>,c1nnco1,<0>,S,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccn2c(=O)c(Br)cnc2c1Cl,<bos>,Br,<2>,O=c1ccnc2ccccn12,<7>,<6>,(,Cl,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)Cn2cnc3scc(C)c3c2=O)n1,<bos>,C,<2>,c1ccncc1,<4>,N,C=O,C,<2>,O=c1[nH]cnc2sccc12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)Nc1ccc(C2CCCCN2Cc2cnc(C)s2)cc1,<bos>,C,N,C=O,N,<3>,c1ccccc1,<0>,<2>,C1CCNCC1,<3>,C,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
Nc1cc(Cl)cc2c1CCNC2c1ccccn1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<9>,<5>,(,N,),<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C1CCN(C(=O)c2cccc(C(=O)N(C)C)c2)c2ccccc21,<bos>,C,N,(,C,),C=O,<4>,c1ccccc1,<0>,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccnn1CCSc1nnnn1-c1ccc(N)cc1,<bos>,N,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<0>,S,C,C,<3>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)c1noc(SCCC(=O)Nc2ccccc2Cl)n1,<bos>,C,C,(,C,),<0>,c1ncon1,<2>,S,C,C,C=O,N,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(CNc2ncnc3nc(C)ccc23)cs1,<bos>,C,C=O,N,<3>,c1cscn1,<0>,C,N,<7>,c1cnc2ncncc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc2nc(-c3cccs3)cc(C(=O)NCCNS(C)(=O)=O)c12,<bos>,C,<6>,c1cnc2oncc2c1,<8>,<1>,(,<4>,c1ccsc1,),C=O,N,C,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(NCc2ccc(OC(C)C)cc2)c1OC,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,C,N,<4>,c1ccccc1,<0>,<5>,(,O,C,),C=O,O,C,<eos>,,,,,,,,,,,
COc1cccc(C(=O)NCc2ccc(NC(=O)C3CC3)cc2)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,C,<0>,c1ccccc1,<3>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
CSc1ccccc1NC(=O)Nc1cc(NC(C)=O)ccc1F,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,<0>,c1ccccc1,<5>,S,C,<eos>,,,,,,,,,,,,,,,
CNC(=O)CNC(=O)CCC(=O)c1ccc2c(c1)OCCO2,<bos>,C,N,C=O,C,N,C=O,C,C,C=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(O)CN2CCN(CCc3ccccc3)CC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,(,O,),C,<2>,C1CNCCN1,<5>,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Nc2ccc3nc(CCC(N)=O)sc3c2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,N,<1>,c1ccc2scnc2c1,<5>,C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccccc1OCc1cc(-c2ccc3nncn3n2)n(C)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,<4>,(,<1>,c1cnn2cnnc2c1,),C,O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
CC1COCC1NC(=O)Nc1ccc2c(c1)CCCN2C(=O)CO,<bos>,C,<0>,C1CCOC1,<1>,N,C=O,N,<0>,c1ccc2c(c1)CCCN2,<9>,C=O,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccc(-n3ccnn3)cc2)ccn1,<bos>,C,O,<4>,c1ccncc1,<0>,N,C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC1(C(=O)NC2CC2)CCOCC1,<bos>,C,C,<0>,c1ccccc1,<5>,N,<0>,C1CCOCC1,<0>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1C(O)C=Cc1ccc(C)cc1,<bos>,C,O,<0>,c1ccccc1,<5>,<4>,(,O,C,),C,(,O,),<0>,C=C,<1>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,
O=C1CCC(CNC(=O)c2cc3c(=O)[nH]c4ccccc4c3s2)N1,<bos>,O=C1CCCN1,<4>,C,N,C=O,<11>,O=c1[nH]c2ccccc2c2sccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C2COCCN2CC2CCCCO2)o1,<bos>,C,<4>,c1ccoc1,<2>,<0>,C1COCCN1,<5>,C,<2>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(F)cc1)C1(c2ccccc2)CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,N,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NC1CCN(C(=O)c2ccc3ccccc3c2)CC1,<bos>,C,O=[SH2]=O,N,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(CCOc2ccc3ccc(=O)oc3c2)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C,C,O,<7>,O=c1ccc2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,
CNc1ccc(Cn2nnc(COC)c2N)cc1F,<bos>,C,N,<3>,c1ccccc1,<0>,<4>,(,F,),C,<2>,c1c[nH]nn1,<0>,<1>,(,N,),C,O,C,<eos>,,,,,,,,,,,,,
Cn1cc(CN2CCN(C(=O)c3ccccn3)CC2)cc1C(N)=O,<bos>,N,C=O,<2>,c1cc[nH]c1,<0>,<3>,(,C,),C,<2>,C1CNCCN1,<5>,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1CNS(=O)(=O)c1ccc2ccccc2c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,N,O=[SH2]=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(C(=O)Nc2ccc(C(N)=O)cc2)on1,<bos>,C,O,<0>,c1ccccc1,<5>,<1>,c1cnoc1,<4>,C=O,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CC1Oc2ccc(NC(=O)N(Cc3cccs3)C3CC3)cc2NC1=O,<bos>,c1ccsc1,<4>,C,N,(,<0>,C1CC1,),C=O,N,<7>,O=C1COc2ccccc2N1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2nc(-c3ccc(F)cc3)no2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),<2>,c1ncon1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1cc2c(=O)n(OC)c(OC)nc2cc1OC,<bos>,C,O,<7>,O=c1[nH]cnc2ccccc12,<8>,<2>,(,O,C,),<3>,(,O,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,
CCc1nc(C)c(C(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2)o1,<bos>,C,C,<3>,c1cocn1,<1>,<0>,(,C,),C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,
CCN(CCc1ccccc1)c1c[nH]c2ccc(F)cc2c1=O,<bos>,C,C,N,(,<2>,O=c1cc[nH]c2ccccc12,<8>,F,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)c(NC(=O)C(C)Cc2nc3sc(C)cc3c(=O)[nH]2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,Cl,),N,C=O,C,(,C,),C,<3>,O=c1[nH]cnc2sccc12,<7>,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(N2CCC3OC(COC(C)C)CCC32)nn1,<bos>,C,C,(,C,),O,C,<1>,C1COC2CCNC2C1,<6>,<5>,c1ccnnc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2ccc3ncsc3c2)cc1-n1cccc1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,<3>,c1cc[nH]c1,),C,N,C=O,<1>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,<bos>,C,C,O,C=O,<0>,c1c[nH]nn1,<2>,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CCCC1OC(=O)CCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<2>,<7>,(,C,),<3>,(,N,),C=O,C,C,C=O,O,<4>,C1CCCC1,<0>,C,<eos>,,,,,,,,,,,,
CN(Cc1nc(-c2ccco2)no1)C(=O)c1ccc(Cl)c(Cl)c1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,N,(,C,),C,<2>,c1ncon1,<0>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,
O=S(=O)(CCc1nc(-c2ccncc2)no1)c1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,O=[SH2]=O,C,C,<2>,c1ncon1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CSc1nccc(S(=O)(=O)C2CCCCC2)c1N,<bos>,C,S,<4>,c1ccncc1,<0>,<5>,(,N,),O=[SH2]=O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C1NC(CCc2ccsc2)Nc2ccc(-c3ccccn3)cc21,<bos>,c1ccsc1,<0>,C,C,<3>,O=C1NCNc2ccccc21,<8>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(C(=O)c1ccc(OCc2cscn2)cc1)C1CC1,<bos>,C,C,(,C,),N,(,<0>,C1CC1,),C=O,<0>,c1ccccc1,<3>,O,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,
