smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
CCOC(=O)N1CCN(CC(=O)Nc2ccc(F)cc2)CC1,<bos>,C,C,O,C=O,<2>,C1CNCCN1,<5>,C,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(NC(=O)CCn1cnc(C#N)n1)c1nc2ccccc2[nH]1,<bos>,C,C,(,C,),C,(,<5>,c1ccc2[nH]cnc2c1,),N,C=O,C,C,<3>,c1nc[nH]n1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)Cc1cccc(F)c1)c1ccc(-n2cncn2)cc1,<bos>,c1nc[nH]n1,<3>,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(F)cc1S(=O)(=O)N1CCC(n2cncn2)CC1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,F,),O=[SH2]=O,<3>,C1CCNCC1,<0>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNS(=O)(=O)c1cccc(C(=O)N2CCCCCC2)c1,<bos>,C,C,C,C,N,O=[SH2]=O,<0>,c1ccccc1,<4>,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COCC(C)(O)CNC(=O)c1ccccc1Cl,<bos>,C,O,C,C,(,C,),(,O,),C,N,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(F)c(C(=O)NC2CC(C)(C)Cc3oc(C)cc32)c1,<bos>,C,<6>,c1cc2c(o1)CCCC2,<8>,<6>,(,C,),<0>,(,C,),N,C=O,<4>,c1ccccc1,<0>,<3>,(,F,),O,C,<eos>,,,,,,,,,,,,
Cc1ccc(C)c(SCC(=O)N2CCCC(C(N)=O)C2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),S,C,C=O,<3>,C1CCNCC1,<1>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
OCC1CN(c2ccccc2)C(c2ccc(Cl)cc2)O1,<bos>,O,C,<1>,C1COCN1,<3>,<4>,(,<0>,c1ccccc1,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nncs1)N1CCOc2ccccc21,<bos>,c1nncs1,<0>,S,C,C=O,<6>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C(=O)NCc2nncn2CC)[nH]c(C)c1C(C)=O,<bos>,C,C,<1>,c1cc[nH]c1,<2>,<0>,(,C=O,C,),<4>,(,C,),C=O,N,C,<0>,c1nnc[nH]1,<4>,C,C,<eos>,,,,,,,,,,,,,
COCC(=O)Nc1ccc2c(c1)CCC(=O)N2C(C)C,<bos>,C,C,(,C,),<10>,O=C1CCc2ccccc2N1,<6>,N,C=O,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC1CCN(C(=O)c2cnn(C)c2)C2CCOC12,<bos>,C,C,O,<8>,C1CNC2CCOC2C1,<2>,C=O,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(NC(=O)Cc1ccc(OC)cc1)C(=O)OC,<bos>,C,C,C,(,C=O,O,C,),(,C,),N,C=O,C,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,
CCOC(=O)c1cccc(OC(=O)c2ccc[nH]2)c1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<4>,O,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)CCC(=O)OCc2ccccc2)cc1N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,N,),C=O,C,C,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CCCCC(CC)NC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,<bos>,C,C,C,C,C,(,C,C,),N,C=O,N,<0>,c1ccc2c(c1)Cc1ccccc1-2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)NCc1cccc2cccnc12)c1ccsc1,<bos>,C,C,(,<0>,c1ccsc1,),C=O,N,C,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2c3c(C)c(C4CCCO4)n(-c4ccccc4)c3ncn2n1,<bos>,C,<0>,c1nc2c3cc[nH]c3ncn2n1,<5>,<4>,(,C,),<6>,(,<0>,c1ccccc1,),<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)n1cnnc1S(=O)(=O)CC(=O)c1ccc(F)cc1,<bos>,C,C,(,C,),<4>,c1nnc[nH]1,<0>,O=[SH2]=O,C,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CC(NC(=O)c1ccco1)c1ccccc1)c1ccc[nH]1,<bos>,c1ccoc1,<2>,C=O,N,C,(,<0>,c1ccccc1,),C,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)NCCOCC2CCC2)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,N,C=O,N,C,C,O,C,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
C#CCNC(=O)c1cccc(F)c1NCc1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,N,<5>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCCSc1ccc(F)cc1)c1ccc[nH]1,<bos>,F,<3>,c1ccccc1,<0>,S,C,C,C,N,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCCCNc2c(C)cc(N)cc2C)c1,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,C,),<0>,(,N,),N,C,C,C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,
CC(OC(=O)C1(C#N)CCC1)C(=O)Nc1cccc(F)c1,<bos>,C#N,<0>,C1CCC1,<0>,C=O,O,C,(,C,),C=O,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,C,S,<1>,c1cncnc1,<5>,<3>,(,C,),<3>,(,C,),O,C,<0>,c1cncnc1,<3>,<1>,(,C,),<5>,(,C,),O,C,C,C,C,<eos>,,,,
c1cnc(Nc2nnc(Cc3ccc(OC4CC4)cc3)s2)nc1,<bos>,C1CC1,<0>,O,<0>,c1ccccc1,<3>,C,<0>,c1nncs1,<3>,N,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CCOC(=O)c1sccc1C,<bos>,C,C,O,C=O,C,C,O,C=O,<4>,c1ccsc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccc1CN1CCOCC1)c1ccncc1F,<bos>,F,<5>,c1ccncc1,<0>,C=O,N,C,<0>,c1ccccc1,<5>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1cc[nH]n1,<bos>,C,C,N,(,C,<3>,O=c1[nH]cnc2ccccc12,),C=O,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)Nc2ccc3c(c2)COC3)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),N,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1nnc(-c2ccccn2)o1)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,N,<0>,c1nnco1,<3>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c2ccccc2nnn1CCCc1nnc(-c2ccccc2)o1,<bos>,c1ccccc1,<0>,<3>,c1nnco1,<0>,C,C,C,<2>,O=c1[nH]nnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C1(NC(=O)CCC(=O)C(C)(C)C)CCCCC1,<bos>,C,C,(,C,),(,C,),C=O,C,C,C=O,N,<0>,C1CCCCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,
Cc1nc(-c2ccc3c(c2)nnn3-c2cccc(-c3ncco3)c2C)no1,<bos>,C,<5>,c1ccccc1,<4>,<0>,(,<3>,c1cocn1,),<4>,c1ccc2[nH]nnc2c1,<0>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
N#CCc1cccc(OCC(=O)NCc2cn3ccccc3n2)c1,<bos>,C#N,C,<0>,c1ccccc1,<4>,O,C,C=O,N,C,<5>,c1ccn2ccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CCN(CC(=O)NCc2cccs2)CC1,<bos>,C,C,O=[SH2]=O,<2>,C1CNCCN1,<5>,C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)c1cnn(-c2ccc(OC)cc2)c1,<bos>,C,O,C,C,N,C=O,<0>,c1cn[nH]c1,<3>,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)CSc2ccccn2)c(C)n1Cc1ccco1,<bos>,c1ccoc1,<4>,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
O=C(Cc1csc(C2CCC2)n1)Nc1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,C,<0>,c1cscn1,<3>,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,C,<4>,c1nnc[nH]1,<0>,<5>,O=C1NCNc2ccccc21,<2>,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1cccc(NC(=O)C2CCNCC2)c1,<bos>,C,C,C,C,N,C=O,<0>,c1ccccc1,<4>,N,C=O,<0>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(O)(CNC(=O)Nc1ccc(-n2ccnn2)cc1)C1CC1,<bos>,C,C,(,O,),(,<0>,C1CC1,),C,N,C=O,N,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,
CC(=O)c1ccccc1OCC(=O)c1c(C)[nH]c2ccccc12,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,C,O,<0>,c1ccccc1,<5>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCNC(=O)C1CC1)NC12CC3CC(CC(C3)C1)C2,<bos>,C1CC1,<0>,C=O,N,C,C,C,C=O,N,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCCCN2CCOC2=O)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,C,C,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)NC1CCN(C(=O)NCC2CC=CCC2)CC1,<bos>,C,C=O,N,<0>,C1CCNCC1,<3>,C=O,N,C,<4>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(C)NC(=O)c2c(C)nn(-c3ccccc3)c2C)on1,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,c1ccccc1,),C=O,N,C,(,C,),<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,
CN(Cc1cccc(C2CCNC2)c1)c1ccc2nnnn2n1,<bos>,C,N,(,<1>,c1cnn2nnnc2c1,),C,<0>,c1ccccc1,<4>,<0>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N#CC(NC(=O)CCSc1ccccc1)c1ccncc1,<bos>,C#N,C,(,<0>,c1ccncc1,),N,C=O,C,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc2oc(OCC3CC3)c(O)c(=O)c12,<bos>,N,<9>,O=c1ccoc2ccccc12,<3>,<2>,(,O,),O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CC2(Cc3cccnc3)CCCN(c3cnccn3)C2)cs1,<bos>,c1ccncc1,<1>,C,<5>,C1CCNCC1,<5>,<3>,(,<0>,c1cnccn1,),C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)CCc2nc(C3CC3)no2)cc1OC1CCCC1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,<0>,C1CCCC1,),C=O,C,C,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
CC(C)Cc1cc(C(=O)NC2CCSc3ccccc32)on1,<bos>,C,C,(,C,),C,<1>,c1cnoc1,<4>,C=O,N,<6>,c1ccc2c(c1)CCCS2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCSc1ccccc1C(=O)NCc1cccc(COC)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,C,N,C=O,<0>,c1ccccc1,<5>,S,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCN(Cc2noc(-c3ccccc3)n2)CC1,<bos>,C,C,O,C=O,<2>,C1CNCCN1,<5>,C,<0>,c1ncon1,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCn1c(SCC(=O)N2CCCCC2C)nnc1C1CC1,<bos>,C=C,<0>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,C1CC1,),S,C,C=O,<3>,C1CCNCC1,<2>,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)c1cc(N)ccc1S(C)(=O)=O,<bos>,C,C,(,C,),(,C,),N,C=O,<4>,c1ccccc1,<3>,<0>,(,N,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
NS(=O)(=O)Cc1cccc(C(=O)N2C3CCCC2CC3)c1,<bos>,N,O=[SH2]=O,C,<4>,c1ccccc1,<0>,C=O,<7>,C1CC2CCC(C1)N2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCO)C(=O)CNC(=O)Nc1cc(C)ccc1F,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,C,C=O,N,(,C,C,O,),C,C,<eos>,,,,,,,,,,,,,,
O=C(Cc1c(F)cccc1F)NCc1ncccc1C(F)(F)F,<bos>,F,C,(,F,),(,F,),<1>,c1ccncc1,<2>,C,N,C=O,C,<5>,c1ccccc1,<0>,<4>,(,F,),F,<eos>,,,,,,,,,,,,
,<bos>,Br,<2>,O=c1[nH]cnc2c1nc1ccccn12,<7>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NCc2nc(Cc3ccccc3)no2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,C,<2>,c1ncon1,<0>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCCC1CCCCN1Cc1cnc(C)s1,<bos>,C,N,C=O,N,C,C,C,<2>,C1CCNCC1,<3>,C,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CCOC1)N1CCc2ccc(Cl)cc2C1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C=O,N,C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C1CCN(C(=O)c2cccc(C(=O)N(C)C)c2)c2ccccc21,<bos>,C,N,(,C,),C=O,<4>,c1ccccc1,<0>,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CS(=O)(=O)c2cc(N)ccc2Cl)c(C)c1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,Cl,),O=[SH2]=O,C,<3>,c1ccccc1,<4>,<0>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CCCc2nc(C(C)C)no2)c1,<bos>,C,C,(,C,),<0>,c1ncon1,<2>,C,C,C,C=O,N,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(CC(=O)N2CCc3sccc3C2C)cs1,<bos>,C,C=O,N,<3>,c1cscn1,<0>,C,C=O,<7>,c1cc2c(s1)CCNC2,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccn2c(=NC(=O)c3ccc(=O)n(C)c3)[nH]nc2c1,<bos>,C,<6>,O=c1cccc[nH]1,<4>,C=O,<0>,N=c1[nH]nc2ccccn12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCSc1nnc(N)n1CCc1ccc(OC(C)C)cc1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,C,C,<4>,c1nnc[nH]1,<0>,<3>,(,N,),S,C,C,O,C,<eos>,,,,,,,,,,,,
COc1cccc(C(=O)NCc2ccc(-n3ccnc3)cc2)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(F)c(C(=O)NC2CCC(C)CC2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),C=O,N,<3>,C1CCCCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)CNC(=O)CCC(=O)c1ccc2c(c1)OCCO2,<bos>,C,N,C=O,C,N,C=O,C,C,C=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(O)CN2CCN(CCc3ccccc3)CC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,(,O,),C,<2>,C1CNCCN1,<5>,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Cc2cc(-c3cccc(F)c3)on2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,C,<1>,c1cnoc1,<4>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(C(=O)Nc2ccc3nnc(-c4cccs4)n3n2)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,C=O,N,<1>,c1cnn2cnnc2c1,<4>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCOC1C(=O)NCc1ccc2c(c1)CCCN2C(=O)CO,<bos>,C,<0>,C1CCOC1,<4>,C=O,N,C,<0>,c1ccc2c(c1)CCCN2,<9>,C=O,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2ccc(-n3ccnn3)cc2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,N,C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC1(C(=O)NC2CC2)CCOCC1,<bos>,C,C,<0>,c1ccccc1,<5>,N,<0>,C1CCOCC1,<0>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1CN1CCC2C1CCN2c1ncccn1,<bos>,C,O,<0>,c1ccccc1,<5>,<4>,(,O,C,),C,<7>,C1CC2NCCC2N1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,
CN(CCCn1cccn1)CC1CCC(=O)N1,<bos>,O=C1CCCN1,<4>,C,N,(,C,),C,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cn(CCn3nc(-c4ccc(C)o4)oc3=O)nn2)o1,<bos>,C,<4>,c1ccoc1,<2>,<0>,c1c[nH]nn1,<2>,C,C,<2>,O=c1[nH]nco1,<4>,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N3C)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<5>,O=C1Cc2ccccc2N1,<9>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(F)cc1)C1(c2ccc(F)cc2)CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,N,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NC1CCN(C(=O)c2ccno2)CC1,<bos>,C,O=[SH2]=O,N,<0>,C1CCNCC1,<3>,C=O,<4>,c1cnoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(C(=O)c2ccc(COc3ccccc3)cc2)CCO1,<bos>,C,<1>,C1COCCN1,<5>,C=O,<3>,c1ccccc1,<0>,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC2(C1)OCCO2)Nc1cccc2cccnc12,<bos>,C1CNCC2(C1)OCCO2,<2>,C,C=O,N,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNc1ncc(C(=O)NCc2cc(=O)[nH]c3ccccc23)cn1,<bos>,C,N,<3>,c1cncnc1,<0>,C=O,N,C,<3>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COCCNS(=O)(=O)c1ccc(C)c(C(N)=O)c1,<bos>,N,C=O,<4>,c1ccccc1,<0>,<3>,(,C,),O=[SH2]=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1CNC(=O)NCCC1=CCCCC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,N,C=O,N,C,C,<0>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,
N#Cc1cccc(Cc2cc(Cl)cc3c2NC(=O)C3)c1,<bos>,C#N,<0>,c1ccccc1,<4>,C,<7>,O=C1Cc2ccccc2N1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(C(=O)Nc2ccc3c(c2)COC3)on1,<bos>,C,O,<0>,c1ccccc1,<5>,<1>,c1cnoc1,<4>,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,c1ccsc1,<4>,C,N,(,<0>,C1CC1,),C=O,<5>,c1cnc2ccnn2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2nc(C3CC3)no2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
