smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
O=C1Cc2cc(NC(=O)c3cnc4ccccc4n3)ccc2N1,<bos>,c1ccc2nccnc2c1,<5>,C=O,N,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)N1CCOCC1C)c1ccc(Oc2ccccc2)cc1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,<5>,C1COCCN1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)NC(C(=O)NCc1cccc(Cl)c1Cl)C(C)C,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),C,N,C=O,C,(,C,(,C,),C,),N,C=O,C,<eos>,,,,,,,,,,,,
Cc1ccc(NCC(=O)NC(C)C(C)CO)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C,C=O,N,C,(,C,),C,(,C,),C,O,<eos>,,,,,,,,,,,,
CCN(CC)C(=O)CNc1oc(-c2ccc(F)cc2)nc1C#N,<bos>,C,C,N,(,C,C,),C=O,C,N,<1>,c1cocn1,<3>,<0>,(,C#N,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
CCC1c2cccn2CCN1C(=O)COc1ccc(C#N)cc1OC,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C,C=O,<7>,c1cc2n(c1)CCNC2,<8>,C,C,<eos>,,,,,,,,,,,,,,,,,
CCCc1cc2c(=O)[nH]c(-c3ccccc3C)nc2s1,<bos>,C,C,C,<7>,O=c1[nH]cnc2sccc12,<3>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC1C2CCC1N(S(=O)(=O)c1ccc3ccccc3c1)C2,<bos>,C,O,<3>,C1CC2CC1CN2,<6>,O=[SH2]=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(C(=O)N(C)CC(=O)NC2CC2)cc1,<bos>,C1CC1,<0>,N,C=O,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
CCN(CC(=O)N(C)C)C(=O)C(c1ccccc1)n1cccn1,<bos>,C,N,(,C,),C=O,C,N,(,C,C,),C=O,C,(,<0>,c1ccccc1,),<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
CCCNC(=O)Cn1ncn2c(c(OCC)c3ccccc32)c1=O,<bos>,C,C,C,N,C=O,C,<2>,O=c1[nH]ncn2c1cc1ccccc12,<7>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(-c2cc(-c3cnn(C)c3)[nH]n2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),<1>,c1cn[nH]c1,<4>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
CN1CCc2nc(NC(=O)Nc3ccc(F)cc3)sc2C1,<bos>,C,<6>,c1nc2c(s1)CNCC2,<0>,N,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)Nc1ccc(F)c(C#N)c1)C(=O)OCc1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,C,N,(,C,),C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
COc1ccc(C(=O)Cn2cc(Cl)cn2)c(O)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,),C=O,C,<3>,c1cn[nH]c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CC1CCc2sc(CNC(=O)c3cccs3)nc2C1,<bos>,C,<7>,c1nc2c(s1)CCCC2,<0>,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1cnc(C2CCCO2)s1,<bos>,C,C,C,N,C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC1CN(C(=O)C(C)OC(=O)c2ccc(OC)c(OC)c2OC)CCO1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),<5>,(,O,C,),C=O,O,C,(,C,),C=O,<5>,C1COCCN1,<1>,C,C,<eos>,,,,,,,
CCC(=O)N1CCC(NC(=O)NCc2nc3ccccc3s2)CC1,<bos>,C,C,C=O,<3>,C1CCNCC1,<0>,N,C=O,N,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1noc(C2CCCCN2C(=O)c2cccc(C#N)c2)n1,<bos>,C,C,(,C,),C,<0>,c1ncon1,<2>,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,
O=C(COC(=O)CCOc1ccccc1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,O,C=O,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ncnc2scc(-c3cccc(N)c3)c12,<bos>,C,C,C,C,O,<2>,c1ncc2ccsc2n1,<4>,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2CN(C(=O)c3noc4c3CCCC4)C2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<0>,C1CNC1,<2>,C=O,<0>,c1noc2c1CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cnc(CSc3ccc(C)c(C)c3)o2)cc1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),S,C,<3>,c1cocn1,<1>,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
COCC(=O)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,<bos>,C,O,C,C=O,<3>,C1CCNCC1,<0>,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)nc2c3ccccc3n(CC(=O)NC3C4CCOC4C3(C)C)n12,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,C=O,C,<5>,O=c1ccn2[nH]c3ccccc3c2n1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCOC(=O)c1c(C)[nH]c(C(=O)OCC)c1C,<bos>,C,C,O,C=O,<2>,c1cc[nH]c1,<0>,<4>,(,C,),<1>,(,C,),C=O,O,C,C,C,<eos>,,,,,,,,,,,,,,
CS(=O)(=O)NCC(=O)Oc1ccc(-n2ccnc2)cc1,<bos>,C,O=[SH2]=O,N,C,C=O,O,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(O)CCNC(=O)Cc2c[nH]c3ccccc23)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,(,O,),C,C,N,C=O,C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(CN(C)C(=O)c2nn(C)c(C)c2Cl)cc1,<bos>,C,<4>,c1cn[nH]c1,<1>,<3>,(,C,),<0>,(,Cl,),C=O,N,(,C,),C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,
CC(C)Nc1ccc(NC(=O)Cc2cc(F)ccc2F)cn1,<bos>,C,C,(,C,),N,<4>,c1ccncc1,<1>,N,C=O,C,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,,
O=C(COc1ccccc1F)N1CCN(c2ccc(Cl)cc2)CC1,<bos>,F,<5>,c1ccccc1,<0>,O,C,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN(C)c2nc3ccccc3s2)no1,<bos>,C,N,(,<5>,c1ccc2scnc2c1,),C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1cccc(-n2cccc2)c1)NC1CCCC1,<bos>,C1CCCC1,<0>,N,C=O,C,O,C=O,<0>,c1ccccc1,<4>,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCOC(=O)CSc1nnc2sc3ccccc3n12,<bos>,C,C,C,O,C=O,C,S,<10>,c1ccc2c(c1)sc1nncn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-n1nc(C(=O)Nc2nccs2)c2c1CCC2,<bos>,C,<5>,c1ccccc1,<0>,<2>,c1n[nH]c2c1CCC2,<0>,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCC1CN(C(=O)NCc2cccnc2OC)CCO1,<bos>,C,C,C,<1>,C1COCCN1,<5>,C=O,N,C,<1>,c1ccncc1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)c2ccc(Br)cc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1OC(F)F)c1cc(C2CC2)on1,<bos>,F,C,(,F,),O,<5>,c1ccccc1,<0>,N,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cn1ccc(C(F)(F)F)n1)Nc1ccc(Br)cn1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,C,C=O,N,<4>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,,,
O=C(NCCNC(=O)C1CC1)c1csnn1,<bos>,C1CC1,<0>,C=O,N,C,C,N,C=O,<0>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1Nc1ncc2c(n1)CN(CCC(C)C)C2=O,<bos>,C,C,(,C,),C,C,<2>,O=C1NCc2ncncc21,<6>,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1NC(=O)Cn1nc(-c2cccs2)cc(N)c1=O,<bos>,N,<2>,O=c1cccn[nH]1,<6>,<4>,(,<4>,c1ccsc1,),C,C=O,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
CCC(C)NS(=O)(=O)c1c(C)cc(C)cc1C,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2[nH]nc(C)c2Br)cc1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(NC(=O)c2c(-c3ccccc3)nn3ncccc23)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C=O,<6>,c1cnn2nccc2c1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)Nc2ncccc2Br)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<2>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(COc2ccc(C(=O)C(C)C)cc2N)o1,<bos>,C,C,(,C,),C=O,<0>,c1ccccc1,<3>,<4>,(,N,),O,C,<4>,c1ccoc1,<2>,C=O,N,C,<eos>,,,,,,,,,,,,,
CCn1ncc(C(=O)Nc2cccn(Cc3ccccc3)c2=O)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CCC(Oc1ccc(C)cc1)C(=O)N1CCC(C(N)=O)C1,<bos>,C,<3>,c1ccccc1,<0>,O,C,(,C,C,),C=O,<3>,C1CCNC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)c1cccnc1Nc1ccc(S(C)(=O)=O)cc1,<bos>,C,C=O,<1>,c1ccncc1,<2>,N,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)Nc2ccc(C)c(S(C)(=O)=O)c2)n2ncnc2n1,<bos>,C,O=[SH2]=O,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,<8>,c1cnc2ncnn2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(C(=O)c2cc(C)no2)cc1Cl,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,Cl,),<3>,(,Cl,),C=O,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(-c2ccccc2)n2nc(SCc3c(C)noc3C)nc2n1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,S,<5>,c1cnc2ncnn2c1,<8>,<1>,(,C,),<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCCc1cccc(NC(=O)c2c[nH]c3ncccc23)c1,<bos>,C,C,C,<0>,c1ccccc1,<4>,N,C=O,<6>,c1cnc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN1C(=O)CCc2c(C)nc(N3CCOCC3)nc21,<bos>,C,<5>,O=C1CCc2cncnc2N1,<10>,<7>,(,<5>,C1COCCN1,),C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)N2CCCCC2)ccc1N1CCCC1=O,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<5>,O=C1CCCN1,),N,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1nc(COc2ccc(F)cc2)c(C)o1,<bos>,C,C,N,C=O,<3>,c1cocn1,<0>,<1>,(,C,),C,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)CN1CCc2cc(F)ccc2C1,<bos>,C,C,O,C=O,C,N,C=O,C,<8>,c1ccc2c(c1)CCNC2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)N1CCCC1c1nc2ccccc2n1C,<bos>,C,C,C,N,C=O,<3>,C1CCNC1,<4>,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCN(CCc1cnco1)C(=O)NCc1cccc(C)c1,<bos>,C=C,<0>,C,N,(,C,C,<1>,c1cocn1,),C=O,N,C,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C(O)C(C)NC(=O)c2cc(C)sc2C)cc1,<bos>,C,<4>,c1ccsc1,<1>,<2>,(,C,),C=O,N,C,(,C,),C,(,O,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,
CC(=O)NCCC1CCCN1C(=O)CC1CCCC1,<bos>,C,C=O,N,C,C,<4>,C1CCNC1,<3>,C=O,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C2CC2)N(C(=O)CCc2cccnc2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CC1,),N,(,<0>,C1CC1,),C=O,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CC(C)NC(=O)Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1,<bos>,C,C,(,C,),N,C=O,C,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,
CC(Cc1ccc(Cl)cc1)NC(=O)NCc1cn[nH]c1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,N,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,
CN(Cc1ccco1)C(=O)CCCn1c(=O)oc2ccccc21,<bos>,c1ccoc1,<4>,C,N,(,C,),C=O,C,C,C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(C)Cn1cnc2cnccc2c1=O,<bos>,O=c1[nH]cnc2cnccc12,<2>,C,C,(,C,),N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nnn(CC(=O)N(C)C2CCCCC2)n1,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<3>,c1nn[nH]n1,<0>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(-c2cccs2)noc1=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,<2>,O=c1[nH]cno1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1C(=O)N(C)c1nnc(CC)s1,<bos>,C,C,<3>,c1nncs1,<0>,N,(,C,),C=O,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ncn(-c2ccncc2Cl)n1)c1ccc2c(c1)OCO2,<bos>,Cl,<5>,c1ccncc1,<0>,<3>,c1nc[nH]n1,<0>,N,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COCCOc1ccccc1C(=O)NCc1c(C)noc1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,C=O,<5>,c1ccccc1,<0>,O,C,C,O,C,<eos>,,,,,,,,,,,,,,,
N#Cc1c(-c2ccc(Br)cc2)coc1N,<bos>,C#N,<0>,c1ccoc1,<1>,<4>,(,N,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)(NCc1ccc(C#N)cc1Br)c1ccc(C#N)cc1,<bos>,Br,<4>,c1ccccc1,<3>,<0>,(,C#N,),C,N,C,(,<0>,c1ccccc1,<3>,C#N,),(,C,),C,<eos>,,,,,,,,,,,,,
CCc1ccccc1NC(=O)C(C)Sc1nnc2nc(C)cc(C)n12,<bos>,C,<1>,c1cnc2nncn2c1,<6>,<8>,(,C,),S,C,(,C,),C=O,N,<5>,c1ccccc1,<0>,C,C,<eos>,,,,,,,,,,,,,,
CN(CC(O)C(F)(F)F)C(=O)c1cnc(C2CCCO2)s1,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,(,C,),C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,
O=C(Cc1ccc(-c2ccn[nH]2)cc1)NCC1CCC1,<bos>,C1CCC1,<0>,C,N,C=O,C,<0>,c1ccccc1,<3>,<4>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCC(N(C)C(=O)c2cc(C)c(CC)s2)CC1,<bos>,C,C,<2>,c1ccsc1,<4>,<1>,(,C,),C=O,N,(,C,),<0>,C1CCNCC1,<3>,C=O,O,C,C,<eos>,,,,,,,,,,,,,
CC(c1ccccc1F)N(C)C(=O)CCc1ccc2c(c1)CC(=O)N2,<bos>,F,<5>,c1ccccc1,<0>,C,(,C,),N,(,C,),C=O,C,C,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,
O=C1CCCCN1Cc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,<6>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnnn1-c1ccccc1NCc1ccc(-n2ccnc2)cc1,<bos>,C,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<5>,N,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,
CS(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccccc3F)CC2)cc1,<bos>,C,O=[SH2],<0>,c1ccccc1,<3>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1nc(C(=O)N2CCC(NS(N)(=O)=O)CC2)ccc1=O,<bos>,C,<6>,O=c1cccn[nH]1,<4>,C=O,<3>,C1CCNCC1,<0>,N,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccn1CC(O)COCc1cccc(Cl)c1,<bos>,C,<3>,c1c[nH]cn1,<2>,C,C,(,O,),C,O,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)CNC(=O)c2csnn2)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,C,N,C=O,<0>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,
O=C1NCCN(Cc2cnc3ccccc3n2)C1CC(=O)N1CCCC1,<bos>,C1CCNC1,<3>,C=O,C,<2>,O=C1CNCCN1,<3>,C,<5>,c1ccc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(C)NC(=O)c1csc(CN2CCCC2=O)n1,<bos>,C,C,(,C,),C,(,C,),N,C=O,<0>,c1cscn1,<3>,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(CN(C)C(=O)c2cccc(NC(=O)C3CCCO3)c2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
CC(=O)C1(C(=O)NCc2ccoc2)Cc2ccccc2N1,<bos>,C,C=O,<7>,c1ccc2c(c1)CCN2,<7>,C=O,N,C,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
