smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
O=C1CCCN1CCn1cnc2c(nnn2-c2ccccc2)c1=O,<bos>,O=C1CCCN1,<5>,C,C,<2>,O=c1[nH]cnc2[nH]nnc12,<6>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N2CCCC3(CCN(Cc4cnccn4)C3=O)C2)ncn1,<bos>,C,O,<1>,c1cncnc1,<5>,<9>,O=C1NCCC12CCCNC2,<2>,C,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc2ccccc2[nH]1)N1CCN(Cc2ccco2)CC1,<bos>,c1ccoc1,<4>,C,<5>,C1CNCCN1,<2>,C=O,<5>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCCCC1N1CCN(c2ccccc2F)CC1,<bos>,F,<5>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccc(-c2csc(CO)n2)s1)N1CCC(O)CC1,<bos>,O,<0>,C1CCNCC1,<3>,C=O,C,C,<4>,c1ccsc1,<2>,<0>,c1cscn1,<3>,C,O,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NCCNc2ncccc2C#N)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<2>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCC(CO)CC2)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<3>,C1CCNCC1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)C(C)NC(=O)c1n[nH]c(=O)c2ccccc12,<bos>,C,C,N,(,C,C,),C=O,C,(,C,),N,C=O,<4>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(CCNc2n[nH]c(C(N)=O)c2N)c1,<bos>,N,C=O,<4>,c1cn[nH]c1,<1>,<0>,(,N,),N,C,C,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CCCc1nc(C)c2c(n1)N(Cc1ccccn1)C(=O)CC2,<bos>,C,C,C,<7>,O=C1CCc2cncnc2N1,<10>,<5>,(,C,),C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCN(c3ccccc3O)CC2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,
Cc1c(Br)c(C(F)(F)F)nn1CC(=O)NC1CC1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,
O=C(NC1CCCOC1)C1(c2ccc(Cl)cc2)CCOCC1,<bos>,Cl,<3>,c1ccccc1,<0>,<0>,C1CCOCC1,<0>,C=O,N,<1>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cccc(NCc2ccccc2C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,N,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,
,<bos>,O=c1cc[nH]c2ccsc12,<0>,c1ccccc1,<3>,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)Nc2ncccc2S(N)(=O)=O)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<2>,c1ccncc1,<1>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN1C(=O)C1CC1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNC1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Cn2nnc(-c3ccccc3)n2)c(F)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,C,<3>,c1nn[nH]n1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCCc1ccccc1)c1cc(=O)n(-c2cccnc2)c2ccccc12,<bos>,c1ccccc1,<0>,C,C,C,N,C=O,<3>,O=c1ccc2ccccc2[nH]1,<10>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)N1CCCCCC1c1nccs1,<bos>,C,O,C,C,N,C=O,<4>,C1CCCNCC1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc2c(c1)N(CC(O)c1ccc(O)cc1)C(=O)C(C)O2,<bos>,C,C=O,<7>,O=C1COc2ccccc2N1,<10>,<2>,(,C,),C,C,(,O,),<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,
CCCCNC(=O)c1cc(C(=O)NC(C)(C)C)nn1C,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,C,C,C,<eos>,,,,,,,,,,
C#CCN(CCCC)C(=O)c1nc2nccc(C)n2n1,<bos>,C#C,<0>,C,N,(,C=O,<5>,c1cnc2ncnn2c1,<8>,C,),C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,
CC1Sc2ccc(C(=O)NCC(F)(F)F)cc2NC1=O,<bos>,F,C,(,F,),(,F,),C,N,C=O,<7>,O=C1CSc2ccccc2N1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(CNc1ccc(Br)cc1)NCCO,<bos>,O,C,C,N,C=O,C,N,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCCNS(=O)(=O)c1ccc(-c2nc(C)cc(C)n2)cc1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,c1ccccc1,<0>,O=[SH2]=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(-n2cnnc2-c2cc(=O)n(C)c(=O)n2C)cc1,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<3>,<7>,(,C,),<3>,c1nnc[nH]1,<4>,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,
COCCOc1ncccc1C(=O)Nn1cnc2ccccc21,<bos>,C,O,C,C,O,<2>,c1ccncc1,<1>,C=O,N,<4>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CC)c1,<bos>,C,C,C,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,Cl,),N,C=O,C,C,<eos>,,,,,,,,,,,,,
Cc1ccn(-c2ccc(CNc3nc(C)ncc3Cl)cc2)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),N,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,
COC(=O)CCCC(O)c1ccc2c(c1)OCO2,<bos>,O,C,(,<0>,c1ccc2c(c1)OCO2,),C,C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(C#N)NCc1nc2cc(F)ccc2s1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C#N,),N,C,<5>,c1ccc2scnc2c1,<0>,F,<eos>,,,,,,,,,,,,,,,,,,
Nc1cc(C2CCN(C(=O)Cn3cccn3)CC2)no1,<bos>,N,<4>,c1cnoc1,<1>,<0>,C1CCNCC1,<3>,C=O,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(C)N1Cc2cc3ccc(C)c(C)c3nc2OCC1=O,<bos>,C,<8>,O=C1COc2nc3ccccc3cc2CN1,<15>,<7>,(,C,),C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CNc2cc(S(=O)(=O)NC(C)C)ccc2C)cs1,<bos>,C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,
COC(=O)CCCS(=O)(=O)N1CCCCC1C(N)=O,<bos>,C,O,C=O,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1(C)C(=O)Nc2ccc(NC(=O)CSc3ccccc3Br)cc21,<bos>,C,<2>,O=C1Cc2ccccc2N1,<5>,<2>,(,C,),N,C=O,C,S,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,
O=C(CC1CCCCC1)N1CCCC1c1cnccn1,<bos>,C1CCCCC1,<0>,C,C=O,<3>,C1CCNC1,<4>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(C)N(c2ccc(OC(F)(F)F)c(C#N)c2)C1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<4>,(,C#N,),<3>,C1CCNCC1,<2>,<5>,(,C,),C,<eos>,,,,,,,,,
CC(Oc1ccccc1)C(=O)Nc1ccc(C(=O)NCC#N)cc1,<bos>,c1ccccc1,<0>,O,C,(,C,),C=O,N,<3>,c1ccccc1,<0>,C=O,N,C,C#N,<eos>,,,,,,,,,,,,,,,,,
COC(C)C(=O)N(c1ccc(Br)cc1)C1CCCNC1=O,<bos>,C,O,C,(,C,),C=O,N,(,<2>,O=C1CCCCN1,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,
C=CCNS(=O)(=O)c1ccc(SC)c(N)c1,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,S,C,),O=[SH2]=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCOc1ccc(Br)cc1,<bos>,C,N,C=O,N,C,C,O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)CC1(C)Oc2ccc(Cl)cc2NC1=O,<bos>,C,<2>,O=C1COc2ccccc2N1,<2>,<7>,(,Cl,),C,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)N1CCCCC1C(=O)NCC1(c2ccc(F)cc2)CC1,<bos>,C,C=O,<3>,C1CCNCC1,<2>,C=O,N,C,<0>,C1CC1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
CCC(NC(=O)NC(C)c1c(C)noc1C)c1ccc(Cl)cc1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,C,(,<0>,c1ccccc1,<3>,Cl,),C,C,<eos>,,,,,,,,,
CCCc1cc(C(=O)NCCc2c[nH]c3ccc(C)cc23)n(C)n1,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,C,<6>,c1ccc2[nH]ccc2c1,<0>,C,<eos>,,,,,,,,,,,,,,,
Cc1[nH]c(C(=O)OCc2ccccc2Cl)cc1C(=O)N(C)C,<bos>,C,N,(,C,),C=O,<0>,c1cc[nH]c1,<2>,<4>,(,C,),C=O,O,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,
CCc1n[nH]c(SCc2cc(=O)n3ncc(C)c3[nH]2)n1,<bos>,C,C,<0>,c1nc[nH]n1,<2>,S,C,<3>,O=c1cc[nH]c2ccnn12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCC(=O)NC2CCCO2)nnc1-c1ccccn1,<bos>,C,C,<4>,c1nnc[nH]1,<0>,<3>,(,<2>,c1ccncc1,),S,C,C=O,N,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
CNC(=O)CNC(=O)CCC(=O)c1ccc2ccccc2c1,<bos>,C,N,C=O,C,N,C=O,C,C,C=O,<6>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(CNC(=O)CCOC(C)C)oc12,<bos>,C,C,(,C,),O,C,C,C=O,N,C,<5>,c1ccc2occc2c1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCCCN2CCOCC2)c(C)n1C1CC1,<bos>,C,<2>,c1cc[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,C1CC1,),C=O,N,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,
Cc1ccc(CCCC(=O)NCC(O)c2ccco2)c(C)c1,<bos>,O,C,(,<4>,c1ccoc1,),C,N,C=O,C,C,C,<3>,c1ccccc1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,
CC(NC(=O)C1(C)CC1(Cl)Cl)c1ccc(F)c(F)c1,<bos>,C,<0>,C1CC1,<0>,<2>,(,Cl,),<2>,(,Cl,),C=O,N,C,(,C,),<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,
CC(=O)Nc1ccc(F)c(NC(=O)Cn2ccc3ccc(F)cc32)c1,<bos>,F,<1>,c1ccc2[nH]ccc2c1,<4>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(OC)c(C(=O)NCc2nc(C)cs2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C=O,N,C,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccsc1C(=O)NCCc1nc(-c2cccnc2)no1,<bos>,C,<0>,c1ccsc1,<4>,C=O,N,C,C,<2>,c1ncon1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOCCCNC(=O)Cn1c(C)nc2ccccc21,<bos>,C,C,O,C,C,C,N,C=O,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1cccc(C)c1NC(=O)c1cc(C)n(CC)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,<4>,(,C,),C,C,<eos>,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)CCn1nnc2ccccc2c1=O,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,),C=O,C,C,<2>,O=c1[nH]nnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCC(=O)Nc1ccccc1Br,<bos>,C,N,C=O,N,C,C,C=O,N,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCN(C)C(=O)C(C)N1CCc2ccc(Cl)cc2C1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C,(,C,),C=O,N,(,C,),C,C,O,C,<eos>,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)Nc1cccc(NC(=O)C2CCC2)c1,<bos>,C,C,(,C,),(,C,),C=O,N,<0>,c1ccccc1,<4>,N,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,
CCNc1nc(C)cc(-c2noc(CCc3ccc(OC)cc3)n2)n1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C,<2>,c1ncon1,<0>,<5>,c1cncnc1,<3>,<1>,(,C,),N,C,C,<eos>,,,,,,,,,,,,,
CCCC1(C(=O)N2CCC(C(=O)OC)c3ccccc32)CCC1,<bos>,C,C,C,<0>,C1CCC1,<0>,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)Cn2nc(C)ccc2=O)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<6>,O=c1cccn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C#CC(=O)N1CCN(C)CC1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,C#C,<1>,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1c(SCC(=O)N2CCc3ccccc3C2)nc2ccccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,S,C,C=O,<8>,c1ccc2c(c1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCC(C)CC2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NC1CCCN(Cc2ccccc2)C1=O)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CCCC(=O)N1CCCCCC1,<bos>,C,C,C,(,C,),N,C=O,C,C,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCCc1cc(F)ccc1F)NC(CO)c1ccccc1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,C,C,C=O,N,C,(,<0>,c1ccccc1,),C,O,<eos>,,,,,,,,,,,,,
CN(Cc1cccnc1)c1ncnc(Nc2ccccc2)c1N,<bos>,c1ccncc1,<1>,C,N,(,C,),<1>,c1cncnc1,<5>,<0>,(,N,),N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3ncccn3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccc(C(=O)N(Cc2snnc2C)C2CC2)cc1,<bos>,C,<0>,c1csnn1,<1>,C,N,(,<0>,C1CC1,),C=O,<3>,c1ccccc1,<0>,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,
CCCC(CC)NC(=O)Cn1cnc2c(cnn2C)c1=O,<bos>,C,C,C,C,(,C,C,),N,C=O,C,<2>,O=c1[nH]cnc2[nH]ncc12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)N(C1CCOCC1)C(c1ccncc1)c1ccc(C)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccncc1,),N,(,<0>,C1CCOCC1,),C=O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CNc2nnc(C(C)C)s2)cc1OC(F)F,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,C,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,(,F,),F,<eos>,,,,,,,,,
Cc1nc(CNC(=O)C2CC2c2ccco2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<0>,C1CC1,<2>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,
Cn1c(=O)c(C(=O)OCC2CCCO2)nn(-c2ccc(F)cc2)c1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),C=O,O,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
O=C(c1ccccc1OC(F)F)N1CCCS1(=O)=O,<bos>,F,C,(,F,),O,<5>,c1ccccc1,<0>,C=O,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc2ncn(C(C)C(=O)NCc3cccs3)c2cc1C,<bos>,C,<0>,c1ccc2[nH]cnc2c1,<4>,<1>,(,C,),C,(,C,),C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,
CCN(CC)C(=O)CSc1nnc(-c2ccc(C)c(C)c2)o1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<3>,c1nnco1,<0>,S,C,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,
CC(C)N1CCN(S(=O)(=O)CCN2CCCC2=O)CC1,<bos>,C,C,(,C,),<2>,C1CNCCN1,<5>,O=[SH2]=O,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)c1cccn2c(=O)c3ccccc3nc12,<bos>,C1CCCC1,<0>,N,C=O,<10>,O=c1c2ccccc2nc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1NCC(=O)Oc1ccccc1F,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),N,C,C=O,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1CNS(=O)(=O)N1CC(C)CC(C)C1,<bos>,C,<1>,C1CCNCC1,<3>,<5>,(,C,),O=[SH2]=O,N,C,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,
N#Cc1ccc(S(=O)(=O)N2CCOc3ccc(F)cc32)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,c1ccc2c(c1)NCCO2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Br)cc1)c1cc(-c2ccncc2)no1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,<4>,c1cnoc1,<1>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCC(n3cnnc3C)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1nnc[nH]1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CN(CC(=O)Nc1ccccc1)C(=O)c1c[nH]nc1-c1ccc(F)cc1,<bos>,c1ccccc1,<0>,N,C=O,C,N,(,C,),C=O,<0>,c1cn[nH]c1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
O=C(COc1c(CO)cnc2ccccc12)Nc1cccs1,<bos>,O,C,<6>,c1ccc2ncccc2c1,<7>,O,C,C=O,N,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CNC(=O)COc2ccccc2)s1,<bos>,C,N,O=[SH2]=O,<4>,c1ccsc1,<2>,C,N,C=O,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
C=CCN(CC=C)c1nc(-c2ccc(C)[nH]c2=O)cs1,<bos>,C=C,<0>,C,N,(,C,<0>,C=C,),<3>,c1cscn1,<0>,<2>,O=c1cccc[nH]1,<5>,C,<eos>,,,,,,,,,,,,,,,,,
