smiles,0
CCCCc1cc2[nH]c(C(C)(C)C)cc(=O)n2n1,CCCCc1nn2c(=O)cc(C(C)(C)C)[nH]c2c1
Cc1c2c(CCc3ccccc3)csc2nn1CC(=O)N(C)C(C)C,CN(C(=O)Cn1nc2scc(CCc3ccccc3)c2c1C)C(C)C
O=C(CCNC(=O)c1cc(F)ccc1F)NCc1cccnc1,O=C(CCNC(=O)c1cc(F)ccc1F)NCc1cccnc1
C=CCCOc1ccc(NC(=O)NCCC(=O)NC(C)C)cc1Cl,C=CCCOc1ccc(NC(=O)NCCC(=O)NC(C)C)cc1Cl
Cc1cc(N)n(-c2ccc(Br)cc2)n1,Cc1cc(N)n(-c2ccc(Br)cc2)n1
CCC1CCCCC1NC(=O)Nc1cccc(C#N)c1,CCC1CCCCC1NC(=O)Nc1cccc(C#N)c1
CC(NC(=O)C1CCCC1)c1ccc(C(F)(F)F)cc1,CC(NC(=O)C1CCCC1)c1ccc(C(F)(F)F)cc1
COc1ccc(F)c(NC(=O)CNc2ccc(C)c(C)c2)c1,COc1ccc(F)c(NC(=O)CNc2ccc(C)c(C)c2)c1
COCC(C)Nc1cc(-c2ccccc2)nc2ccnn12,COCC(C)Nc1cc(-c2ccccc2)nc2ccnn12
Cc1ccccc1C(=O)Nc1cc(C(=O)N(CC(C)C)C2CC2)on1,CC(C)CN(C(=O)c1cc(NC(=O)c2ccccc2C)no1)C1CC1
O=C(CCc1ccc(OC(F)(F)F)cc1)Nc1nccs1,O=C(CCc1ccc(OC(F)(F)F)cc1)Nc1nccs1
Cn1cnc(CNC(=O)N(Cc2cccc(C(F)(F)F)c2)C2CC2)n1,Cn1cnc(CNC(=O)N(Cc2cccc(C(F)(F)F)c2)C2CC2)n1
O=C(Cn1ccc(Br)c1)Nc1nc(-c2ccncc2)cs1,O=C(Cn1cc(Br)cc1)Nc1nc(-c2ccncc2)cs1
CCOc1cccc(CC(=O)N2CCc3cc(N)ccc32)c1,CCOc1cccc(CC(=O)N2CCc3cc(N)ccc32)c1
COCCOc1cccc(CNc2cc3c(cc2Cl)N(C)CCO3)c1,COCCOc1cccc(CNc2cc3c(cc2Cl)N(C)CCO3)c1
NC(=O)N1CCCC2(CC1)Oc1cc(O)ccc1C2=O,NC(=O)N1CCCC2(CC1)C(=O)c1ccc(O)cc1O2
Cc1cc(C)cc(N2CCN(CC(=O)NCC3COCCO3)CC2)c1,Cc1cc(C)cc(N2CCN(CC(=O)NCC3COCCO3)CC2)c1
Cc1nc2cc(N)ccc2n1Cc1ccc(F)c(F)c1F,Cc1nc2cc(N)ccc2n1Cc1ccc(F)c(F)c1F
CCOc1cccc(C(C)NC(=O)Cn2cnc3ccccc3c2=O)c1,CCOc1cccc(C(C)NC(=O)Cn2cnc3ccccc3c2=O)c1
CCC(C)NC(=O)N1CCN(c2ccc(F)cc2)CC1,CCC(C)NC(=O)N1CCN(c2ccc(F)cc2)CC1
COc1ccc2nc(NC(=O)c3ccccc3)sc2c1,COc1ccc2nc(NC(=O)c3ccccc3)sc2c1
CC(O)CC1CN(C(=O)c2ccc3nncn3c2)CCO1,CC(O)CC1CN(C(=O)c2ccc3nncn3c2)CCO1
O=C(Oc1ccccc1C(O)C1CC1)N1CCCC1CO,O=C(Oc1ccccc1C(O)C1CC1)N1CCCC1CO
C=CCn1c(N(C)C)nc2sc3c(c2c1=O)CCC3,C=CCn1c(N(C)C)nc2sc3c(c2c1=O)CCC3
CCN(CC)C(=O)c1ccc(COC(=O)c2cccs2)cc1,CCN(CC)C(=O)c1ccc(COC(=O)c2cccs2)cc1
O=C(NCCO)Nc1nnc(-c2ccc3c(c2)OCO3)o1,O=C(NCCO)Nc1nnc(-c2ccc3c(c2)OCO3)o1
CC(C)(C)Oc1ccc(CNC(=O)c2ccccc2N)cc1,CC(C)(C)Oc1ccc(CNC(=O)c2ccccc2N)cc1
COc1ccnc(NC(=O)Cc2cccc3cccnc23)c1OC,COc1ccnc(NC(=O)Cc2cccc3cccnc23)c1OC
Cc1cc(C)c(=O)n(CC(=O)OCc2cc(C(C)(C)C)no2)n1,Cc1cc(C)nn(CC(=O)OCc2cc(C(C)(C)C)no2)c1=O
CCOC(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2=O,CCOC(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2=O
COc1ccccc1CNC(=O)NCc1cccc(C)c1,COc1ccccc1CNC(=O)NCc1cccc(C)c1
CCOC(=O)c1cn(CCCC(C)C)nc1-c1ccccc1,CCOC(=O)c1cn(CCCC(C)C)nc1-c1ccccc1
Cc1ccnc(C(NC(=O)c2ccc[nH]c2=O)C(C)C)n1,Cc1ccnc(C(NC(=O)c2ccc[nH]c2=O)C(C)C)n1
CN(C(=O)Cc1ccccc1)C12CC3CC(CC(C3)C1)C2,CN(C(=O)Cc1ccccc1)C12CC3CC(CC(C3)C1)C2
CC(C)Cn1cnnc1CN(C)S(=O)(=O)c1cnn(C)c1,CC(C)Cn1cnnc1CN(C)S(=O)(=O)c1cnn(C)c1
CC(C)c1nc(C2CCCN(C(=O)c3cc(-c4ccco4)on3)C2)no1,CC(C)c1nc(C2CCCN(C(=O)c3cc(-c4ccco4)on3)C2)no1
Cc1ccc(S(=O)(=O)N2CCC(C(F)(F)F)CC2)c(F)c1,Cc1ccc(S(=O)(=O)N2CCC(C(F)(F)F)CC2)c(F)c1
CN(Cc1ccc(F)c(F)c1)C(=O)c1c[nH]nn1,CN(Cc1ccc(F)c(F)c1)C(=O)c1c[nH]nn1
CC(C)(C)NC(=O)CCCc1nc2ccccc2c(=O)[nH]1,CC(C)(C)NC(=O)CCCc1nc2ccccc2c(=O)[nH]1
CC(=O)NCc1ccc(C#CCNC(=O)C(C)OCC2CCC2)s1,CC(=O)NCc1ccc(C#CCNC(=O)C(C)OCC2CCC2)s1
O=C(CNc1cccc(Br)c1)NC1(O)CCCC1,O=C(CNc1cccc(Br)c1)NC1(O)CCCC1
Cn1cc(C(=O)NCCOCC(F)(F)F)nn1,Cn1cc(C(=O)NCCOCC(F)(F)F)nn1
Nc1ccc2nc(CC(=O)N3CCCC3)c(C3CCC3)nc2c1,Nc1ccc2nc(CC(=O)N3CCCC3)c(C3CCC3)nc2c1
COc1ccc(C(O)C(O)CNC(=O)Nc2cccc(C)c2)cc1,COc1ccc(C(O)C(O)CNC(=O)Nc2cc(C)ccc2)cc1
CC(C)COC(=O)NCc1cccc(N2CCNC2=O)c1,CC(C)COC(=O)NCc1cccc(N2CCNC2=O)c1
CCCN(C)C(=O)C1(c2cccc(C(N)=O)c2)CC1,CCCN(C)C(=O)C1(c2cccc(C(N)=O)c2)CC1
Nc1nonc1C(=O)NC(Cc1cccs1)C(=O)NC1CC1,Nc1nonc1C(=O)NC(Cc1cccs1)C(=O)NC1CC1
CC(=O)NCCc1nc(-c2ccccc2)sc1C,CC(=O)NCCc1nc(-c2ccccc2)sc1C
O=C(CNC(=O)NCc1ccccc1O)Nc1cccc(F)c1,O=C(CNC(=O)NCc1ccccc1O)Nc1cccc(F)c1
Cc1ccc(NC(=O)CNc2cnn(-c3ccccc3)n2)cc1Cl,Cc1ccc(NC(=O)CNc2cnn(-c3ccccc3)n2)cc1Cl
CCC(C)N(CCOc1ccc(C)cc1)C(=O)OC,CCC(C)N(CCOc1ccc(C)cc1)C(=O)OC
CSc1nsc(NC(=O)COc2ccccc2C#N)n1,CSc1nsc(NC(=O)COc2ccccc2C#N)n1
CCc1noc(CNc2ccc(Br)c(C)c2)n1,CCc1noc(CNc2ccc(Br)c(C)c2)n1
CN(Cc1cccs1)Cc1c[nH]nc1-c1cccnc1,CN(Cc1c[nH]nc1-c1cccnc1)Cc1cccs1
Cc1cnc(-c2nnc(NC(=O)c3cccc4[nH]ccc34)o2)cc1F,Cc1cnc(-c2nnc(NC(=O)c3cccc4[nH]ccc34)o2)cc1F
O=C(CC1CSc2nc3ccccc3cc21)N1CCCC1,O=C(CC1CSc2nc3ccccc3cc21)N1CCCC1
CC(C)Oc1ccccc1C(=O)N1CC(=O)N(C)c2ccccc21,CC(C)Oc1ccccc1C(=O)N1CC(=O)N(C)c2ccccc21
CCOCCCN1CCN(c2ccc3nnc(C)n3n2)CC1,CCOCCCN1CCN(c2ccc3nnc(C)n3n2)CC1
Cc1ccc(C(=O)CCN2CCOCC2)cc1Br,Cc1ccc(C(=O)CCN2CCOCC2)cc1Br
O=C(NCCn1nccc1-c1ccc(F)cc1)c1c[nH]c(=O)cn1,O=C(NCCn1nccc1-c1ccc(F)cc1)c1c[nH]c(=O)cn1
Cc1cccc(C(=O)NCC#CCN2C(=O)CSc3ccccc32)c1,Cc1cccc(C(=O)NCC#CCN2C(=O)CSc3ccccc32)c1
CCCCc1cc(NCC2CCN(C(C)=O)C2)n2ncnc2n1,CCCCc1cc(NCC2CCN(C(C)=O)C2)n2ncnc2n1
CC(C(=O)N1CCCC1)N1CCN(S(=O)(=O)C(F)F)CC1,CC(C(=O)N1CCCC1)N1CCN(S(=O)(=O)C(F)F)CC1
CCc1nn(C)c(CC)c1-c1csc(CC#N)n1,CCc1nn(C)c(CC)c1-c1csc(CC#N)n1
O=C(Nc1ccc2c3c(cccc13)CC2)c1cc2ccccc2[nH]1,O=C(Nc1ccc2c3c(cccc13)CC2)c1cc2ccccc2[nH]1
NC(=O)c1cccc(NC(=O)CCc2c[nH]c3ccc(N)cc23)c1Cl,NC(=O)c1cccc(NC(=O)CCc2c[nH]c3ccc(N)cc23)c1Cl
CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)CC(C)O1,CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)CC(C)O1
O=C(CN1CCCS1(=O)=O)NC1(c2ccc(Br)cc2)CC1,O=C(CN1CCCS1(=O)=O)NC1(c2ccc(Br)cc2)CC1
Cc1nnc(-c2ccc(Cl)c(Cl)c2)o1,Cc1nnc(-c2ccc(Cl)c(Cl)c2)o1
COC(=O)C1CC1C(=O)N1CC(c2ccccn2)CC1C,COC(=O)C1CC1C(=O)N1CC(c2ccccn2)CC1C
Cc1[nH]ncc1C(=O)NC(C)c1cc(F)ccc1F,Cc1[nH]ncc1C(=O)NC(C)c1cc(F)ccc1F
Cc1cccc(NC(=O)CCNC(=O)Cc2cccc(O)c2)c1,Cc1cccc(NC(=O)CCNC(=O)Cc2cccc(O)c2)c1
COc1ccc(CC(=O)N2CCC(n3cccc3)CC2)cc1,COc1ccc(CC(=O)N2CCC(n3cccc3)CC2)cc1
COCCOc1ccccc1NCC(=O)N1CCCC1C(N)=O,COCCOc1ccccc1NCC(=O)N1CCCC1C(N)=O
Cc1ccccc1C(=O)N1CCCC1C(=O)Nc1ccccn1,Cc1ccccc1C(=O)N1CCCC1C(=O)Nc1ccccn1
Cc1ccc(Cl)cc1NC(=O)Cn1cc(N)ccc1=O,Cc1ccc(Cl)cc1NC(=O)Cn1cc(N)ccc1=O
COc1ccc(OC)c2[nH]c(-c3csc(CC(C)C)n3)cc12,COc1ccc(OC)c2[nH]c(-c3csc(CC(C)C)n3)cc12
CCC(=O)Nc1nc(C(=O)NCc2cc(C(C)C)no2)cs1,CCC(=O)Nc1nc(C(=O)NCc2cc(C(C)C)no2)cs1
CCN(CC)C(=O)c1ccc(NCC(=O)N(C)C2CCCC2)cc1,CCN(CC)C(=O)c1ccc(NCC(=O)N(C)C2CCCC2)cc1
O=C(NCCNC(=O)C1CC1)c1snc2c1CCCC2,O=C(NCCNC(=O)C1CC1)c1snc2c1CCCC2
C#CCC(N)c1cccc(Cl)c1Cn1cccn1,C#CCC(N)c1cccc(Cl)c1Cn1cccn1
Clc1ccccc1CN1CCN(c2ncnc3sccc23)CC1,Clc1ccccc1CN1CCN(c2ncnc3sccc23)CC1
O=C(c1ccccc1Br)N1CCCCC1CO,O=C(c1ccccc1Br)N1CCCCC1CO
COc1ccc(F)cc1NC(=O)NC(C)C(=O)NC1CC1,COc1ccc(F)cc1NC(=O)NC(C)C(=O)NC1CC1
Cc1nnc(SCC(=O)NCCO)n1-c1ccccc1,Cc1nnc(SCC(=O)NCCO)n1-c1ccccc1
Cc1ccc2nc(C)cc(C(=O)Nc3ccccc3)c2c1,Cc1ccc2nc(C)cc(C(=O)Nc3ccccc3)c2c1
COc1ccc(NC(=O)CN(C)C(C)c2ccsc2)cn1,COc1ccc(NC(=O)CN(C)C(C)c2ccsc2)cn1
Cn1ncc(Cl)c1C(=O)NCc1ccnc(OC(C)(C)C)c1,CC(C)(C)Oc1cc(CNC(=O)c2c(Cl)cnn2C)ccn1
CNC(=O)CNC(=O)Nc1cc(CC(C)C)ccc1C,CNC(=O)CNC(=O)Nc1cc(CC(C)C)ccc1C
CC(C)c1nnc(SCc2noc(C(C)(C)C)n2)n1C,CC(C)c1nnc(SCc2noc(C(C)(C)C)n2)n1C
CCC1CN(CC(=O)OC(C)C)CC(C)O1,CCC1CN(CC(=O)OC(C)C)CC(C)O1
CC1COCN(CCC(=O)Nc2ncccc2Br)C1,CC1COCN(CCC(=O)Nc2ncccc2Br)C1
CC1OCCC12CCN(C(=O)c1cccc(-n3ccnc3)c1)CC2,CC1OCCC12CCN(C(=O)c1cccc(-n3ccnc3)c1)CC2
Cc1nc(NCC(=O)NCc2ccc(F)cc2)c2ccsc2n1,Cc1nc(NCC(=O)NCc2ccc(F)cc2)c2ccsc2n1
CC(c1ccc(S(C)(=O)=O)cc1)N(C)Cc1cncs1,CC(c1ccc(S(C)(=O)=O)cc1)N(C)Cc1cncs1
Cc1nn(C)c(C)c1S(=O)(=O)NC(C)(C)c1ccncc1,Cc1nn(C)c(C)c1S(=O)(=O)NC(C)(C)c1ccncc1
CCCCN(CC)S(=O)(=O)N1CCN(C(=O)c2ccoc2C)CC1,CCCCN(CC)S(=O)(=O)N1CCN(C(=O)c2ccoc2C)CC1
Cc1cc(C)cc(OCCC(=O)Nc2cc(-n3ccnc3)ccc2F)c1,Cc1cc(C)cc(OCCC(=O)Nc2cc(-n3ccnc3)ccc2F)c1
COCc1nn(Cc2ccccn2)c(=O)c2cc3occc3n12,COCc1nn(Cc2ccccn2)c(=O)c2cc3occc3n12
COc1cc(CNc2ncnc3c2cnn3C)ccc1O,COc1cc(CNc2ncnc3c2cnn3C)ccc1O
N#Cc1cccc(C(=O)NC2CCN(c3ccccc3F)C2=O)c1,N#Cc1cccc(C(=O)NC2CCN(c3ccccc3F)C2=O)c1
NC(=O)Cc1csc(NC(=O)c2ccc(-n3cncn3)nc2)n1,NC(=O)Cc1csc(NC(=O)c2ccc(-n3cncn3)nc2)n1
Cc1nc(C)n(C2CCN(C(=O)C3CCC3)CC2)n1,Cc1nc(C)n(C2CCN(C(=O)C3CCC3)CC2)n1
Cc1nc(NC2CC2)cc(N)c1Br,Cc1nc(NC2CC2)cc(N)c1Br
Cc1cc(C)cc(NC(=O)CCOc2ccc[nH]c2=O)c1,Cc1cc(C)cc(NC(=O)CCOc2ccc[nH]c2=O)c1
Cc1cc(=O)n2nc(CCC(=O)NC(C)c3cn[nH]n3)sc2n1,Cc1cc(=O)n2nc(CCC(=O)NC(C)c3cn[nH]n3)sc2n1
COC(=O)c1cc(C)c(O)c(C(=O)Nc2ccc3c(c2)C(=O)CCC3)c1,COC(=O)c1cc(C)c(O)c(C(=O)Nc2ccc3c(c2)C(=O)CCC3)c1
Cc1nc(CCCC(=O)NCc2ccccc2)sc1C,Cc1nc(CCCC(=O)NCc2ccccc2)sc1C
CCCN(CC1CC1)S(=O)(=O)c1cc(C#N)ccc1C,CCCN(CC1CC1)S(=O)(=O)c1cc(C#N)ccc1C
Cc1cccc2c(=O)n(Cc3cccn(C)c3=O)cnc12,Cc1cccc2c(=O)n(Cc3cccn(C)c3=O)cnc12
CN(Cc1ccncc1)S(=O)(=O)c1ccccc1Cl,CN(Cc1ccncc1)S(=O)(=O)c1ccccc1Cl
CCC(C)(C)NC(=O)CCC(=O)c1ccc2c(c1)OCO2,CCC(C)(C)NC(=O)CCC(=O)c1ccc2c(c1)OCO2
O=C(CCc1nc(-c2ccsc2)no1)NCc1ccccn1,O=C(CCc1nc(-c2ccsc2)no1)NCc1ccccn1
CCOC(=O)CN(Cc1ccccn1)CC(F)(F)F,CCOC(=O)CN(CC(F)(F)F)Cc1ccccn1
CCCC(=O)Nc1cccc(S(=O)(=O)N2CCCC(CO)C2)c1,CCCC(=O)Nc1cccc(S(=O)(=O)N2CCCC(CO)C2)c1
COCC(C)NC1=NS(=O)(=O)c2ccccc2N1,COCC(C)NC1=NS(=O)(=O)c2ccccc2N1
CCc1noc(CNc2cc(C(C)C)nc3cc(F)ccc23)n1,CCc1noc(CNc2cc(C(C)C)nc3cc(F)ccc23)n1
COc1cc(C)nc(S(=O)(=O)CCOc2cc(C)nn2C)n1,Cc1cc(OCCS(=O)(=O)c2nc(C)cc(OC)n2)n(C)n1
O=C(Nc1nc(-c2ccccn2)n[nH]1)C1CC=CCC1,O=C(Nc1nc(-c2ccccn2)n[nH]1)C1CC=CCC1
CC(CO)NC(=O)Nc1cccc2c1CCCC2O,CC(CO)NC(=O)Nc1cccc2c1CCCC2O
CN1CC2(CCN(C(=O)CCC3CC3)CC2)C1=O,CN1CC2(CCN(C(=O)CCC3CC3)CC2)C1=O
Cn1c(=O)c2c(ncn2Cc2cccs2)n(C)c1=O,Cn1c(=O)c2c(ncn2Cc2cccs2)n(C)c1=O
Cc1cc(C)cc(NCC(=O)N(CC(N)=O)CC(F)(F)F)c1,Cc1cc(C)cc(NCC(=O)N(CC(F)(F)F)CC(N)=O)c1
Cc1nc(CCNC(=O)Cc2coc3c(F)cccc23)cs1,Cc1nc(CCNC(=O)Cc2coc3c(F)cccc23)cs1
CN(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)c1ccncc1F,CN(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)c1ccncc1F
O=C(NCCCOCC1CC1)Nc1ccc2ccccc2c1,O=C(Nc1ccc2ccccc2c1)NCCCOCC1CC1
CNS(=O)(=O)c1cccc(NS(=O)(=O)c2cn[nH]c2)c1,CNS(=O)(=O)c1cccc(NS(=O)(=O)c2cn[nH]c2)c1
Cc1cc(CSc2ncnc3sc(-c4ccccc4)cc23)n(C)n1,Cc1cc(CSc2ncnc3sc(-c4ccccc4)cc23)n(C)n1
CCc1ccc(C(CNC(=O)NC(C)C(=O)N(C)C)C(C)C)o1,CCc1ccc(C(CNC(=O)NC(C)C(=O)N(C)C)C(C)C)o1
Cc1ccc(-c2cc(C)n(CC(=O)Nc3ncccn3)n2)c(F)c1,Cc1ccc(-c2cc(C)n(CC(=O)Nc3ncccn3)n2)c(F)c1
CCc1onc(C)c1NC(=O)c1cnc2c(C)c(C)cc(C)c2n1,CCc1onc(C)c1NC(=O)c1cnc2c(c(C)cc(C)c2C)n1
Cc1nc(CNC(=O)CCc2nnc3ccccn23)sc1C,Cc1nc(CNC(=O)CCc2nnc3ccccn23)sc1C
CC(=O)N1CCC(OC(=O)c2cccc(F)c2)CC1,CC(=O)N1CCC(OC(=O)c2cccc(F)c2)CC1
O=C(NCC(O)(c1ccccc1)C1CC1)c1cscn1,O=C(NCC(O)(c1ccccc1)C1CC1)c1cscn1
N#Cc1ccc(-c2nnc(Cc3c[nH]c4ccccc34)o2)cc1,N#Cc1ccc(-c2nnc(Cc3c[nH]c4ccccc34)o2)cc1
COCc1nnc(NC(=O)c2ccc3c(c2)CCCC3)s1,COCc1nnc(NC(=O)c2ccc3c(c2)CCCC3)s1
CC(C)NC(=O)NC1COc2ccccc2C1,CC(C)NC(=O)NC1COc2ccccc2C1
COCCn1ccc(NC(=O)Nc2cc(Cl)ccc2C)n1,COCCn1ccc(NC(=O)Nc2cc(Cl)ccc2C)n1
COCCOC(=O)c1cc2ccccc2cc1Br,COCCOC(=O)c1cc2ccccc2cc1Br
C=CCN(Cc1ccccc1)C(=O)CNC(=O)c1ccc(OC)cc1,C=CCN(Cc1ccccc1)C(=O)CNC(=O)c1ccc(OC)cc1
Cc1ccc(-c2cc(C(=O)N3CCN(C(C)C)CC3)[nH]n2)o1,Cc1ccc(-c2cc(C(=O)N3CCN(C(C)C)CC3)[nH]n2)o1
COc1ccccc1OCCn1cnc2cc(F)c(F)cc21,COc1ccccc1OCCn1cnc2cc(F)c(F)cc21
CNC(=O)NCC(=O)N1CCCC1COc1ccccc1,CNC(=O)NCC(=O)N1CCCC1COc1ccccc1
CC(=O)NCC(=O)Nc1cccc(S(C)(=O)=O)c1,CC(=O)NCC(=O)Nc1cccc(S(C)(=O)=O)c1
CCCN1CC(C(=O)N2CC3CCC2CN(CC)C3=O)CC1=O,CCCN1CC(C(=O)N2CC3CCC2CN(CC)C3=O)CC1=O
O=C(NCc1ccc(-c2ccco2)o1)NC1C2CC3CC(C2)CC1C3,O=C(NCc1ccc(-c2ccco2)o1)NC1C2CC3CC(C2)CC1C3
CCc1nc2ccc(NC(=O)C3CCN(C)C(=O)C3)cc2o1,CCc1nc2ccc(NC(=O)C3CCN(C)C(=O)C3)cc2o1
CS(=O)(=O)N(CC(=O)Nc1ccccc1F)c1ccc(F)cc1,CS(=O)(=O)N(CC(=O)Nc1ccccc1F)c1ccc(F)cc1
COc1cc(Cl)c(C)cc1NC(=O)c1cccc(S(N)(=O)=O)c1,COc1cc(Cl)c(C)cc1NC(=O)c1cccc(S(N)(=O)=O)c1
CCCC1CCCN(S(=O)(=O)N(C)CC2(C)CC2)C1,CCCC1CCCN(S(=O)(=O)N(C)CC2(C)CC2)C1
O=C(c1ccccn1)N1CCC2(CC1)COCCN(c1ncccn1)C2,O=C(c1ccccn1)N1CCC2(CC1)COCCN(c1ncccn1)C2
CC1CCCC(C)N1C(=O)c1cc2n(n1)CCCN2,CC1CCCC(C)N1C(=O)c1cc2n(n1)CCCN2
CCc1cc(C(=O)Nc2ccc3c(c2)c(C(=O)OC)nn3C)oc1C,CCc1cc(C(=O)Nc2ccc3c(c2)c(C(=O)OC)nn3C)oc1C
COc1nn(C)cc1C(=O)N1CCNC(=O)C1Cc1ccccc1,COc1nn(C)cc1C(=O)N1CCNC(=O)C1Cc1ccccc1
CCCc1noc(CS(=O)c2ccc3c(c2)OCCO3)n1,CCCc1noc(CS(=O)c2ccc3c(c2)OCCO3)n1
COc1ccccc1NC(=O)c1cccc2c1OCCO2,COc1ccccc1NC(=O)c1cccc2c1OCCO2
O=C(NC1CCCCNC1=O)c1ccsc1,O=C(NC1CCCCNC1=O)c1ccsc1
CC(=O)Nc1ccc(SCC(=O)N2CC(C)C(C)(C)C2)cc1,CC(=O)Nc1ccc(SCC(=O)N2CC(C)C(C)(C)C2)cc1
COC(=O)c1nn(C)c(C)c1CNC(=O)c1cc(C(C)C)n[nH]1,COC(=O)c1nn(C)c(C)c1CNC(=O)c1cc(C(C)C)n[nH]1
CN(C)c1ccc2cc(Br)cnc2c1,CN(C)c1ccc2cc(Br)cnc2c1
