smiles,0
CC1CC[N+](C)(O)[C@@H]1C(Cc1c[nH]c2ccccc12)C(=O)NCOC(=O)C(C)(C)C,*C&*[C@H]1[N+](*)(*)CCC1*&*C&&*O&*C(*)*^*C*&*C1=CNC2=CC=CC=C12^*NC(*)=O&&*C*&*OC(*)=O&*C(*)(C)C&*C&&
COc1ccc(Nc2ncnc3c2ncn3C)c(OC)c1O,*C&*O*&*C1=C(*)C(*)=C(*)C=C1&*O*&*C^*O*&&*C^*NC1=NC=NC2=C1N=CN2*&&*[C@@H]1O[C@@H](*)[C@H](*)[C@@H]1*
Cc1ccc(NC(=O)Nc2cccc(-c3nc4c(ccc5sccc54)s3)c2)cc1,*C&*C1=CC=C(*)C=C1&*NC(=O)N*&*C1=CC=CC(*)=C1&*C1=NC2=C(C=CC3=C2C=CS3)S1&&&
CNC(=O)C(NC12CC3CC(C1)C(c1sc(NC=O)nc1C)C(C3)C2)c1ccc(Cl)c(F)c1,*C&*C(=O)NC1=NC(*)=C(*)S1&*C&&*NC(*)=O^*C(*)*&*C1=C(*)C=CC(*)=C1&*F^*N*&*Cl^*C1C2CC3CC1CC(*)(C3)C2&&
Cc1cc(C(=O)Nc2cc(F)ccc2F)nc(N2C=C(OCOc3ccccn3)C3(CCCCCC3)CC2)n1,*C&*C1=NC(N2CCC3(CCCCCC3)C(*)=C2)=NC(*)=C1&*C(=O)N*&*C1=CC=C(*)C(*)=C1^*O*^*F&*C*&&*F^*OC1=NC=CC=C1&
CCC(C)C(=O)NC(NC(=N)N)NS(=O)(=O)C1=CCN(C(=O)c2ccccc2)CC1,*NC(=N)N&*C*&*C*&*C*&*[C@H](*)*&*C(=O)N1CC=C(*)CC1&*C1=CC=CC=C1^*NC(*)=O&&*[C@H](*)*&*NS(*)(=O)=O&*C
O=CNC=Cc1cccs1,*NC(*)=O&*C1=CC=C(*)C(*)=C1&*Cl^*C=C*&*C(=O)NN1C=C(*)C=C1*^*C1=CC=CS1&*O&&&&*C1=CC=CC(*)=C1^*C(*)(F)
NC1=N[C@@H](Cc2c(O)ccc(F)c2F)CO1,*[C@H]1COC(N)=N1&*C*&*C1=CC=C(*)C(*)=C1*&*O&&*F&*F&&
CCCCc1cccc(OCc2nnc(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)[nH]2)c1,*C&*C*&*C*&*C*&*C1=NN=C(*)N1*&*C*&*C1=CC=C(*)C=C1^*C1=CC=CC(*)=C1^*C1=CC=CC=C1*&*O*&*C1=NNN=N1&*C*&&
CCc1ccc(-c2ccccc2CC(=O)NCc2ccc3c(c2)nc(-c2ccccc2)n3O)cc1,*C(=O)N*&*C*&*C1=NC2=CC(*)=CC=C2N1*^*C*^*O&*C*&&*C1=CC=CC=C1^*C*&&&*C1=CC=C(*)C=C1&*C1=CC=CC=C1*&*C1
CNC(=O)CC(F)(F)C(N)=O,*C&*N(*)C(*)=O&*C*&*[C@H](*)*^*C(=O)N*^*NC(=O)O*&*[C@@H](*)*&*C*^*C*^*C(*)(F)F&*C*&*F&*C1=C(*)C=CC=C
Cc1ncnc2c(N3CCOC[C@@H]3N[C@H]3CC[C@H](O)CC3)nc(N3CCOCC3)nc12,*C&*[C@H]1COCCN1C1=NC(N2CCOCC2)=NC2=C(*)N=CN=C12&*N*&*[C@H]1CC[C@H](*)CC1&*O&&&
CC1(C(F)F)CCN(C(=O)c2ccc3[nH]cc(S(=O)(=O)c4ccccn4)c3c2)CC1,*C&*C(=O)N1CCC(*)(*)CC1&*C1=CNC2=C1C=C(*)C=C2&*S(*)(=O)=O^*C(*)F^*C1=CC=CC=N1&*F&&&&&
Cc1ccc(C(=O)C2CC2)cc1N1CCN(CCN2CCC3(CCc4ccccc4N3)CC2=O)CC1,*C&*C1=CC=C(*)C(*)=C1&*N1CCN(*)CC1&*C*^*C(*)=O^*C*&*C1CC1&*N1CCC2(CCC3=C(C=CC=C3)N2)CC1=O&&&&&
CN(C)Cc1ccc(Nc2c(Nc3cccc4ccccc34)c(=O)c2=O)cc1,*C&*N(*)C&*C*&*C1=CC=C(*)C=C1&*N*&*C1=C(*)C(=O)C1=O&*N*&*C1=CC=CC2=C1C=CC=C2&&&
N#CN1CCC(c2cc(-c3cc4c(-c5ccccc5)ccnc4[nH]3)ncn2)C1,*C#N&*C1CCN(*)C1&*C1=CC(*)=NC=N1&*C1=CC2=C(N=CC=C2*)N1&*C1=CC=CC=C1&&&
Cc1ccc(Oc2nc3ncc(C)c(F)n3n2)nc1,*C&*OC1=NN2C(*)=C(*)C=NC2=N1&*F&&*C1=CC=C(*)N=C1^*C&&&
N#Cc1cnc(C(=O)c2cc3c(cc2O)CC[C@@H](O)C3)o1,*C#N&*C1=CN=C(C(*)=O)O1&*[C@@H]1CCC2=CC(*)=C(*)C=C2C1&*O&&*O&&
CCC(=O)OC(C)c1cnc(NC(=O)c2ccc(Cc3c[nH]c4ccccc34)cc2)cn1,*C&*C*&*OC(*)=O&*C(*)(*)*&*C&&*C*^*C1=CNC2=CC=CC=C12^*C1=NC=C(*)N=C1&&*NC(*)=O&*C1=CC=C(*)C=C1&*N(*)
COc1ccc(C(=O)N[C@H]2CC[C@@H](CCN3CCCCc4ccccc43)CC2)cc1,*C&*O*&*C1=CC=C(*)C=C1&*C(=O)N*&*[C@H]1CC[C@H](*)CC1&*C*&*C*&*N1CCCCC2=CC=CC=C21&&&
CNC(=O)Nc1nc(C)c(-c2cc(C)ccc2N(c2ccc(C#N)nc2)c2ncnn3cccc23)s1,*C&*NC(=O)NC1=NC(*)=C(*)S1&*C&&*C1=CC(*)=CC=C1*^*N(*)C1=NC=NN2C=CC=C12&*C1=CN=C(C#N)C=C1^*C&&&&
CS(=O)(=O)Nc1ccccc1-c1ccc(N2CCOCC2)c(NC(=O)Cc2cccc(C#N)c2)c1,*C#N&*C1=CC(*)=CC=C1&*C*&*C(=O)N*&*C1=CC=C(*)C(*)=C1&*N1CCOCC1&&*C1=C(*)C=CC=C1^*NS(*)(=O)=O&*C&&&
Cc1ccc(NN=C(c2cc3ccccc3c(=O)s2)[C@H]2CCNC2)c(C)c1,*C&*C1=CC=C(*)C=C1*&*NN=C(*)*&*C1=CC2=C(C=CC=C2)C(=O)S1^*C&*[C@H]1CCNC1&&&&
CN[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CCC[C@@]43C)[C@@H]1CC[C@H]2c1ccccc1,*C1=CC=CC=C1&*C*&*N*&*[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](*)CCC[C@]4(*)[C@H]3CC[C@]12*&*O&&*C*^*C1=
COc1ccccc1N1CCN(CCCCNc2ccnc(N)n2)CC1,*C&*O*&*C1=CC=CC=C1*&*N1CCN(*)CC1&*C*&*C*&*C*&*C*&*NC1=NC(N)=NC=C1&&&
CCCC(N)C(=O)NN1C2CC[C@@H]1[C@@H](CCC)C(c1ccc(I)cc1)C2,*C&*C*&*C*&*[C@@H](*)*&*N&&*C(=O)N*^*[C@H]1C(*)CC2CC[C@H]1N2*&*C1=CC=C(*)C=C1&*I^*C*&&*C*&*C&&&
Cc1sc(-c2ccc(-c3ccc(O)cc3)cc2)c(C#N)c1C#N,*C&*C1=C(*)SC(*)=C1*&*C#N&&*C1=CC=C(*)C=C1^*C1=CC=C(*)C=C1^*C#N^*O&&&&&
COc1ccc2c(N(Cc3ccccc3)[C@@H]3CN(C4CCOCC4)CC[C@@H]3C)cccc2c1,*C&*O*&*C1=C(*)C=CC=C1&*C1=CC=C2C(*)=CC=CC2=C1&*C*&*N(*)*&*C&&*[C@H]1CCN(*)C[C@@H]1*^*C1CCOCC1&&*C1C
COS(=O)(=O)SC1OC[C@@H](c2ccc(C(C)=O)cc2)C1N(C=O)Cc1ccc(O)cc1,*C&*C*&*N(*)C(*)=O&*C*&*C1=CC=C(*)C=C1^*[C@@H]1COC(SS(=O)(=O)O*)C1*^*O&*C(*)=O&&&*C1=CC=C(*)C=C1^*C1
CC(C)c1ccccc1C(=O)N(CC1CCOCC1)C(C)C,*C&*C(*)C&*C1=CC=CC=C1*&*C(=O)N(*)*&*C(*)C&*C^*C*&&*C1CCOCC1&&&
COc1ccc(N2CCN(C(=O)Nc3cc(OC)cc(-c4cccnc4)c3O)CC2=O)cc1,*C&*O*&*C1=CC(*)=CC(*)=C1*&*O&&*C1=CN=CC=C1&*NC(=O)N1CCN(*)C(=O)C1^*C1=CC=C(*)C=C1&*O*&*C&&&
Cc1nc(C(=O)SC(O)c2cc3n(c2)C[C@@H](Cl)C3C)sc1-c1cccc(F)c1,*C&*C1=NC(*)=C(*)S1&*C1=CC=CC(*)=C1&*F^*C(=O)S*&&*C*&*[C@@H](*)*&*O&&*[C@@H]1CN2C=C(*)C=C2C1*^*Cl&&*
CNc1sc(NC(=O)CCOC)cc1OC,*C&*O*&*C*&*C*&*N*&*C*&*C(=O)N*&*C1=C(*)SC(*)=C1&*C(=O)N*&*C*^*O*^*C*&*C&*C1=CC(*)=CC=C1&&&*O*&*C*&*
CCCCCCCCCCOc1ccccc1C(=O)NC=Cc1ccc(OC)cc1,*C&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*O*&*C1=CC=CC=C1*&*NC(*)=O&*C=C*&*C1=CC=C(*)C=C1&*O*&*C&&&
c1ccc(OCCCN2CCN(CCCc3cc4ccccc4o3)CC2)cc1,*C1=CC2=CC=CC=C2O1&*C*&*C*&*C*&*N1CCN(*)CC1&*C*&*C*&*C*&*O*&*C1=CC=CC=C1&&&
O=C(NCc1ccsc1)[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccc(Cl)cc34)CC2)CC1,*C(=O)N*&*C*&*C1=CSC=C1^*[C@H]1CC[C@H](*)CC1&&*C*&*C*&*N1CCN(C2=NSC3=CC=C(*)C=C23)CC1&*Cl&&&
CC1(CCCNCCO)C2=C[C@@H](O)C=CC[C@@H]2c2ccccc21,*C&*[C@H]1C=CC[C@@H]2C3=CC=CC=C3C(*)(*)C2=C1&*O&&*C*^*C*&*C*&*N*&*C*&*C*&*O&&&
CCCC(C)N(C(C)=O)c1nc(N)nc2sc(-c3ccccc3OC)cc12,*C&*C*&*C*&*[C@@H](*)*&*C&&*N(*)C(*)=O^*C&&*C1=C2C=C(*)SC2=NC(N)=N1^*C1=C(*)C=CC=C1&*O*&*C&&&
NS(=O)(=O)c1ccccc1C1CC1,*S(N)(=O)=O&*C1=C(*)C=C(*)C=C1&*C*&*N*^*C1CC1^*C(*)*&&&*C*&*N1CCOCC1^*C1=CC=C(*)C=C1&&*N*&*C1=CC=CC=
CCN1CCN(c2ccc(NC(=O)NC(=O)c3sccc3-c3ccccc3C(=O)NC)cc2)CC1,*C&*C(=O)N*&*C*&*C*&*N1CCN(*)CC1&*C1=CC=C(*)C=C1&*C1=C(*)C=CC=C1&*NC(*)=O&*C1=C(*)C=CS1&*C(=O)N*&*C1
C,*C&*N1C(=O)C2=C(N=C3C(*)=C(*)S3)C2=C(C=C1)N1&*C(=O)O&&*C1=CC=C(*)C=C1^*O*&*C(*)(*)C&*C(=O)O&&*C*^*C*
Nc1nc(-c2cccc(F)c2F)nn1C(=O)c1ccccc1,*C1=NN(C(*)=O)C(N)=N1&*C1=CC=CC=C1&&*C1=C(*)C=CC=C1*^*F&&*F&&
CCn1c(N2CCC(C)CC2)nc2c1C(=O)N(OCc1ccco1)N=C1N(C)CCN12,*C&*C*&*C*&*N1C(=O)C2=C(N=C(N3CCC(*)CC3)N2*)N2CCN(*)C2=N1&*C&&*O*^*C*&*C1=CC=CO1&&&
CC(=O)NN=C(c1nc(-c2nccs2)no1)c1nc2ccccc2s1,*C&*C(=NNC(*)=O)C1=NC2=C(C=CC=C2)S1&*C1=NC(C2=NC=CS2)=NO1&&&
C(=Cc1cccc(OC2CCNCC2)c1)Cc1ccccc1,*C=C*&*C1=CC(*)=CC=C1&*O*^*C*^*C1CCNCC1&*C1=CC=CC=C1&&&&&
COC(=O)c1c(-c2ccc(CCNC(=O)C(=O)Nc3ccccc3)cc2)cn(C(=O)NO)c1C,*C&*C*&*OC(*)=O&*C1=CN(*)C(*)=C1*&*C1=CC=C(*)C=C1&*NC(=O)C(=O)N*^*C(=O)NO^*C*&&&*C1=CC=C(*)C=C1^*C*^
CCN(Cc1ccc(-c2nc3c(n2C)CCNC3=O)cc1)c1ccc(CC2CCN(S(N)(=O)=O)CC2)cc1,*C&*C1=NC2=C(CCNC2=O)N1*&*C1=CC=C(*)C=C1&*S(=O)(=O)N*&*C1CCN(*)CC1&*C*&*C1=CC=C(*)C=C1&*N(*)CC&*C*&*
Cc1ccc(C=Cc2cccc3nc(O)oc23)cc1,*C&*C1=CC=C(*)C=C1&*C=C*&*C1=NC2=CC=CC(*)=C2O1&*O&&&
Oc1cc(NC[C@@H]2CC[C@@H](Cc3ccc(Cl)cc3)NC2)c2cc(C(F)(F)F)ccc2n1,*C1=CC=C2N=C(O)C=C(*)C2=C1&*C(*)(F)F&*F^*N*&&*C*&*[C@@H]1CC[C@H](*)N(*)C1&*C1=CC=C(*)C=C1&*Cl^*C*&&*
CS(=O)(=O)NC1=C(Cl)CC[C@H](Cl)C1,*C&*NS(*)(=O)=O&*C1=C(*)CC[C@@H](*)C1&*Cl&&*Cl&&
COc1ncc(ON2CCNC[C@@H]2c2cccc(NC(=O)CCO)c2)cc1F,*C&*OC1=NC=C(*)C=C1*&*F&&*[C@H]1CNCCN1O*^*C1=CC(*)=CC=C1&*C(=O)N*&*C*&*C*&*O&&&
COc1ccc(-c2nc(-c3cnc4[nH]ccc4n3)cnc2N)cc1OC,*C&*O*&*C1=CC=C(*)C=C1*&*O*&*C^*C1=NC(*)=CN=C1*&&*C1=CN=C2NC=CC2=N1&&*N&&
CC(=O)SCC1(C)O[C@@H](C)[C@H](C)c2ccccc21,*C&*C(=O)S*&*C*&*[C@H]1[C@H](*)C2=C(C=CC=C2)C(*)(C)O1&*C&&*C&&
COC(=O)O,*C(=O)O&*C*&*O*&*C1=C2C(*)(CCNCCC3=C4C=CC=C4)N3C2=NC=CC=C2)C2=CC=CC=C21&*C1=CC=CS1&&&
COc1ccc(C(=O)CSC(=S)SCC(C)C)cc1,*C&*O*&*C1=CC=C(*)C=C1&*C(*)=O&*C*&*SC(=S)S*&*C*&*C(*)C&*C&&&
O=C(c1cccc(F)c1)N1CC=C(N2CCN(CC(F)(F)F)CC2)CC1,*C(=O)N1CC=C(*)CC1&*C1=CC(*)=CC=C1&*F^*N1CCN(*)CC1&&*C*&*C(*)(F)F&*F&&&
CCOc1ccc(NC(=O)Nc2ccc(N3CCC(CCN4CCCC4)CC3)cc2)cc1,*C&*C*&*O*&*C1=CC=C(*)C=C1&*NC(=O)N*&*C1=CC=C(*)C=C1&*C1CCN(*)CC1&*C*&*C*&*N1CCCC1&&&
CCCCCCCCCCCCCC1CCN(OC(=O)c2[nH]c3ccccc3c2C)CC1,*C&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*C*&*N1CCC(*)CC1&*OC(*)=O&*C1=C(*)NC2=C1C=CC=C2&*C&&&
COC(=O)NC(Cc1c[nH]c2ccccc12)NC(=O)c1cccc(N2CCN(C)CC2)c1,*C&*C1=C(*)C=CC(*)=C1&*N1CCN(*)CC1&*C^*NC(*)=O&&*[C@H](*)*&*C*&*C1=CNC2=C1C=CC=C2^*NC(=O)O*&&*C(*)(C
N#Cc1ccc(OCCN2CCN(CC(=O)c3ccccc3)CC2)c(-c2ccsc2)c1,*C#N&*C1=C(*)C=CC(*)=C1&*O*&*C*^*C1=CSC=C1^*C*&&&*N1CCN(*)CC1&*C*&*C(*)=O&*C1=CC=CC=C1&&&
Cc1cccc(-c2cnc(Nc3cnc4ccc(-c5cc[nH]n5)cc4c3)nc2NC(F)(F)F)c1,*C&*C1=CC=CC(*)=C1&*NC1=NC(N*)=NC=C1*&*C(*)(F)F&*F^*C1=CC=C2N=CC(*)=CC2=C1&&*C1=NNC=C1&&&
C#Cc1ccnc(-c2c[nH]c3ncc(-c4nnc5ccccn45)cc23)c1,*C#C&*C1=CC(*)=CC=N1&*C1=CNC2=NC=C(*)C=C12&*C1=NN=C2C=CC=CN12&&&
CC(NC(C(=O)c1ccccc1)C(C)C)C(=O)NO,*C&*C(*)C&*[C@@H](*)*&*NC(*)*&*C^*C(*)=O&*C(=O)NO^*C1=CC=CC=C1&&&&&
CC1(C(Cc2ccccc2)c2ccccc2)NC(=O)N(Cc2ccccc2)C1=O,*C&*N1C(=O)NC(*)(*)C1=O&*C*&*C1=CC=CC=C1^*C(*)*&&*C*&*C1=CC=CC=C1^*C1=CC=CC=C1&&&&
Cc1c(Sc2ccccc2N2CCN(Cc3cc(Cl)ccn3)CC2)sc2ccc(OCCO)cc12,*C&*C1=C(*)SC2=C1C=C(*)C=C2&*O*&*C*^*S*^*C*&*C1=CC=CC=C1*&*O&*N1CCN(*)CC1&&&*C*&*C1=CC(*)=CC=N1&*Cl&
NC(C(=O)N1CCSC1)[C@H]1CCCc2cc(OCc3cc(Cl)ccc3Cl)ccc21,*N&*[C@H](*)*&*C(=O)N1CCSC1&&*[C@H]1CCCC2=C1C=CC(*)=C2^*O*&*C*&*C1=C(*)C=C(Cl)C=C1&*Cl&&&
O=C1C(=CO)C[C@H](C=Cc2ccc(O)cc2)[C@@H](CO)[C@H]1O,*C=C1C[C@@H](*)[C@H](*)[C@H](*)C1=O&*O&&*C=C*^*C1=CC=C(*)C=C1^*O^*O&&*C*&&*O&&&
CC,*C1=CC2=C(C=C1)N(C(N)=NC3=CC=CC=C3)(NC(*)=O)=N2&*NC1=NC=CC=N1&&*C1=CC=CC=C1&&
O=C(c1ccc(F)cc1CO)c1c[nH]c2ncncc12,*C(*)=O&*C1=CNC2=C1C=NC=N2&&*C1=C(*)C=C(*)C=C1^*C*&*O^*F&&&&
O=P(O)(O)OCCNCCCCc1ccccc1C=Cc1cccc(O)c1F,*OP(=O)(O)O&*C*&*C*&*N*&*C*&*C*&*C*&*C*&*C1=CC=CC=C1*&*C=C*&*C1=C(*)C(*)=CC=C1&*O&&*F&&
CCS(=O)(=O)N(CCl)c1cc2n(c1)CC(NC(=O)Cc1ccccc1Cl)=CC2,*C&*C1=C(*)C(*)N2C=C(*)C=C2C1&*C(=O)N*&*C*^*Cl^*C1=C(*)C=CC=C1&&*C*^*Cl&*C*&&&*N(*)S(*)(=O)=O&*C1CC1
COc1ccc(-c2ccc3nc(N)nc(N)c3c2)cc1,*C&*O*&*C1=CC=C(*)C=C1&*C1=CC=C2N=C(N)N=C(N)C2=C1&&&
Nc1nc(CCN2CCCCC2)nc2c(Cc3cccc4ccccc34)cnn12,*C1=NC2=C(*)C=NN2C(N)=N1&*C*&*C1=CC=CC2=CC=CC=C12^*C*&&*C*&*N1CCCCC1&&&
CCN(Nc1ncnc2ccc(-c3ccccc3)cc12)C(=O)C(=O)NCc1csc2ccccc12,*C&*C1=CC=C(*)C=C1*&*C(=O)N*&*C*^*NC1=NC=NC2=CC=C(*)C=C12^*C1=CSC2=CC=CC=C12&*C(=O)N(*)*&&&*C*&*C(*)
Cc1ccc(C2(NC(=O)c3ccc(-c4cccc(C)c4)cc3)CCNCC2)cc1,*C&*C1=CC(*)=CC=C1&*C1=CC=C(*)C=C1&*C(=O)N*&*C1(*)CCNCC1&*C1=CC=C(*)C=C1&*C&&&
OC(CCCN1CCN(c2nccc3c2CCO3)CC1)(CN1CCCCC1)c1ccc(Br)cc1,*Br&*C1=CC=C(*)C=C1&*C(*)(*)*&*O&&*C*^*N1CCCCC1^*C*&&*C*&*C*&*N1CCN(C2=NC=CC3=C2CCO3)CC1&&&
Cc1cc2nc(C#N)sc2cc1[C@H]1CCCN(C(=O)CNCc2ccc(C(C)(C)C)cc2)C1,*C&*C1=CC2=C(C=C1*)N=C(*)S2&*C(=O)N1CCC[C@H](*)C1&*C*^*C#N^*N*&&&*C*&*C1=CC=C(*)C=C1&*C(*)(C)C&*C&&&
CC[C@@H]1[C@H](O)[C@@H](O)O[C@H](Cn2cc(O)cn2)[C@@H]1C(N)=O,*C&*NC(*)=O&*C*&*[C@H]1O[C@@H](*)[C@H](*)[C@@H](*)[C@@H]1*&*O&&*O&*O&*C*^*N1C=C(*)C=N1&*[N+](=O)[O-]
CC(C(=O)O)C(=NO)NCCc1ccc(Oc2ccc(C(=N)N)cc2)cc1,*C(=N)N&*C1=CC=C(*)C=C1&*O*&*C1=CC=C(*)C=C1&*C*&*C*&*NC(=NO)C(C)C(=O)O&&&
Cc1c(CCO)n(S(=O)(=O)c2ccc3ccc(CC(=O)O)cc3c2)c2ncccc12,*C&*C1=C(*)C2=CC=CN=C2N1*&*S(*)(=O)=O&*C1=CC=C2C=CC(*)=CC2=C1^*C*^*C*&*[C@H](*)*&*C(=O)O&*O&&&&*C1=C
NS(=O)(=O)C1c2ccccc2CC1NC(=O)C1(c2ccc(Cl)cc2)CCC1,*NC(*)=O&*C1(*)CCC1&*C1=CC=C(*)C=C1^*C1CC2=CC=CC=C2C1*^*Cl&*S(N)(=O)=O&&&&&
CCCCCNc1c2c(nc3cc(CNC4CC4)ccc13)CCCC2,*C&*C*&*C*&*C*&*C*&*N*&*C1=C2CCCCC2=NC2=C1C=CC(*)=C2&*C*&*N*&*C1CC1&&&
CC(C)CN(c1cccc(OCC(=O)O)n1)S(=O)(=O)Cc1ccccc1-c1ccccc1,*C&*C(*)C&*C*&*N(*)S(*)(=O)=O&*C*&*C1=C(*)C=CC=C1^*C1=CC=CC(O*)=N1^*C1=CC=CC=C1&*C*&&&*C(=O)O&&&
CCC(C(=O)Nc1cn(CCOC)c2ccccc12)c1nc2ccsc2s1,*C&*C*&*C(*)*&*C1=NC2=C(SC=C2)S1&&*NC(*)=O^*C1=CN(*)C2=CC=CC=C12&*C*&*C*&*O*&*C&&&
NC[C@H]1C[C@@H]1c1ccc(Oc2cc3cccnc3cc2C(F)(F)F)c(F)c1,*N&*C*&*[C@H]1C[C@@H]1*&*C1=CC=C(*)C(*)=C1&*F&&*O*^*C1=C(*)C=C2N=CC=CC2=C1&*C(*)(F)F&*F&&&
COC1=CC(NS(=O)(=O)CCNC(=O)Nc2ccccc2)=C2N=c3[nH]cc(-c4ccccc4)c3=C2C1,*C&*O*&*C1=CC(*)=C2N=C3NC=C(*)C3=C2C1&*S(=O)(=O)N*&*C*^*C1=CC=CC=C1^*C*&&&*NC(=O)N*&*C1=CC=CC=C1&&&
O=C(CC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1cccc(Nc2nccc(N3CCOCC3)n2)c1,*C(=O)N1CCN(C2=NSC3=CC=CC=C32)CC1&*C*&*NC(*)=O&*C1=CC(*)=CC=C1&*NC1=NC=CC(N2CCOCC2)=N1&&&
Cc1c(C=CC(=O)NO)nc2c(c1C(C)C)CCCC2,*C&*C1=C(*)C2=C(CCCC2)N=C1*&*C=C*&*C(=O)NO^*C(*)C&&*C&&&
Cn1cnc2c(sc3ncnc(C4CC4)c32)c1=O,*C&*N1C=NC2=C(SC3=NC=NC(*)=C32)C1=O&*C1CC1&&&
COCCCN1CCC(CCc2ccc3c(c2)N(c2ccsc2)C(=O)CO3)CC1,*C&*O*&*C*&*C*&*C*&*C1CCN(*)CC1&*C*&*C*&*N1C(=O)COC2=CC=C(*)C=C21&*C1=CSC=C1&&&
CC(C)(CNC(=NC#N)NCc1ccccc1)c1ccccc1,*C&*C(*)(*)C&*C*&*NC(=NC#N)N*^*C1=CC=CC=C1^*C*&&&*C1=CC=CC=C1&&&
CCCC1CCN(CC(=O)Nc2cccc3[nH]cc(Cl)c23)CC1,*C&*C*&*C*&*N1CCC(*)CC1&*C*&*NC(*)=O&*C1=C2C(*)=CNC2=CC=C1&*Cl&&&
CC(C)N1CC(C)(CCNC(=O)CCc2ccccc2)c2cc(F)ccc21,*C&*C(*)C&*N1CC(*)(C)C2=CC(*)=CC=C21&*F&&*C*^*C*&*C(=O)N*&*C*&*C*&*C1=CC=CC=C1&&&
O=C1NCCC2=C1c1ccc(-c3ccccc3)cc1C2(O)Cl,*Cl&*C1=CC=C2C3=C(CCNC3=O)C(*)(*)C2=C1&*O&&*C1=CC=CC=C1&&
O=C(NCc1ccc(F)cc1)Nc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,*NC(=O)N*&*C*&*C1=CC=C(*)C=C1^*C1=CC=C(*)C=C1^*F&*C1=NC2=CC(*)=CC=C2N1&&&*Cl&&&
CCc1cn2nc(-c3ccc(OCc4cc(=O)oc5ncccc45)cc3)nc2c(N)n1,*C&*C*&*C1=CN2N=C(*)N=C2C(N)=N1&*C1=CC=C(*)C=C1&*O*&*C*&*C1=CC(=O)OC2=C1C=CC=N2&&&
O=C(NCc1cccc(O)c1)c1ccccc1,*C(=O)N*&*C*&*C1=CC(*)=CC=C1^*C1=CC=CC=C1^*O&&&&&
CCNC(=O)Nc1ccc(NC(=O)NC2(CF)C[C@@H](F)c3ccc(C)cc3O2)cc1,*C&*C*&*NC(=O)N*&*C1=CC=C(*)C=C1&*NC(=O)N*&*[C@@H]1CC(*)(CF)OC2=C1C=CC(*)=C2&*C&&*F&&
