smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
CC1CCC(N2CCN(c3ccccc3F)CC2)C(=O)NC1,<bos>,F,<5>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,<2>,O=C1CCCCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1cccs1)N1CCC(O)CC1,<bos>,O,<0>,C1CCNCC1,<3>,C=O,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NCCNc2ncnc3c2cnn3C)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<2>,c1ncc2cn[nH]c2n1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCC(C)CC2)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(C)C(=O)NCC(=O)c1ccc(N)nc1,<bos>,C,C,N,(,C,),C=O,N,C,C=O,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1CNC(=O)c1n[nH]c(C(N)=O)c1N,<bos>,N,C=O,<4>,c1cn[nH]c1,<1>,<0>,(,N,),C=O,N,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,<eos>,,,,,,,,,,,,,
COc1ccc(NC(=O)c2cn(C)c3ccccc3c2=O)cc1C#N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,<2>,O=c1cc[nH]c2ccccc12,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)n1nc(C(F)(F)F)c(Br)c1C,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C,(,C,),C=O,O,C,<eos>,,,,,,,,
O=C(Nc1cccnc1)C1(c2ccc(Cl)cc2)CCOCC1,<bos>,Cl,<3>,c1ccccc1,<0>,<0>,C1CCOCC1,<0>,C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NCc2ccccc2C(F)(F)F)cc1C#N,<bos>,F,C,(,F,),(,F,),<5>,c1ccccc1,<0>,C,N,<0>,c1ccccc1,<3>,<4>,(,C#N,),O,C,<eos>,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCO2)n1ccc(=O)c2sccc21,<bos>,O=c1cc[nH]c2ccsc12,<4>,C=O,N,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)Nc2ncccc2S(N)(=O)=O)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<2>,c1ccncc1,<1>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN1C(=O)C1CC1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNC1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCCN1CCOCC1)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,N,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)N1CCCCCC1n1ccc(C)n1,<bos>,C,O,C,C,N,C=O,<4>,C1CCCNCC1,<5>,<3>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc2c(c1)N(CC(O)c1ccc(F)cc1)C(=O)C(C)O2,<bos>,C,C=O,<7>,O=C1COc2ccccc2N1,<10>,<2>,(,C,),C,C,(,O,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
CNC1CCCCCC1C(=O)NC(C)(C)C,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,C1CCCCCC1,<0>,N,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)Cn2nnc3ccccc32)cc1F,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,C,<4>,c1ccc2[nH]nnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
O=c1[nH]nc(Cc2ccccc2)n1Cc1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,<2>,O=c1[nH]cn[nH]1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCc1nnc(-c2cccs2)o1)NCCO,<bos>,O,C,C,N,C=O,C,C,<0>,c1nnco1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)C1CCCN1c1nc(C)cc(C)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNC1,<4>,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
Cn1c(COC(=O)c2ccco2)cc(=O)n(C)c1=O,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<3>,<7>,(,C,),C,O,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCOCc1nc(C)c(COc2cccc(C)c2)s1,<bos>,C,O,C,C,O,C,<3>,c1cscn1,<1>,<0>,(,C,),C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
CCCCN(C)S(=O)(=O)c1cccc(C(C)=O)c1,<bos>,C,C,C,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ccc(CNc3nc(C)ncc3Cl)cc2)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),N,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1ncccc1CNCC(O)c1ccc2ccccc2c1,<bos>,O,C,(,<0>,c1ccc2ccccc2c1,),C,N,C,<1>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(C#N)NCc1nc2cc(F)ccc2s1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C#N,),N,C,<5>,c1ccc2scnc2c1,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CNc2cc(S(=O)(=O)NC(C)C)ccc2C)cs1,<bos>,C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,
COC(=O)CCCS(=O)(=O)N1CCCCC1C(N)=O,<bos>,C,O,C=O,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1ccc2c(c1)C(C)(C)C(=O)N2C,<bos>,C,<2>,O=C1Cc2ccccc2N1,<5>,<2>,(,C,),<9>,(,C,),C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,
O=C(CC1CCCCC1)N1CCCC(c2cnccn2)C1,<bos>,C1CCCCC1,<0>,C,C=O,<3>,C1CCNCC1,<1>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
OCc1ccc(OC(F)(F)F)c(Br)c1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<4>,(,Br,),C,O,<eos>,,,,,,,,,,,,,,,,
COc1ccc(N(C(=O)C(C)OC)c2ncnc3[nH]cnc23)cc1,<bos>,C,O,C,(,C,),C=O,N,(,<2>,c1ncc2nc[nH]c2n1,),<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)N1CCCCC1C(=O)NCC1(c2ccccc2)CC1,<bos>,C,C=O,<3>,C1CCNCC1,<2>,C=O,N,C,<0>,C1CC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(C)NC(=O)NC(CO)c1ccc(Cl)cc1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,C,(,<0>,c1ccccc1,<3>,Cl,),C,O,<eos>,,,,,,,,,,
CCCc1cc(C(=O)NCCc2c[nH]c3ccc(F)cc23)n(C)n1,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,C,C,<6>,c1ccc2[nH]ccc2c1,<0>,F,<eos>,,,,,,,,,,,,,,,,
CCN(Cc1ccc(N(C)C)cc1)S(=O)(=O)c1ccc(C)o1,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,C,N,(,C,C,),O=[SH2]=O,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,
CCn1cc(C(=O)NCCC(=O)OC)c(=O)c2cc(Cl)ccc21,<bos>,C,C,<4>,O=c1cc[nH]c2ccccc12,<2>,<8>,(,Cl,),C=O,N,C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CCC(=O)N(C)C)n1,<bos>,C,N,(,C,),C=O,C,C,C=O,N,<4>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)OCCC(=O)NCC1CN2CCCCC2CO1,<bos>,C,C,(,C,),O,C,C,C=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC(C)(C)C#N)c(C)n1C1CC1,<bos>,C,<2>,c1cc[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,C1CC1,),C=O,N,C,C,(,C,),(,C#N,),C,<eos>,,,,,,,,,,
Cc1ccc(CCCC(=O)NCC(O)c2ccco2)c(C)c1,<bos>,O,C,(,<4>,c1ccoc1,),C,N,C=O,C,C,C,<3>,c1ccccc1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,
CC(C)C(NC(=O)C1(C)CC1(Cl)Cl)C(N)=O,<bos>,C,<0>,C1CC1,<0>,<2>,(,Cl,),<2>,(,Cl,),C=O,N,C,(,C=O,N,),C,(,C,),C,<eos>,,,,,,,,,,
CC(=O)Nc1ccc(F)c(NC(=O)Cn2ccc3ccc(F)cc32)c1,<bos>,F,<1>,c1ccc2[nH]ccc2c1,<4>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(C(=O)NCc2cc(=O)n3ccccc3n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C=O,N,C,<3>,O=c1ccnc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)Nc2c(C)cccc2CCOC)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,<4>,(,C,),C,C,O,C,<eos>,,,,,,,,
COc1ccc(-c2oc(C)nc2C#N)cc1OC,<bos>,C,<3>,c1cocn1,<1>,<0>,(,C#N,),<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,
CNC(=O)NCCNC(=O)N1CCC(c2cc(C)on2)C1,<bos>,C,N,C=O,N,C,C,N,C=O,<3>,C1CCNC1,<0>,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(C(=O)N(C)CC1CCOCC1)N1CCc2ccc(Cl)cc2C1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C,(,C,),C=O,N,(,C,),C,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,
CNc1nc2c(OC)cccc2cc1C#N,<bos>,C,O,<2>,c1ccc2ncccc2c1,<5>,<6>,(,C#N,),N,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CCc2nc(-c3ccccn3)no2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C,<2>,c1ncon1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCC1(C(=O)N2CCC(C(=O)OC)c3ccccc32)CCC1,<bos>,C,C,C,<0>,C1CCC1,<0>,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C#CC(=O)N2CCN(C)CC2)c1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,C#C,<1>,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1c(N)nc2cc(C(=O)OC3CCCC3)ccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<0>,<5>,(,N,),C=O,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(SCC(=O)c2ccc(OC)c(OC)c2)n1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,C,S,<3>,c1nnc[nH]1,<0>,<4>,(,C,),C,C,<eos>,,,,,,,,,,,,
O=C(NC1CCCN(Cc2ccccc2)C1=O)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCc1nnc(NC(=O)C2CCN(C(=O)NC(C)CC)CC2)s1,<bos>,C,C,C,(,C,),N,C=O,<3>,C1CCNCC1,<0>,C=O,N,<0>,c1nncs1,<3>,C,C,C,<eos>,,,,,,,,,,,,,,,
C#CCOCC(=O)N1CCN(c2cc(F)ccc2F)CC1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),<5>,C1CNCCN1,<2>,C=O,C,O,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,
CN(Cc1cccnc1)C(=O)CCOc1ccc2ccccc2c1,<bos>,c1ccncc1,<1>,C,N,(,C,),C=O,C,C,O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3nccc(C)n3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nnsc1CN(C)Cc1ccc(N2CCOCC2)cc1,<bos>,C,<0>,c1csnn1,<1>,C,N,(,C,),C,<0>,c1ccccc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,
O=c1ccc(Br)cn1CCCN1CCOCC1,<bos>,Br,<4>,O=c1cccc[nH]1,<6>,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(c2ccncc2)N(CCC#N)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccncc1,),N,(,<0>,C1CC1,),C,C,C#N,<eos>,,,,,,,,,,,,,,,,,
CCOc1ncnc(Nc2nnc(C(C)C)s2)c1N,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,<5>,c1cncnc1,<1>,<0>,(,N,),O,C,C,<eos>,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)C2CC2c2ccco2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<0>,C1CC1,<2>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
C#Cc1cccc(NC(=O)Nc2nn(-c3ccc(F)cc3)c(=O)n(C)c2=O)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),N,C=O,N,<4>,c1ccccc1,<0>,<0>,C#C,<eos>,,,,,,,,,,,,,,,
O=C(c1ccc(OC(F)F)cc1)c1c[nH]c2ccccc12,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2ncn(C(C)C(=O)NCc3cn4ccsc4n3)c2cc1C,<bos>,C,<0>,c1ccc2[nH]cnc2c1,<4>,<1>,(,C,),C,(,C,),C=O,N,C,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CSc1nnc(-c2ccc(C)c(Cl)c2)o1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),<3>,c1nnco1,<0>,S,C,C=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,
CC(C)C1CCCCN1S(=O)(=O)CCN1CCOCC1,<bos>,C,C,(,C,),<2>,C1CCNCC1,<3>,O=[SH2]=O,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1NCC(=O)Oc1ccccc1Cl,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),N,C,C=O,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1CC(C)CN(C(=O)CCNC(=O)c2ccc3c(c2)OCO3)C1,<bos>,C,<1>,C1CCNCC1,<3>,<5>,(,C,),C=O,C,C,N,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(S(=O)(=O)N2CCOc3ccccc32)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Br)cc1)c1cc(-c2ccncc2)no1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,<4>,c1cnoc1,<1>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCC(c3cc(Cl)ccn3)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1ccncc1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CN(CC(=O)Nc1ccccc1)Cc1c[nH]nc1-c1ccc(F)cc1,<bos>,c1ccccc1,<0>,N,C=O,C,N,(,C,),C,<0>,c1cn[nH]c1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(NCC1CC2CCC1C2CO)Nc1cccs1,<bos>,O,C,<6>,C1CC2CCC1C2,<0>,C,N,C=O,N,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CNC(=O)C2CCCC2)s1,<bos>,C,N,O=[SH2]=O,<4>,c1ccsc1,<2>,C,N,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C(=O)C1CC(=O)Nc2ccccc21)c1ccccc1,<bos>,C=C,<0>,C,N,(,<0>,c1ccccc1,),C=O,<3>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)C=C(C)c2ccc(C)cc2)ccn1,<bos>,C,<0>,c1ccccc1,<3>,<1>,C=C,<0>,<1>,(,C,),C=O,N,C,<0>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,
Cn1cnc(S(=O)(=O)NCc2nc3ccccc3n2C)c1,<bos>,C,<2>,c1c[nH]cn1,<0>,O=[SH2]=O,N,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(Cc1ccccc1)OC(=O)C(C)NC(=O)Cc1ccccc1,<bos>,c1ccccc1,<0>,C,C,(,C,),O,C=O,C,(,C,),N,C=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(CN(CCNC(=O)N2CCCC2)Cc2cccn2C)c1,<bos>,C,<3>,c1cc[nH]c1,<4>,C,N,(,C,<0>,c1ccccc1,<4>,C,),C,C,N,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,
COc1cccc(OC2CCC(NC(=O)Nc3cnoc3C)CC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,O,<0>,C1CCCCC1,<3>,N,C=O,N,<0>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NC(C)c2cccnc2)c(C(C)=O)c1,<bos>,C,C,(,<1>,c1ccncc1,),N,C=O,N,<3>,c1ccccc1,<4>,<0>,(,O,C,),C=O,C,<eos>,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)C2(C(=O)NC3CC3)CCCC2)cc1Br,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Br,),N,C=O,<0>,C1CCCC1,<0>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCn1nc(C)c(CC(=O)NCc2ccccc2Br)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,C=O,N,C,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cccc(NC(=O)C3CC3)c2)n(C(C)(C)C)n1,<bos>,C,C,(,C,),(,C,),<3>,c1cn[nH]c1,<4>,<1>,(,C,),N,C=O,<0>,c1ccccc1,<4>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,
O=C(Cn1ncn2c(cc3sccc32)c1=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,<2>,O=c1[nH]ncn2c1cc1sccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(COc2cccc(-n3cnnc3)c2)nc2cc(Cl)ccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,Cl,),C,O,<0>,c1ccccc1,<4>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CC1C=CCC1)N1CCc2cncnc2C1,<bos>,C1=CCCC1,<4>,C,C=O,<7>,c1ncc2c(n1)CNCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(-c2noc(C)n2)cc1OCC1CC1,<bos>,C,O,C,<3>,c1ccccc1,<4>,<0>,(,<0>,c1ncon1,<2>,C,),O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1noc(COC(=O)c2cnn(-c3ccccc3)n2)n1,<bos>,C,<0>,c1ncon1,<2>,C,O,C=O,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(NC(=O)C2CCCN2S(C)(=O)=O)s1,<bos>,C,O=[SH2]=O,<3>,C1CCNC1,<4>,C=O,N,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
