smiles,0
C1=NC(N2CCOCC2)=CN(c2ccncc2)N=CN[C@@H]2COC12,[C][O][C][C@H1][Branch2][Ring1][#C][N][C][=N][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][N][=C][Ring2][Ring1][#Branch2][Ring1][#Branch2][N][O]
CC(C)[C@H]1C=C(CN2CCCC2)C=CC(=O)[C@@H](CCC(F)(F)F)C(=O)NC(=O)N1,[C][C][Branch1][C][C][C@H1][Branch2][Ring2][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C@H1][Branch1][N][C][C][C][Branch1][C][F][Branch1][C][F][F][C][=Branch1][C][=O][N][O][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch2][C][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][N]
COCC(=O)N[C@@H](Cc1ccc(F)cc1)c1ccc(Cn2cnc3c2nnn3CCC#N)cc1,[C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch2][Ring1][C][C][N][C][=N][C][=C][Ring1][Branch1][N][=N][N][Ring1][Branch1][C][C][C][#N][C][=C][Ring2][Ring1][Ring1]
CC=C1C(N2CCCN2CC=N)C=CN1C1(O)NC(=O)CC=NO1,[C][C][=N][O][C][Branch2][Ring1][Branch2][N][C][=C][C][Branch1][=N][N][C][C][C][N][Ring1][Branch1][C][C][Ring1][#Branch1][=N][C][Ring1][=N][=C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][Ring2][Ring1][#Branch1][=O]
CCC(=O)NOC(=O)N([CH]CC[CH]C(C)C)NC(=O)NS(N)=O,[C][C][Branch1][C][C][C@@H1][C][C][C@H1][Branch2][Ring2][=C][N][Branch1][=N][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][N][Branch1][=Branch2][S][Branch1][C][N][=O][C][C][C][Ring1][Ring1][C][C@H1][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1]
CC=CC(=NC=N)[C@@H]1C=CN=CC(S(=O)(=O)C(F)(F)F)=NOC1=O,[C][C][=C][C][Branch2][Ring2][=Branch2][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][N][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][=C][C][=C][Ring2][Ring1][=Branch1][N][C][=N][C][=N][Ring1][Branch1]
C=NC(=CC=CN=CNC(C=N)=CC=COCC)Cc1ccc(N)cn1,[C][C][O][C][=C][C][=C][Branch2][Ring1][=N][N][C][=N][C][=C][C][=C][Branch1][=N][C][C][=C][C][=C][Branch1][C][N][C][=N][Ring1][#Branch1][N][=C][Ring1][#C][Ring2][Ring1][C][C][=N][Ring2][Ring1][Branch2]
CCCN(c1ccc(S(=O)(=O)Nc2ccc(F)o2)cc1)C1CCOCC1,[C][C][C][N][Branch1][=Branch2][C][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][O][Ring1][=Branch1][C][=C][Ring1][S]
C=NOC(=CC=CC1=NC(=C)C=C1)O[C@@H](C(N)=O)C1=C[C](O)C[CH]1,[C][=C][N][=C][Branch2][Ring2][C][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C@H1][Branch1][N][C][C@H1][C][C@@][Branch1][C][O][C@@H1][Ring1][=Branch1][Ring1][=Branch1][C][=Branch1][C][=O][N][O][N][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch1]
CC(C)N(C(=O)c1ccc(Cl)cc1)C(=O)N1CC[C@H](NC(=O)[C@H]2N[C@@H]2c2ccccc2)C[C@@H]1C=Nc1ccc(F)cc1,[C][C][Branch1][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C@H1][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][N][C@@H1][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring2][Ring1][C][C][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][#Branch2]
Cn1c2ccc1C(=CC=C[CH]C[CH]CC=O)OCC=NC=NC=N2,[O][=C][C][C@H1][C][C@@H1][Branch2][Ring1][=C][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][C][=N][C][=N][C][=N][C][=C][C][=C][Ring1][=N][N][Ring1][Branch1][C][=Ring1][P][F][C][Ring2][Ring1][Ring1][C@H1][Ring2][Ring1][#Branch1][C][N][Ring2][Ring1][O]
CCC[C@@H](C(=O)NO)N(C)C(=O)c1cn(N2CCOCC2)c2ccccc12,[C][C][C][C@@H1][Branch1][#Branch1][C][=Branch1][C][=O][N][O][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
[NH]C(=C(N=CN1CCNC1=O)c1ccccc1)c1ccccc1,[O][=C][N][C][C][N][Ring1][Branch1][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][C]
CC(N[CH]C[C@H]1C=NC(Cl)=C(Cl)C=NC=Nc2ccccc21)O[CH]CO,[O][C][C@H1][O][C][Branch2][Ring1][P][N][C@H1][C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=N][C][Ring1][#Branch1][=N][Ring1][#C][C][Ring2][Ring1][#Branch1]
CCCCN(C)CCCON(C=O)C(NC(=O)[C@H](N)Cc1ccccc1F)c1cccc(OC)c1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][Branch1][=N][O][C][C][C][N][Branch1][C][C][C][C][C][C][C][Ring2][Ring1][N][=O]
C=CC1C[C@@H]([CH]C2CCC(C)N2C2CC2=O)CC2COC(=O)C=NC(OCC=CC=C(NC)C(=N)N)=C[C@H](C(C)C)NC(=O)[C@@H](c3cccc(O)c3)N[C@H]12,[C][C][Branch1][C][C][C@H1][Branch2][Branch1][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][N][C@H1][C][C][C@H1][Branch2][Ring1][Ring2][C@H1][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][C][C][Ring1][Ring1][=O][C][C][Ring1][P][C][=C][C][=C][Branch1][P][O][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=N][N][N][Branch1][C][C][N][=C][Ring1][=C][C][=Branch1][C][=O][O][C][Ring2][Ring2][Branch1]
C=C(C(=CN=CC=CCN1CCNc2ccccc2OC1)c1cccc(C)n1)N(CC)C1CCC1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring2][Ring2][C][C][=C][C][=N][C][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][Branch1][N][N][Branch1][Ring1][C][C][C][C][C][C][Ring1][Ring2][=C][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][N]
CCc1c(Cc2ccco2)n[nH]c1C=O,[C][C][C][=C][Branch1][#C][NH1][N][=C][Ring1][Branch1][C][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][=C][Ring2][Ring1][Ring1]
N=C(N=CNC1=NCCc2cc(C(F)(F)F)ccc21)N1CCOC1,[C][C][N][=C][Branch1][P][N][C][=N][C][Branch1][Branch2][N][C][C][O][C][Ring1][Branch1][=N][Ring1][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring2][Ring1][Branch2]
C=C1N(C(=O)C2CCCC2)CCN1S(=O)(=O)C1C=CN(C2CC=C3NC=CC=C32)C1,[C][N][Branch1][=C][C][C][C][=C][NH1][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=C][C][Branch2][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1][C][Ring1][N][=C][Ring2][Ring1][Branch1]
CC(=O)C1[C@H](C)NC(=O)C(CC2CNC(=O)NC(C)C2)N1CCN(C)c1nccc2cccnc12,[C][C@H1][Branch2][Ring2][=C][N][C][=Branch1][C][=O][C][Branch1][S][C][C][C][N][C][=Branch1][C][=O][N][C][Branch1][C][C][C][Ring1][=Branch2][N][C][C][N][Branch1][#C][C][=N][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][C][C][Ring1][S][C][=Branch1][C][=O][C][Ring1][S]
C=C(C=CC=CC1=CN=CC=CC2=CC(C)(C)OC(=O)N1C=CC=C2)NS(C)(=O)=O,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][#C][C][=C][C][=N][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Ring1][N][=C][N][Ring1][P][Ring2][Ring1][Branch1][=C][Ring2][Ring1][#Branch2]
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CO[CH]C[C@@H]1Nc1ncncn1,[O][C@@H1][C][C@H1][Branch1][O][N][C][=N][C][=N][C][=N][Ring1][=Branch1][C][N][Branch2][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][Ring2][Ring1][#Branch2]
CCC1CCC(c2ccc([C@@H](C)N[C@@H](C)C(=O)O)cc2)N1,[C][C][C][C][C][C][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][C@@H1][Branch1][C][C][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][=C][N][Ring2][Ring1][Ring1]
CC1(C)OC[CH]N1c1cnc(NCCC23CC2CN3)cc1[CH]C1=C[C]1CCN,[C][C][Branch1][C][C][O][C][C@@H1][N][Ring1][=Branch1][C][=C][N][=C][Branch1][=N][N][C][C][C][N][C][C][Ring1][Ring2][C][Ring1][Branch1][C][=C][Ring1][=C][C@H1][C][=C][C@][Ring1][Branch1][Branch1][Ring2][C][C][N][Branch2][Ring1][Ring1][C][=N][C][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][O][Ring2][Ring1][Ring2]
CC(C=CC1=CN=CN2C(=NC=NN1)C2C)=CC1CC(c2ccc(C(=O)NO)c(C)c2)=N1,[C][C][N][C][=N][C][=C][Branch2][Ring2][Ring2][C][=C][C][Branch1][C][C][=C][C][N][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][N][O][C][Branch1][C][C][=C][Ring1][O][C][Ring1][#C][=N][Ring2][Ring1][=Branch1][N][=C][N][=C][Ring2][Ring1][=C][Ring2][Ring1][#C]
COC(=O)[SH](#N)CCC(C#N)=NC=COCCCN1C(=O)C2CCN(C3=CC(=O)NC=NN=C(c4ccc(OC)nc4)C=CC3=CC=CC(F)(F)F)CC1C2,[O][=C][Branch2][Ring1][S][N][C][=N][N][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][N][=C][Ring1][Branch2][C][=C][Ring1][=N][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][N][C][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][=Branch1][O][C][=C][N][=C][Branch1][Ring1][C][#N][C][Branch1][=N][C][S][Branch1][#Branch1][C][=Branch1][C][=O][O][C][#N][=C][Ring1][=C][C][C][Ring2][Ring1][Branch1][C][Ring2][Ring1][N]
CC=S1C([N+](=O)[O-])=CC(F)=C1NC=CC(N)NCC(=O)O,[O][=C][Branch1][C][O][C][N][C][Branch2][Ring1][#Branch1][C][=C][N][C][=C][Branch1][C][F][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][S][Ring1][=Branch2][=C][C][Ring1][=C][=N][Ring2][Ring1][#Branch1]
NC=NC1=CN=C(c2ccccc2)Nc2ccccc21,[N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][Ring1][#C]
O=C[C@H]1CCCC[C@H]1NCCCC=C1C=Cc2c(Br)cncc2C(c2ccc(F)cc2)=NCC(F)=C1,[O][=C][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][N][Ring1][O][C][C][C][C][=C][C][=C][Branch2][Ring1][#C][C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][N][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][F][C][Ring2][Ring1][#Branch2]
COC1=CC=Cc2c(n[nH]c2C#CCC(C)(C)O)C(N)=N1,[C][O][C][=C][C][=C][C][=C][Branch1][N][C][#C][C][C][Branch1][C][C][Branch1][C][C][O][N][N][=C][Ring1][N][C][Branch1][C][N][=N][Ring2][Ring1][Ring1]
COc1ccccc1-n1c(C)nnc1C(c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][C][C][=N][N][=C][Ring1][=Branch1][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N]
CS(=O)(=O)NC=C1N=CC(Br)=C1C=NN1Cc2ccc(F)c(Cl)c2-c2ccc(F)c1c2,[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][#C][C][=N][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][Ring1][=C][=C][Branch1][C][Br][C][=N][Ring2][Ring1][=Branch2]
COC=CC1=NC=NC2N([CH]C[C@@H](NCCNC(N)=O)c3cccc(N)c3)S2=C1,[C][O][C][=C][C][=N][C][=N][C][Branch2][Ring1][N][N][C@H1][C][C@H1][Branch1][N][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][N][Branch1][=Branch2][C][C][N][C][Branch1][C][N][=O][S][Ring2][Ring1][Ring1][=C][Ring2][Ring1][=Branch2]
CO[CH]CC1N=C(N[C@@H]2CCC[C@@H](N)C2)C=CN1,[C][O][C@@H1][C][C][N][C][=C][C][Branch1][=N][N][C@@H1][C][C][C][C@@H1][Branch1][C][N][C][Ring1][#Branch1][=N][Ring1][=C]
O=C1C=CC(Cl)=C[SH]2CN(C3CC3)CC2Nc2cccc1n2,[O][=C][Branch2][Ring1][N][C][=C][C][=C][C][Branch1][#C][N][C][C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][S][Ring1][Branch2][=N][Ring1][#C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
NCCCC(N)NC(=O)C=CC(=CC=O)c1cccc(Cl)c1,[N][C][C][C][C][Branch1][C][N][N][C][=Branch1][C][=O][C][=C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][C][Ring1][=N][=O]
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[CH]Cc1ccccc1[C@H](O)[C@H](S)Cc1ccccc1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][C][O][C@H1][Branch1][C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
C1CC(N=NC2=NNC2)C(OC2COCCO2)C1,[C][N][N][=C][Branch2][Ring1][N][N][=N][C][C][C][C][C][Ring1][Branch1][O][C][C][O][C][C][O][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=N]
CC=CC(=N)C=CN(NC)[C@@H]1C[CH][C@@H](c2ccccc2)CC1,[C][C][=C][C][Branch2][Ring1][=N][C][=C][N][Branch2][Ring1][Ring2][C@H1][C][C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][N][C][Ring1][N][=N][C][=N][Ring2][Ring1][Ring1][S][C][=C][Ring2][Ring1][=Branch2][F]
CC1CCN(C(=N)SC=Cc2c[nH]c3cccnc23)CC1,[N][C][=C][Branch2][Ring1][Branch1][C][=C][S][C][Branch1][N][N][C][C][C@H1][Branch1][C][C][C][C][Ring1][#Branch1][=N][Ring1][=N][C][=N][C][=C][C][=C][Ring2][Ring1][Branch1][Ring1][=Branch1]
O=S1(=O)NCCN2C(C=NN(CC(F)(F)F)c3ccc(F)cc3)N2CCc2ccccc21,[O][=S][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][N][C][C][=N][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][P][C][C][Ring2][Ring1][Branch2]
CNC(=CNC(=NC(=O)N(C)C)c1ccc(C#N)cc1)c1cccnc1,[C][N][Branch1][C][C][C][=Branch1][C][=O][N][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][N][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][Ring1][=N][C]
CC=CC=Cc1cccc(C=CNc2nccnc2C2=COC(C(=O)NCC(C)N)=CC=C2OC)c1,[C][O][C][=C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][N][=O][C][=C][Ring1][=C][C][=N][C][=C][N][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][Ring1][=Branch1][C]
O=CC(N[C@H](Cc1ccc(Cl)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NO)(c1ccccc1)c1ccccc1,[O][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@@H1][Branch2][Ring1][=Branch2][N][C@@H1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring2][Ring2][=Branch1]
[CH]c1cc(C(=N)N)ccc1NS(=O)(=O)NC[C@H]([CH]N(C=O)CC(N)=O)C(=O)O[C@@H](CC(C)C)C(=O)O,[O][=C][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][C@H1][C@@H1][Branch2][Ring1][O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=N][N][C][=C][Ring1][=Branch2][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O]
COc1cc(Cl)cc(C)c1NC(=O)Nc1cnc(N)nc1,[C][C][=C][C][Branch1][C][Cl][=C][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=C][N][=C][Branch1][C][N][N][=C][Ring1][#Branch1]
CN(CCC1C=NNC(=O)C=C1Nc1ccc(Cl)cn1)C1CCCC1,[C][N][Branch2][Ring1][=N][C][C][C][C][=N][NH1][C][=Branch1][C][=O][C][=C][Ring1][Branch2][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][C][C][C][Ring1][Branch1]
CC(=O)OCC(O)C(O)C(N[C@@H](C)C(=O)N[C@@H](CSCc1ccccc1)C(=O)O)c1ccccc1,[C][C][=Branch1][C][=O][O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][N][C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O]
C=CC(=CC=CS(=O)(=O)NC(=N)C=C(C=COC)COc1ccc(Cl)c(Cl)c1N)c1ccccc1C(=O)O,[C][O][C][=C][C][Branch2][Ring1][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=C][C][Branch2][Ring1][#C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][S][=N][Ring2][Ring1][#C]
