smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
N#Cc1cccc(NC(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)c1,<bos>,N,C=O,<4>,c1cn[nH]c1,<1>,<1>,C1CCNCC1,<3>,C=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
CCCc1nc(C)c2c(n1)N(Cc1ccccn1)C(=O)CC2,<bos>,C,C,C,<7>,O=C1CCc2cncnc2N1,<10>,<5>,(,C,),C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2cn(C)c3ccccc3c2=O)cc1C#N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,<2>,O=c1cc[nH]c2ccccc12,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
C=CCNC(=O)n1nc(C(F)(F)F)c(Br)c1C,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C=O,N,C,<0>,C=C,<eos>,,,,,,,,,
Cc1nc2c(c(=O)n1C)CCN(C(=O)c1ccc3cc[nH]c3c1)CC2,<bos>,C,<3>,O=c1[nH]cnc2c1CCNCC2,<9>,<2>,(,C,),C=O,<1>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(C#CCO)cc1)C(F)(F)F,<bos>,F,C,(,F,),(,F,),O=[SH2]=O,<0>,c1ccccc1,<3>,<0>,C#C,<1>,C,O,<eos>,,,,,,,,,,,,,,,,
,<bos>,O=c1cc[nH]c2ccsc12,<0>,C=O,N,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)Nc2ncccc2S(N)(=O)=O)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<2>,c1ccncc1,<1>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN1C(=O)C1CC1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNC1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2nc(C)cs2)c(F)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCCCc1ccccc1)c1nc2ccccc2c(=O)[nH]1,<bos>,c1ccccc1,<0>,C,C,C,N,C=O,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)N1CCCCCC1c1nccs1,<bos>,C,O,C,C,N,C=O,<4>,C1CCCNCC1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2[nH]cnc2C12CCN(c1cccnc1)CC2,<bos>,C,C=O,<7>,c1nc2c([nH]1)CCNC21CCNCC1,<11>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC1CCCCCC1C(=O)NC(C)(C)C,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,C1CCCCCC1,<0>,N,C,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(NCc2cccs2)cc1CO,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,C,O,),N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCC(F)(F)F)c1csc(-c2cccs2)n1,<bos>,F,C,(,F,),(,F,),C,N,C=O,<0>,c1cscn1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
O=C(CNc1ccc(Br)cc1)NCCO,<bos>,O,C,C,N,C=O,C,N,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCCC2C(=O)NCCS(=O)(=O)c2ccccc2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNC1,<4>,C=O,N,C,C,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCCCN(CCO)c1c(N)n(C)c(=O)n(C)c1=O,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<2>,<7>,(,C,),<3>,(,N,),N,(,C,C,O,),C,C,C,C,<eos>,,,,,,,,,,,
COCCOCc1cc(=O)c2cc(C(=O)OC)ccc2[nH]1,<bos>,C,O,C,C,O,C,<3>,O=c1cc[nH]c2ccccc12,<8>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCC(C)Nc1nnc(SCCC#N)s1,<bos>,C,C,C,C,C,(,C,),N,<0>,c1nncs1,<3>,S,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ccc(CNc3nc(C)ncc3Cl)cc2)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),N,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,
Cc1ccc(NC(=O)NCC(O)(c2cccs2)C2CC2)cc1,<bos>,O,C,(,<0>,C1CC1,),(,<4>,c1ccsc1,),C,N,C=O,N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
COc1ccccc1C(C#N)CCC(=O)N1CCCC1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C#N,),C,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,
Nc1cc(C2CCN(C(=O)Cn3cc(Cl)cn3)CC2)no1,<bos>,N,<4>,c1cnoc1,<1>,<0>,C1CCNCC1,<3>,C=O,C,<3>,c1cn[nH]c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<8>,O=C1COc2nc3ccccc3cc2CN1,<16>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(C)C)c(NCc2nsc(N(C)C)n2)c1,<bos>,C,C,(,C,),N,<3>,c1ccccc1,<4>,<0>,(,O,C,),N,C,<0>,c1ncsn1,<2>,N,(,C,),C,<eos>,,,,,,,,,
COC(=O)CCCS(=O)(=O)N1CCCCC1C(N)=O,<bos>,C,O,C=O,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CC1c1nc(CNc2ccc3c(c2)CCC3)no1,<bos>,C,<2>,C1CC1,<0>,<2>,c1ncon1,<0>,C,N,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN(C(=O)CCn2cnc3ccccc3c2=O)C2CC2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,<0>,C1CC1,),C=O,C,C,<2>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,
CC1CCC(CO)N(c2ccc(OC(F)(F)F)c(C#N)c2)C1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<4>,(,C#N,),<3>,C1CCNCC1,<2>,<5>,(,C,),C,O,<eos>,,,,,,,,
O=C(Nc1nnc(C2CC2)s1)C(Cc1ccccc1)n1cccn1,<bos>,c1ccccc1,<0>,C,C,(,<3>,c1cn[nH]c1,),C=O,N,<0>,c1nncs1,<3>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
COC(C)C(=O)N(Cc1ccccc1)c1ncnc2sc3c(c12)CCC3,<bos>,C,O,C,(,C,),C=O,N,(,<2>,c1ncc2c3c(sc2n1)CCC3,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Nc1cc(NS(=O)(=O)c2ccccc2)ccc1Cl,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Cl,),N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCOC(=O)c1ccccc1OC,<bos>,C,N,C=O,N,C,C,O,C=O,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1c(CNC(=O)NCC2(O)CCOCC2)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C,N,C=O,N,C,<0>,C1CCOCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,
CC(=O)N1CCCCC1C(=O)NCC1(c2ccc(F)cc2)CC1,<bos>,C,C=O,<3>,C1CCNCC1,<2>,C=O,N,C,<0>,C1CC1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
Cc1cnc(-c2cccc(NC(=O)NC(C)c3c(C)noc3C)c2)o1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,<0>,c1ccccc1,<4>,<3>,c1cocn1,<1>,C,<eos>,,,,,,,,,,,
CCCc1cc(C(=O)N2CCc3ccc(O)cc3C2)n(C)n1,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,<8>,c1ccc2c(c1)CCNC2,<1>,O,<eos>,,,,,,,,,,,,,,,,,,
CC(O)(CNC(=O)NC1CCc2c(Cl)cccc21)c1ccsc1,<bos>,C,C,(,O,),(,<0>,c1ccsc1,),C,N,C=O,N,<8>,c1ccc2c(c1)CCC2,<5>,Cl,<eos>,,,,,,,,,,,,,,,,
,<bos>,C,C,<0>,c1nc[nH]n1,<2>,S,C,<3>,O=c1cc[nH]c2ccnn12,<8>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCc2noc(C3CC3)n2)nnc1-c1ccccn1,<bos>,C,C,<4>,c1nnc[nH]1,<0>,<3>,(,<2>,c1ccncc1,),S,C,<0>,c1ncon1,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,
CCn1c(C)cc(-c2csc(NC(=O)CCC(=O)N(C)C)n2)c1C,<bos>,C,N,(,C,),C=O,C,C,C=O,N,<3>,c1cscn1,<0>,<0>,c1cc[nH]c1,<3>,<2>,(,C,),<4>,(,C,),C,C,<eos>,,,,,,,
CCOc1cccc2cc(CNC(=O)CCOC(C)C)oc12,<bos>,C,C,(,C,),O,C,C,C=O,N,C,<5>,c1ccc2occc2c1,<2>,O,C,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C)cc(OCC(=O)Oc2ccccc2C#N)c1,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),O,C,C=O,O,<5>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1cccc(CO)c1)N1CCC(CO)CC1,<bos>,O,C,<0>,C1CCNCC1,<3>,O=[SH2]=O,C,<0>,c1ccccc1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)C1(C)CC1(Cl)Cl)c1ccc(Cl)cc1,<bos>,C,<0>,C1CC1,<0>,<2>,(,Cl,),<2>,(,Cl,),C=O,N,C,(,C,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,
O=C(NCCn1ccc2ccc(F)cc21)c1ccc(Cl)cc1,<bos>,F,<1>,c1ccc2[nH]ccc2c1,<4>,C,C,N,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(-c2noc(-c3cc(=O)c(OC)co3)n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),<0>,c1ncon1,<2>,<3>,O=c1ccocc1,<6>,O,C,<eos>,,,,,,,,,,,,,,,
Cc1cnc(C(=O)Nc2ccnc(-c3cccnc3)n2)cn1,<bos>,C,<0>,c1cnccn1,<3>,C=O,N,<1>,c1cncnc1,<3>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOCCCNC(=O)Cn1c(C)nc2ccccc21,<bos>,C,C,O,C,C,C,N,C=O,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)Nc2ccccc2-c2cnc(C)o2)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,<1>,c1cocn1,<3>,C,<eos>,,,,,,,,,,,
Cc1nc(C#N)c(-c2ccc(Br)cc2)o1,<bos>,C,<3>,c1cocn1,<1>,<0>,(,C#N,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)CN1CCN(C(=O)c2cnn(-c3ccccc3F)n2)CC1,<bos>,C,N,C=O,C,<2>,C1CNCCN1,<5>,C=O,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
O=C(CN1CCc2ccc(Cl)cc2C1)Nc1ccncc1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C,C=O,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(C#N)c(NCCCO)nc12,<bos>,C,O,<2>,c1ccc2ncccc2c1,<5>,<6>,(,C#N,),N,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(CCc2nc(-c3ccccn3)no2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C,<2>,c1ncon1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCC1(CNC(=O)Nc2nc(C)ns2)CCC1,<bos>,C,C,C,<0>,C1CCC1,<0>,C,N,C=O,N,<2>,c1ncsn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)Cn2nc(C)ccc2=O)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<6>,O=c1cccn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)c2cc3c(nc4sccn43)s2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,c1cc2c(nc3sccn32)s1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccccc2Br)ccc1N,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,N,),N,C=O,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,C,O,<9>,O=S1(=O)N=CNc2ccccc21,<3>,<4>,(,<0>,c1ccccc1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCN(Cc2ccccc2)C1=O)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CCCC(=O)N1CCCCCC1,<bos>,C,C,C,(,C,),N,C=O,C,C,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)CCCc1cc(F)ccc1F)c1cnccn1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,C,C,C=O,N,C,(,<0>,c1cnccn1,),C,C,<eos>,,,,,,,,,,,,,
CN(Cc1cccnc1)c1cc(OC2CCOC2)ncn1,<bos>,c1ccncc1,<1>,C,N,(,C,),<1>,c1cncnc1,<5>,O,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3nccc(C)n3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc2ncn(Cc3snnc3C)c2cc1OC,<bos>,C,<0>,c1csnn1,<1>,C,<4>,c1ccc2[nH]cnc2c1,<0>,<1>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCc1cn[nH]c1)c1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,C=O,N,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(c2ccncc2)N(C(=O)CCc2cccnc2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccncc1,),N,(,<0>,C1CC1,),C=O,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,
CCOc1ncnc(Nc2nnc(C(C)C)s2)c1N,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,<5>,c1cncnc1,<1>,<0>,(,N,),O,C,C,<eos>,,,,,,,,,,,,,,
Cc1nc(CNC(=O)C2CC2c2ccco2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<0>,C1CC1,<2>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,
Cn1c(=O)c(C(=O)NC2CC2)nn(-c2ccc(F)cc2)c1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
O=C(c1ccc(OC(F)F)cc1)N(Cc1cn[nH]c1)C1CCCC1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,N,(,<0>,C1CCCC1,),C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,
Cc1cc2ncn(C(C)CC(=O)NC3CCCC3)c2cc1C,<bos>,C,<0>,c1ccc2[nH]cnc2c1,<4>,<1>,(,C,),C,(,C,),C,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CSc1nnc(-c2ccc(C)c(Cl)c2)o1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),<3>,c1nnco1,<0>,S,C,C=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,
CC(C)C1CCCCN1S(=O)(=O)CCN1CCCC1=O,<bos>,C,C,(,C,),<2>,C1CCNCC1,<3>,O=[SH2]=O,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)NC1(c2noc(-c3ccncc3)n2)CCCC1,<bos>,C1CCCC1,<0>,N,C=O,N,<0>,C1CCCC1,<0>,<0>,c1ncon1,<2>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1N1CCN(S(=O)(=O)c2ccccc2)CC1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CC1CC(C)CN(S(=O)(=O)c2ccccc2F)C1,<bos>,C,<1>,C1CCNCC1,<3>,<5>,(,C,),O=[SH2]=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cnc2c(c1)N(S(=O)(=O)c1ccc(C#N)cc1)CCO2,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,c1cnc2c(c1)NCCO2,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Br)cc1)c1cc(-c2ccncc2)no1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,<4>,c1cnoc1,<1>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCC(c3nnc4ccccn34)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)c1cc2ccccc2oc1=O)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,C,N,C=O,<2>,O=c1ccc2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
OCc1cnc2ccccc2c1Oc1cnccn1,<bos>,O,C,<6>,c1ccc2ncccc2c1,<7>,O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CNC(=O)C2CCCC2)s1,<bos>,C,N,O=[SH2]=O,<4>,c1ccsc1,<2>,C,N,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
