smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
O=C(NCCS(=O)(=O)c1ccccc1)c1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,C=O,N,C,C,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC1CC(OC(=O)c2ccc(Cn3cncn3)cc2)C12CCC2,<bos>,C,C,O,<1>,C1CC2(C1)CCC2,<3>,O,C=O,<0>,c1ccccc1,<3>,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,
CCn1cc(C(=O)NCc2ccc(N3CCOC3=O)cc2)cn1,<bos>,C,C,<3>,c1cn[nH]c1,<0>,C=O,N,C,<0>,c1ccccc1,<3>,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nnc(SCc2ccc3ccccc3n2)n1N,<bos>,N,<4>,c1nnc[nH]1,<3>,<0>,(,C,),S,C,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NC(=O)NCC1(C)CCOC1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),N,C=O,N,C,<0>,C1CCOC1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)c2ncnc(-n3nnc4ccccc43)c2N)cc1,<bos>,N,<0>,c1cncnc1,<1>,<5>,(,<4>,c1ccc2[nH]nnc2c1,),O=[SH2]=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)CCCNC(=O)N1CCOCC1C1CC1,<bos>,C,N,C=O,C,C,C,N,C=O,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCC(=O)NCC#CCOCc2ccon2)c1,<bos>,C,<0>,c1ccccc1,<4>,O,C,C=O,N,C,<1>,C#C,<0>,C,O,C,<1>,c1cnoc1,<eos>,,,,,,,,,,,,,,,,
CN(CCn1cncc1-c1ccc(F)cc1)S(C)(=O)=O,<bos>,C,O=[SH2]=O,N,(,C,),C,C,<2>,c1c[nH]cn1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N2CCCC2c2cnn(C)c2)cnn1-c1cn[nH]c1,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,<0>,c1cn[nH]c1,),C=O,<3>,C1CCNC1,<4>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1cc2ccccc2o1)Nc1cnn(-c2ccccc2F)c1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<0>,N,C=O,N,C,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc2cccc(CN3CCN(C(=O)c4ccco4)CC3)c2n1,<bos>,c1ccoc1,<4>,C=O,<2>,C1CNCCN1,<5>,C,<2>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C)NC(=O)NC2CCCN(C)C2=O)cc1F,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,F,),C,(,C,),N,C=O,N,<2>,O=C1CCCCN1,<6>,C,<eos>,,,,,,,,,,,,,,
CCc1noc(CC)c1CC(=O)Nc1ccccc1Br,<bos>,C,C,<1>,c1cnoc1,<0>,<4>,(,C,C,),C,C=O,N,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,
O=C1CCc2ccccc2N1Cc1nc2cc(Cl)ccc2[nH]1,<bos>,Cl,<0>,c1ccc2[nH]cnc2c1,<5>,C,<10>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCN(C(=O)c2cccc(Br)c2)CCC1=O,<bos>,C,C,C,<7>,O=C1CCNCCN1,<4>,C=O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(S(=O)(=O)NC2CCC(C)CC2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<0>,C1CCCCC1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(CNC(=O)C2CCCO2)cc1F,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,<4>,(,F,),C,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,
Nc1nnc(SCC2CC2)n1C1CCCCC1,<bos>,N,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,C1CCCCC1,),S,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCC#Cc1ccc(OC(F)(F)F)cc1)c1ccncc1F,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<0>,C#C,<1>,C,N,C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,
Cc1ccsc1CN(C)C(=O)c1ccc(-n2ccnn2)cc1,<bos>,C,<0>,c1ccsc1,<4>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)C(=O)c1cccc(-c2ccncc2)c1,<bos>,c1ccccc1,<0>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1Cc2ccccc2N1CCNC(=O)c1ccc(-n2cccc2)cc1,<bos>,C,<7>,c1ccc2c(c1)CCN2,<8>,C,C,N,C=O,<0>,c1ccccc1,<3>,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)C1CCCN(C(=O)C2CC3C=CC2C3)C1,<bos>,C,C,C,N,C=O,<1>,C1CCNCC1,<3>,C=O,<3>,C1=CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cnc2ccccn2c1=O)n1ccnc1,<bos>,c1c[nH]cn1,<2>,C=O,<2>,O=c1ccnc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(NC(=O)c2cc3cnc4[nH]ccc4c3s2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,N,C=O,<8>,c1cc2c(ncc3ccsc32)[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)c1nn(CCC(C)(C)C)c(=O)c2ccccc12,<bos>,C,C,(,C,),(,C,),C,C,<2>,O=c1[nH]ncc2ccccc12,<4>,C=O,N,C,(,C,),C,<eos>,,,,,,,,,,,,,
CNC(=O)N1CCCCC1c1nc(CC(C)C)no1,<bos>,C,C,(,C,),C,<0>,c1ncon1,<2>,<2>,C1CCNCC1,<3>,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)c2ccc(C(N)=O)cc2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc2ccccc2[nH]1)c1cccnc1,<bos>,c1ccncc1,<1>,C=O,N,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CS(=O)(=O)N(C)Cc2cc(C)on2)c1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,),O=[SH2]=O,C,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CCN1CCOCC1)Nc1ncc(-c2cccnc2)s1,<bos>,C1COCCN1,<5>,C,C,C=O,N,<3>,c1cscn1,<1>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2=CCN(C(=O)c3cn4ccsc4n3)CC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<0>,C1=CCNCC1,<3>,C=O,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCn1cc2c(n1)C(CNC(=O)C1CC1)OCC2,<bos>,C,O,C,C,<1>,c1[nH]nc2c1CCOC2,<8>,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc2cc(F)ccc2[nH]1)c1ccc(Br)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Br,),C=O,N,C,<5>,c1ccc2[nH]cnc2c1,<0>,F,<eos>,,,,,,,,,,,,,,,,,,
c1cncc(-c2nc3sc4c(n3n2)CCNC4)c1,<bos>,c1ccncc1,<1>,<0>,c1nc2sc3c(n2n1)CCNC3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NCc1cn2c(C)cc(C)nc2n1,<bos>,C,<8>,c1cnc2nccn2c1,<5>,<1>,(,C,),C,N,<4>,c1ccccc1,<3>,<0>,(,F,),O,C,<eos>,,,,,,,,,,,,,,
CCSc1nnc(CN2CC(Oc3ccccc3OC)C2)s1,<bos>,C,C,S,<0>,c1nncs1,<3>,C,<2>,C1CNC1,<0>,O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1nc(CNc2c(F)cc(C(=O)N(C)C)cc2F)cs1,<bos>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,(,F,),<4>,(,F,),N,C,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,
CSc1ccc(C(=O)N2CCCc3cc(C(C)=O)ccc32)cc1,<bos>,C,C=O,<0>,c1ccc2c(c1)CCCN2,<9>,C=O,<0>,c1ccccc1,<3>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1CC(OC(=O)Cc2ccc3c(c2)CCO3)C(=O)O1,<bos>,C,<4>,O=C1CCCO1,<2>,O,C=O,C,<0>,c1ccc2c(c1)CCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(c1nnc(SCC#N)s1)C1CCC1,<bos>,C,C,(,C,),N,(,<0>,C1CCC1,),<0>,c1nncs1,<3>,S,C,C#N,<eos>,,,,,,,,,,,,,,,,,
COC(C)C(=O)N(Cc1ccccc1F)c1ncnc2nc[nH]c12,<bos>,C,O,C,(,C,),C=O,N,(,<2>,c1ncc2[nH]cnc2n1,),C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1noc(-c2ccncc2F)n1)N1CCCC1,<bos>,F,<5>,c1ccncc1,<0>,<2>,c1ncon1,<0>,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2nc(C(=O)Nc3cccc(-c4cn[nH]c4)c3)nn2c(C)c1C,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),<0>,(,C,),C=O,N,<0>,c1ccccc1,<4>,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
COC(=O)c1ccc(NC(=O)Cn2c(C)cc3ccccc32)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<4>,c1ccc2[nH]ccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
c1ccc(-c2noc(CCCCN3CCOCC3)n2)cc1,<bos>,c1ccccc1,<0>,<0>,c1ncon1,<2>,C,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)ccc1OCC(=O)NCc1cccs1,<bos>,C,C,<4>,c1ccncc1,<5>,<2>,(,C,),O,C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
CC(=O)N1CCc2cc(C(=O)OCc3ccccc3Cl)ccc21,<bos>,C,C=O,<8>,c1ccc2c(c1)CCN2,<0>,C=O,O,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)CCNC(=O)c1ccccc1NC(=O)c1ccc(C#N)cc1,<bos>,C,C,(,C,),C,C,N,C=O,<0>,c1ccccc1,<5>,N,C=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,
O=C(NCc1ccnc(OC2CCC2)c1)c1ccnc2c1OCO2,<bos>,C1CCC1,<0>,O,<4>,c1ccncc1,<0>,C,N,C=O,<5>,c1cnc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCN(c2cc(NCCN3CCOCC3)ncn2)CC1,<bos>,N,C=O,<0>,C1CCNCC1,<3>,<1>,c1cncnc1,<5>,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1CCCCOc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),O,C,C,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,
COC1CCC(CC(=O)C(C#N)c2ccc(F)cn2)CC1,<bos>,F,<1>,c1ccncc1,<4>,C,(,C#N,),C=O,C,<3>,C1CCCCC1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,
CCN1CC(c2nc(-c3cc(OC)ccc3OC)no2)CC1=O,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),<0>,c1ncon1,<2>,<3>,O=C1CCCN1,<5>,C,C,<eos>,,,,,,,,,,,,,,,
CCn1ncc(C(=O)NC2CCCCNC2=O)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CCC(Oc1ccc(C)cc1)C(=O)Nc1cccc(C(C)=O)c1,<bos>,C,<3>,c1ccccc1,<0>,O,C,(,C,C,),C=O,N,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,,
CCc1ccc(C(=O)Nc2cnc(N3CCOCC3)nc2)o1,<bos>,C,C,<4>,c1ccoc1,<2>,C=O,N,<0>,c1cncnc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)NCc2ccc(Cl)cc2)cs1,<bos>,N,O=[SH2]=O,<2>,c1ccsc1,<0>,C=O,N,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C1OC2CC1N(C(=O)c1ccc(F)cc1Cl)C2,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,<5>,O=C1OC2CNC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CO)cc1Br,<bos>,O,C,<0>,c1ccccc1,<3>,<4>,(,Br,),O=[SH2]=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2nc(C3(O)CCCN(C(=O)C4CCCC4)C3)sc12,<bos>,C,<5>,c1nc2[nH]ncc2s1,<0>,<3>,(,C,),<5>,C1CCNCC1,<3>,<5>,(,O,),C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,
Cc1cc(NC(=O)N2CCCN(S(=O)(=O)C3CC3)CC2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,<5>,C1CNCCNC1,<2>,O=[SH2]=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(Oc1cccnc1)C(=O)N(C)c1cccc2ncccc12,<bos>,C,N,(,<9>,c1ccc2ncccc2c1,),C=O,C,(,C,),O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CCC1CCCCN1c1c(-c2c[nH]c3ncccc23)c(=O)c1=O,<bos>,C,C,<2>,C1CCNCC1,<3>,<3>,O=c1ccc1=O,<2>,<6>,c1cnc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC(C(=O)Nc1nc2c(s1)CCC2)C(C)C,<bos>,C,C=O,N,C,(,C,(,C,),C,),C=O,N,<0>,c1nc2c(s1)CCC2,<eos>,,,,,,,,,,,,,,,,,,
CCCN(CC1CCCO1)C(=O)Cc1ccc2c(c1)OCCO2,<bos>,C1CCOC1,<4>,C,N,(,C=O,C,<1>,c1ccc2c(c1)OCCO2,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(N)ccc1NC(=O)CSc1nnc(NC2CC2)s1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,N,),N,C=O,C,S,<0>,c1nncs1,<3>,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
CC1(Cn2nnnc2-c2ccccc2)CCOCC1,<bos>,C,<0>,C1CCOCC1,<0>,C,<4>,c1nnn[nH]1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCC(CC)C(=O)NCc1noc(Cc2ccc(F)cc2)n1,<bos>,C,C,C,C,(,C,C,),C=O,N,C,<0>,c1ncon1,<2>,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)c2ccoc2)C2CCCC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CCCC1,),N,C=O,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(CNC(=O)c1cccs1)Nc1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,N,C,(,C,),C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2ccccc2n1)N(CCc1ccccn1)CC1CC1,<bos>,C1CC1,<0>,C,N,(,C=O,<5>,c1ccc2ncccc2c1,),C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(NCC2CCOC2)c2c(-c3ccccc3)csc2n1,<bos>,C,<0>,c1ncc2ccsc2n1,<2>,<4>,(,<0>,c1ccccc1,),N,C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C2=C(Cl)C(N(C)C)=NS2(=O)=O)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<3>,O=S1(=O)C=CC=N1,<5>,<4>,(,Cl,),N,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1cc2n(n1)CCCN2CC(=O)N1CCCC1c1noc(C(C)C)n1,<bos>,C,C,(,C,),<2>,c1ncon1,<0>,<4>,C1CCNC1,<3>,C=O,C,<8>,c1cc2n(n1)CCCN2,<0>,C,<eos>,,,,,,,,,,,,,,,,
CCC(C)C(C)NC(=O)c1c(Cl)c(C)nn1CC,<bos>,C,C,<3>,c1cn[nH]c1,<4>,<1>,(,C,),<0>,(,Cl,),C=O,N,C,(,C,),C,(,C,),C,C,<eos>,,,,,,,,
Cc1ccc(=O)n(CC(=O)Nc2ncn(-c3ccccc3)n2)n1,<bos>,C,<4>,O=c1cccn[nH]1,<6>,C,C=O,N,<0>,c1nc[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCNC(=O)CSc1nnc(-c2ccccc2F)n1C1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,C1CC1,),S,C,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,
CCc1ccc(OCCSc2nc(C)cc(N)n2)cc1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,N,),S,C,C,O,<3>,c1ccccc1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,
N#Cc1c[nH]c(C(=O)N2CCOc3ccc(F)cc32)c1,<bos>,C#N,<0>,c1cc[nH]c1,<2>,C=O,<6>,c1ccc2c(c1)NCCO2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(C1CC1)N1CCOC(Cc2ccc(Br)cc2)C1,<bos>,Br,<3>,c1ccccc1,<0>,C,<1>,C1COCCN1,<5>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(-n2ccc(C(=O)N(C)CC(O)C(F)(F)F)n2)c1,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,(,C,),C=O,<1>,c1cn[nH]c1,<3>,<4>,c1ccccc1,<0>,<3>,(,O,C,),O,C,<eos>,,
O=C(Nc1ccc(-n2cnnn2)cc1)c1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC(C(=O)N1CCOC(C(F)(F)F)C1)C1CCCC1,<bos>,F,C,(,F,),(,F,),<1>,C1COCCN1,<5>,C=O,C,(,<0>,C1CCCC1,),N,C=O,C,<eos>,,,,,,,,,,,,,
Cc1cccc(-c2nc(C#N)c(N)o2)c1Br,<bos>,N,<1>,c1cocn1,<3>,<0>,(,C#N,),<4>,c1ccccc1,<5>,<0>,(,C,),Br,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(=O)NC3CCCNC3=O)on2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<1>,c1cnoc1,<4>,C=O,N,<2>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(c1c(F)cccc1F)n1nnc2ccccc21,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,(,<4>,c1ccc2[nH]nnc2c1,),O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)NC2CCCC2)c(F)cc1F,<bos>,C,<2>,c1ccccc1,<0>,<5>,(,F,),<3>,(,F,),O=[SH2]=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ncc(Cl)c(C(=O)N(C)C(C)c2ccc3c(c2)ncn3C)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),C=O,N,(,C,),C,(,C,),<0>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,
CCOC(=O)CN(Cc1ccccc1)Cc1cccn1C,<bos>,C,<3>,c1cc[nH]c1,<4>,C,N,(,C,<0>,c1ccccc1,),C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CSc1ccc(C(=O)N2CCC(OCc3ccccc3C)CC2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,C=O,<3>,C1CCNCC1,<0>,O,C,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)Nc2cccc(CO)c2)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C,C=O,N,<0>,c1ccccc1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,
COCCN(CC(F)(F)F)C(=O)c1cc(-c2ccc(C)cc2)on1,<bos>,F,C,(,F,),(,F,),C,N,(,C=O,<1>,c1cnoc1,<4>,<3>,c1ccccc1,<0>,C,),C,C,O,C,<eos>,,,,,,,,,
CC(C)CNC(=O)c1nccc2c(N)c(F)ccc12,<bos>,C,C,(,C,),C,N,C=O,<4>,c1ccc2cnccc2c1,<9>,<0>,(,F,),N,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C(C)NC(=O)NCCc2cccc(C(N)=O)c2)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C,(,C,),N,C=O,N,C,C,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,
CC(C)CC(=O)Nc1ccc(NC(=O)C2CCCO2)cc1,<bos>,C,C,(,C,),C,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)Nc2nnc(-c3ccoc3)s2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,<0>,c1nncs1,<3>,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)OCC(=O)N1CCCC1,<bos>,C,<0>,c1ccccc1,<5>,C=O,O,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)C1CC(=O)N(Cc2ccc(OC)cc2)C1,<bos>,C,C,C,C,N,C=O,<3>,O=C1CCCN1,<5>,C,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,
CC1Cc2ccccc2N1CC#CCNC(=O)c1ccco1,<bos>,C,<7>,c1ccc2c(c1)CCN2,<8>,C,<0>,C#C,<1>,C,N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C#N)N(C)S(=O)(=O)c2ccccc2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,(,C#N,),N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
