smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
COc1ccc(S(=O)(=O)Nc2ccc(N3CCOCC3)nc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<1>,c1ccncc1,<4>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1CCCCN1C(=O)c1cccc(NC2CCN(C)C2=O)c1,<bos>,C,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,N,<2>,O=C1CCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,
C=CCN1CCN(C)C(=O)C12CCN(C(=O)c1ccccc1F)C2,<bos>,C=C,<0>,C,<5>,O=C1NCCNC12CCNC2,<9>,<2>,(,C,),C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1cccc2ccccc12)N1CCC2(CC1)OCCO2,<bos>,c1ccc2ccccc2c1,<2>,N,C=O,<5>,C1CC2(CCN1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)CC1,<bos>,Cl,<0>,c1ccc2c(c1)CCO2,<7>,C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)Nc1snc2c1CCC2,<bos>,C,O,<0>,c1ccccc1,<5>,C=O,N,<0>,c1snc2c1CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC2CCN(C(=O)c3cc(C#N)cn3C)CC2)cc1OC,<bos>,C,<3>,c1cc[nH]c1,<2>,<0>,(,C#N,),C=O,<3>,C1CCNCC1,<0>,C,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,
CCc1n[nH]c(C(=O)NCc2cn(-c3ccccc3)nn2)c1C,<bos>,C,C,<1>,c1cn[nH]c1,<4>,<0>,(,C,),C=O,N,C,<0>,c1c[nH]nn1,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1CNC(=O)Nc1cnc(O)cc1C,<bos>,C,<0>,c1ccncc1,<5>,<2>,(,O,),N,C=O,N,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,<eos>,,,,,,,,,,,
NC(=O)CN1CCc2cnc(-c3ccccc3)nc2C1,<bos>,N,C=O,C,<7>,c1ncc2c(n1)CNCC2,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
N#CC(Cc1ccc(O)cc1)C(=O)Nc1cccc2cccnc12,<bos>,O,<3>,c1ccccc1,<0>,C,C,(,C#N,),C=O,N,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CC(C)C)sc1CN(C)C(=O)NC1CCNC1=O,<bos>,C,C,(,C,),C,<3>,c1cscn1,<1>,<0>,(,C,),C,N,(,C,),C=O,N,<2>,O=C1CCCN1,<eos>,,,,,,,,,,
O=C(NCCn1ccnc1-c1ccccc1)c1ccsc1,<bos>,c1ccsc1,<0>,C=O,N,C,C,<2>,c1c[nH]cn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)C(NC(=O)Nc1cc(C)ccc1F)C(C)(C)C,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,C,(,C,(,C,),(,C,),C,),C=O,O,C,<eos>,,,,,,,
Cc1nc(-c2ccc(S(C)(=O)=O)cc2)sc1C(=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,<1>,c1cscn1,<3>,<0>,(,C,),<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
CC1CCc2sc(C(=O)NCc3n[nH]c(=O)[nH]3)cc2C1,<bos>,C,<7>,c1cc2c(s1)CCCC2,<0>,C=O,N,C,<3>,O=c1[nH]cn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)c1cc(C(=O)Nc2ccccc2N2CCOCC2)nn1C,<bos>,C,C,C,(,C,),<4>,c1cn[nH]c1,<1>,<3>,(,C,),C=O,N,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,
COc1ccc(CNC(=O)CSc2nccn2C)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,N,C=O,C,S,<3>,c1c[nH]cn1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(C)(C)CC(=O)NCCCCN1CCOCC1,<bos>,C,C,(,C,),(,C,),C,C=O,N,C,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,
CCN(CC(=O)NCc1cccs1)c1ccccc1C,<bos>,C,C,N,(,<0>,c1ccccc1,<5>,C,),C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
COc1nn(C)cc1-c1nc(C2c3ccc(C)cc3OC2C)no1,<bos>,C,O,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<2>,c1ncon1,<0>,<6>,c1ccc2c(c1)CCO2,<1>,<7>,(,C,),C,<eos>,,,,,,,,,,,,
CCNC(=O)c1ccccc1NC(=O)C1CCCc2ccccc21,<bos>,C,C,N,C=O,<0>,c1ccccc1,<5>,N,C=O,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCC(C)NC(=O)c2ccc(C)nc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O,C,C,(,C,),N,C=O,<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,
O=C(NCC1CCCN(c2ncccn2)C1)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,N,C,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCCNc1ncnc2oc(C)c(C(=O)Nc3ccc(C)cc3)c12,<bos>,C,O,C,C,N,<2>,c1ncc2ccoc2n1,<4>,<5>,(,C,),C=O,N,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,
CC(=O)Nc1ccc(-c2nnc(NC(C)c3ccccc3F)o2)cc1,<bos>,F,<5>,c1ccccc1,<0>,C,(,C,),N,<0>,c1nnco1,<3>,<3>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,
COc1ccc(NC(=O)Cn2nnc(-c3cccs3)n2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,C,<3>,c1nn[nH]n1,<0>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,
CN(C)C(C(=O)c1ccc2c(c1)OCO2)c1cccc(F)c1,<bos>,C,N,(,C,),C,(,<0>,c1ccccc1,<4>,F,),C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,
Oc1cc(F)cc2c1CCNC2C(Cl)(Cl)Cl,<bos>,Cl,C,(,Cl,),(,Cl,),<9>,c1ccc2c(c1)CCNC2,<1>,<5>,(,O,),F,<eos>,,,,,,,,,,,,,,,,
COCCN(CCO)C(=O)Nc1ccc(C(=O)OC)cc1,<bos>,C,O,C,C,N,(,C,C,O,),C=O,N,<0>,c1ccccc1,<3>,C=O,O,C,<eos>,,,,,,,,,,,,,,
COc1cccc(S(=O)(=O)NC2(CO)CCOCC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<0>,C1CCOCC1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC1(C)CC(C(=O)NC2COCC2c2ccc(F)cc2)CCO1,<bos>,C,<4>,C1CCOCC1,<0>,<4>,(,C,),C=O,N,<0>,C1CCOC1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
NC(=O)c1ccc(F)c(NC(=O)Cc2cccc(OC(F)F)c2)c1F,<bos>,F,C,(,F,),O,<4>,c1ccccc1,<0>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),<5>,(,F,),C=O,N,<eos>,,,,,,,
Cc1csc(NC(=O)C(C)S(=O)(=O)c2ccccc2)n1,<bos>,c1ccccc1,<0>,O=[SH2]=O,C,(,C,),C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CSc1cccc(NC(=O)c2cccnc2-n2ccnc2)c1,<bos>,C,S,<0>,c1ccccc1,<4>,N,C=O,<1>,c1ccncc1,<2>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CSc2nncs2)ccc1-n1cnnc1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<4>,c1nnc[nH]1,),N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,
CCCC(=O)NCC1CCN(c2ncccn2)CC1,<bos>,C,C,C,C=O,N,C,<0>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cc(C)on1)C(=O)NCc1nncn1-c1ccccc1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,C,),C=O,N,C,<0>,c1nnc[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
Cc1c(Cl)cc(S(=O)(=O)NCc2nc(C3CC3)no2)cc1Cl,<bos>,C,<3>,c1ccccc1,<0>,<2>,(,Cl,),<4>,(,Cl,),O=[SH2]=O,N,C,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,
Cc1nn(C)c(C)c1COC(=O)C1(c2cccc(F)c2)CCOCC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,O,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,
CC(C)(NC(=O)CCn1ccccc1=O)c1ccc2c(c1)OCO2,<bos>,C,C,(,C,),(,<0>,c1ccc2c(c1)OCO2,),N,C=O,C,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,
c1ccc(-c2cn(CCNCc3nc4ccccc4[nH]3)nn2)cc1,<bos>,c1ccccc1,<0>,<0>,c1c[nH]nn1,<2>,C,C,N,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1CCCN(Cc2coc(-c3ccc(C)o3)n2)C1,<bos>,C,C,O,C=O,<1>,C1CCNCC1,<3>,C,<0>,c1cocn1,<3>,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)CCNC(=O)NCc1nc2ccccc2s1,<bos>,C,C,(,C,),C,C,N,C=O,N,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC1Cc1ccccc1)c1ccc2c(c1)OCCO2,<bos>,c1ccccc1,<0>,C,<4>,C1CCNC1,<3>,C,C=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(NC(=O)C2CCCN2Cc2cccs2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,N,C=O,<4>,C1CCNC1,<3>,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)Oc2cccc3ccc(C)nc23)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O=[SH2]=O,O,<2>,c1ccc2ncccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,
Cc1cc(C=CCOC(=O)c2cc(=O)[nH]c3ccccc23)[nH]n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,C=C,<1>,C,O,C=O,<3>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNc2cc(S(C)(=O)=O)ccc2F)c1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,F,),N,C,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
C=C(C)COc1cccc(NC(=O)c2cnn[nH]2)c1,<bos>,C,<0>,C=C,<0>,C,O,<0>,c1ccccc1,<4>,N,C=O,<1>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)[nH]c(SCC(=O)Nc2nnc(CC(C)C)s2)n1,<bos>,C,C,(,C,),C,<0>,c1nncs1,<3>,N,C=O,C,S,<5>,O=c1ccnc[nH]1,<3>,C,<eos>,,,,,,,,,,,,,,,
O=C(Nc1cccn(Cc2ccccc2)c1=O)NC(F)(F)F,<bos>,F,C,(,F,),(,F,),N,C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
Cc1nccn1Cc1ccc(CNC(=O)CC2CCCC2)cc1,<bos>,C,<3>,c1c[nH]cn1,<2>,C,<0>,c1ccccc1,<3>,C,N,C=O,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(C(=O)NCc2cccc(O)c2)cc1F,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,
CC(NC(=O)Cc1ccc[nH]1)c1ccccc1OC(F)(F)F,<bos>,F,C,(,F,),(,F,),O,<5>,c1ccccc1,<0>,C,(,C,),N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,
COc1ccnc(N2CCCN(S(=O)(=O)c3c(C)noc3C)CC2)n1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),O=[SH2]=O,<5>,C1CNCCNC1,<2>,<3>,c1cncnc1,<1>,O,C,<eos>,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)Nc2ccc3c(c2)OCC(=O)N3)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,C=O,N,<6>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)N1CCN(C(=O)c2scnc2C2CC2)CC1,<bos>,C,C,C=O,<2>,C1CNCCN1,<5>,C=O,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(CNC(=O)c2cc(C)nc(N3CCOCC3)n2)on1,<bos>,C,<5>,c1cncnc1,<1>,<3>,(,<5>,C1COCCN1,),C=O,N,C,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,
Cc1c(C(C)NC(=O)c2cc(-c3cccs3)n[nH]2)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C,(,C,),N,C=O,<4>,c1cn[nH]c1,<1>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,
O=C(N1CCc2ccccc2C1CO)C1(c2ccccc2)CCC1,<bos>,O,C,<9>,c1ccc2c(c1)CCNC2,<8>,C=O,<0>,C1CCC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C)Cc1ccc(OCc2nc(C)no2)cc1,<bos>,C,C=O,N,(,C,),C,<3>,c1ccccc1,<0>,O,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,
CNC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,<bos>,C,N,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(CNc1ncnc(N2CCCC2)c1N)c1ccc(F)cc1,<bos>,N,<0>,c1cncnc1,<1>,<5>,(,<3>,C1CCNC1,),N,C,C,(,C,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
NC(=O)COC(=O)C1C2CCC(C2)C1OCc1ccccc1,<bos>,N,C=O,C,O,C=O,<0>,C1CC2CCC1C2,<1>,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CC(=O)Nc1cnn(-c2ccccc2F)c1,<bos>,C,<0>,c1ccccc1,<5>,C,C=O,N,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(-n2cncn2)cc1)c1cccc(OCC(F)F)c1,<bos>,F,C,(,F,),C,O,<4>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,
CC1COCCN1C(=O)Nc1ccc(-n2cc(Br)cn2)cc1,<bos>,C,<0>,C1COCCN1,<5>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1cn[nH]c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(S(=O)(=O)N2CCOc3ncc(C)cc32)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),O=[SH2]=O,<6>,c1cnc2c(c1)NCCO2,<0>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc2c(cc(C(=O)NC3CC3)n2-c2cccc(Cl)c2)o1,<bos>,C1CC1,<0>,N,C=O,<0>,c1cc2occc2[nH]1,<7>,<4>,(,C,),<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,
COc1ccccc1C(C(=O)Nc1cccc(Cl)c1)n1cnnn1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,<4>,c1nnn[nH]1,),C=O,N,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,
CC(NC(=O)Nc1ccccc1)c1ccc(F)cc1N,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,N,),C,(,C,),N,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CC(=O)N(C)CCNC(=O)CN1CCCS1(=O)=O,<bos>,C,C=O,N,(,C,),C,C,N,C=O,C,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
CCN1CC2CCN(S(C)(=O)=O)CCC2S1(=O)=O,<bos>,C,C,<3>,O=S1(=O)NCC2CCNCCC21,<8>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(F)cccc1N1CCN(C(=O)c2ccccc2F)CC1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,C#N,),<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
COCc1cccc(NCc2cnc(C)s2)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,N,C,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1S(=O)(=O)NCCCN(C)c1ccccc1F,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,C,C,N,(,C,),<0>,c1ccccc1,<5>,F,<eos>,,,,,,,
O=C(Nc1cn[nH]c1)NC1c2ccccc2Oc2ccccc21,<bos>,c1cn[nH]c1,<0>,N,C=O,N,<6>,c1ccc2c(c1)Cc1ccccc1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(NCCCN2CCCCCC2=O)c(Br)c1,<bos>,Br,<4>,c1ccccc1,<3>,<0>,(,C#N,),N,C,C,C,<7>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC(=O)NCc2ccccc2-n2ccnc2)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,C,C=O,N,C,<0>,c1ccccc1,<5>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccco1)C(=O)c1ccnc(F)c1,<bos>,C=C,<0>,C,N,(,C,<4>,c1ccoc1,),C=O,<0>,c1ccncc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,
CSC1(N)C=CC=C2C(=O)C(C)CCOC21CO,<bos>,O,C,<6>,O=C1CCCOc2ccccc21,<7>,<2>,(,C,),<7>,(,N,),S,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccccc1NCCC(=O)N1CCC(C)CC1,<bos>,C,O,<0>,c1ccccc1,<5>,N,C,C,C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)NC(C)c2ccccc2)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,N,C=O,N,C,(,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,
CC(=O)NC(C)(C)C(=O)NC(c1cccs1)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,(,<4>,c1ccsc1,),N,C=O,C,(,C,),(,C,),N,C=O,C,<eos>,,,,,,,
CC(C)c1nc2cc3ccccc3cc2c(=O)n1C,<bos>,C,<2>,O=c1[nH]cnc2cc3ccccc3cc12,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cnn(C)c1)C(=O)NCc1cccc(C(N)=O)c1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,C,),C=O,N,C,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,
Cc1nc(CN2CC(Oc3ccncc3)C3OCCCC32)cs1,<bos>,C,<3>,c1cscn1,<0>,C,<6>,C1COC2CCNC2C1,<4>,O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)Cn1c(C(C)O)nc2ccccc21)C(C)C,<bos>,C,C,(,O,),<5>,c1ccc2[nH]cnc2c1,<4>,C,C=O,N,C,(,C,(,C,),C,),C,C,<eos>,,,,,,,,,,,
COc1cc(F)ccc1CN(C)C(C)c1sc(C)nc1C,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C,(,C,),N,(,C,),C,<3>,c1ccccc1,<4>,<0>,(,F,),O,C,<eos>,,,,,,
CCn1c(C)cc(-c2csc(Nc3nncs3)n2)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),<0>,c1cscn1,<3>,N,<0>,c1nncs1,<eos>,,,,,,,,,,,,,
O=C(Nc1cncc(OCc2ccncc2)c1)C1CCCC1,<bos>,C1CCCC1,<0>,C=O,N,<5>,c1ccncc1,<1>,O,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)Cn2ncc3ccccc32)n1C,<bos>,C,<4>,c1cc[nH]c1,<2>,<3>,(,C,),C,N,C=O,C,<4>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)CNS(=O)(=O)c1cnc(NC(C)C)nc1,<bos>,C,C,(,C,),C,N,O=[SH2]=O,<0>,c1cncnc1,<3>,N,C,(,C,),C,<eos>,,,,,,,,,,,,,,,
Cc1noc(C2CC2)c1C(=O)NCc1nc(-c2ccc(F)c(F)c2)no1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<0>,c1ncon1,<2>,C,N,C=O,<0>,c1cnoc1,<4>,<1>,(,C,),<0>,C1CC1,<eos>,,,,,,,,,
Cc1ccc2[nH]nc(C(=O)NCCCc3ccccn3)c2c1,<bos>,C,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,C,C,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1S(=O)(=O)N1CCN(c2c[nH]nc2C)CC1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),O=[SH2]=O,<2>,C1CNCCN1,<5>,<0>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,
