smiles,0
C[C@@H]1CN(c2cccc(Oc3cc(C(F)(F)F)c(Oc4cccc(Cl)c4)cn3)c2)C[C@H](C)N1,C.<0R>C1CNCCN1<2>.<4S>(C.).<0>c1ccccc1<4>.O.<2>c1ccncc1<5>.<0>(C.(F.)(F.).F.).O.<0>c1ccccc1<4>.Cl.
Clc1ccc(CN2CCC(Nc3ccc(-c4cccnc4)nn3)CC2)cc1Cl,Cl.<3>c1ccccc1<0>.<4>(Cl.).C.<3>C1CCNCC1<0>.N.<5>c1ccnnc1<2>.<1>c1ccncc1.
Cc1cc(-c2cc(N)c(-c3ccccc3)c(=O)o2)ccc1C(=O)O,C.<4>c1ccccc1<0>.<3>(C=O.O.).<5>O=c1cccco1<2>.<3>(N.).<0>c1ccccc1.
COCCNc1nc(NC(C)=O)nc(-n2c(Nc3ccc(C4CCN(C(C)C)CC4)cc3)nc3ccccc32)n1,C.O.C.C.N.<2>c1ncncn1<0>.<4>(<4>c1ccc2[nH]cnc2c1<5>.N.<0>c1ccccc1<3>.<0>C1CCNCC1<3>.C.(C.).C.).N.C=O.C.
CC(=O)NCCc1ccc(OCn2cnc3cc(Cl)cc(F)c3c2=O)cc1Cl,F.<9>O=c1[nH]cnc2ccccc12<2>.<7>(Cl.).C.O.<0>c1ccccc1<4>.<3>(C.C.N.C=O.C.).Cl.
C=CCNC(=O)c1nnc(-n2nnc(C)c2C)o1,C.<1>c1c[nH]nn1<2>.<0>(C.).<0>c1nnco1<3>.C=O.N.C.<0>C=C.
COC(=O)CCc1ccc(OCC2=C(C=C(Cc3cc[nH]n3)C(=O)NO)CCC(C)(O)C2)cc1,O.N.C=O.<1>C=C<0>.<1>(C.<1>c1cn[nH]c1.).<0>C1=CCCCC1<1>.<3>(O.)<3>(C.).C.O.<3>c1ccccc1<0>.C.C.C=O.O.C.
CCC(=O)N(CC(Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)c1ccccc1,C.C.C=O.N.(<0>c1ccccc1.).C.C.(C.<6>c1ccc2[nH]ccc2c1.).N.C=O.O.C.<0>c1ccccc1.
CC(C)C(S)(NS(=O)(=O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1)C(=O)O,c1ccccc1<0>.<5>c1ccccc1<0>.C=O.N.<0>c1ccccc1<3>.O=[SH2]=O.N.CS.(C=O.O.).C.(C.).C.
COc1ccc(-c2c(O)c(O)cc3ccc(O)c(C(C)=O)c23)cc1OC,C.O.<3>c1ccccc1<0>.<4>(O.C.).<2>c1ccc2ccccc2c1<4>.<5>(O.)<0>(O.)<1>(O.).C=O.C.
COc1ccc(S(=O)(=O)N(CC(=O)O)CC(O)(S)COc2ccc(C(=O)O)cc2Br)cc1,O.C=O.<0>c1ccccc1<3>.<4>(Br.).O.C.CS.(O.).C.N.(O=[SH2]=O.<3>c1ccccc1<0>.O.C.).C.C=O.O.
CC1=CC(c2ccc(C)cc2)N(S(=O)(=O)c2ccccc2Cl)C(C(C)C)=N1,Cl.<5>c1ccccc1<0>.O=[SH2]=O.<4>C1=CN=CNC1<3>.<5>(<3>c1ccccc1<0>.C.)<1>(C.).C.(C.).C.
NS(=O)(=O)c1ccc(S(=O)(=O)c2c[nH]c3cccc(OCC(=O)O)c23)cc1,O.C=O.C.O.<8>c1ccc2[nH]ccc2c1<6>.O=[SH2]=O.<0>c1ccccc1<3>.O=[SH2]=O.N.
CCc1ncnc(Nc2ccc3c(c2)CCO3)c1C#Cc1cc(S(C)(=O)=O)ccc1OC,c1ccc2c(c1)CCO2<0>.N.<5>c1cncnc1<0>.<1>(C.C.).<0>C#C<1>.<4>c1ccccc1<3>.<0>(O=[SH2]=O.C.).O.C.
CCCCCCC(=O)OCC(C1CC1)n1nc(C)nc(O)c1=O,C.C.C.C.C.C.C=O.O.C.C.(<0>C1CC1.).<6>O=c1cncn[nH]1<2>.<4>(C.).O.
COc1ccc(S(=O)(=O)NC2CCC(CNc3cc(Cl)cnc3O)CC2)cc1OC,Cl.<1>c1ccncc1<5>.<4>(O.).N.C.<0>C1CCCCC1<3>.N.O=[SH2]=O.<0>c1ccccc1<4>.<3>(O.C.).O.C.
CCCCN(CC)c1cc(C)nc2c(-c3cc(Cl)ccc3Cl)c(C)nn12,C.C.C.C.N.(C.C.).<8>c1cnc2ccnn2c1<4>.<1>(C.)<5>(C.).<4>c1ccccc1<0>.<3>(Cl.).Cl.
CCn1ncc2c(=O)[nH]c3cc(C)c(C(=O)N4CCC(CN5CCCC5)CC4)cc3c21,C.<5>O=c1[nH]c2ccccc2c2[nH]ncc12<6>.<10>(C.C.).C=O.<3>C1CCNCC1<0>.C.<3>C1CCNC1.
CC(CC12CC3CC(CC(C3)C1)C2)C(=O)c1ccc(C#N)cc1,C#N.<3>c1ccccc1<0>.C=O.C.(C.).C.<7>C1C2CC3CC1CC(C2)C3.
CC(C1CC1)n1cc(-c2cccc(Nc3ccncn3)c2)c2c(N)ncnc21,C1CC1<0>.C.(C.).<6>c1ncc2cc[nH]c2n1<4>.<2>(N.).<0>c1ccccc1<4>.N.<1>c1cncnc1.
N#Cc1ccc(-c2ccc(C(=O)NNC(CCNCc3ccccc3Cl)c3cccnc3)cc2)cc1,c1ccncc1<1>.C.(N.N.C=O.<0>c1ccccc1<3>.<0>c1ccccc1<3>.C#N.).C.C.N.C.<0>c1ccccc1<5>.Cl.
CCCn1c(=O)n(CC2CC2)c(=O)c2c1nc1n2CCCN1CCCN1CCN(c2ccccc2O)CC1,C1CC1<0>.C.<2>O=c1[nH]c(=O)c2c(nc3n2CCCN3)[nH]1<14>.<13>(C.C.C.<2>C1CNCCN1<5>.<0>c1ccccc1<5>.O.).C.C.C.
COCCc1c(C)n(Cc2ccccc2)c(=O)n(CC(=O)NCCCCNCCC(c2ccccc2)c2ccccc2)c1=O,c1ccccc1<0>.C.(<0>c1ccccc1.).C.C.N.C.C.C.C.N.C=O.C.<7>O=c1cc[nH]c(=O)[nH]1<2>.<3>(C.)<4>(C.<0>c1ccccc1.).C.C.O.C.
COC(=O)c1ccc(NS(=O)(=O)Nc2ccccc2Nc2ccccc2C(C)(O)C(F)(F)F)cc1,C.C.(C.(F.)(F.).F.)(O.).<5>c1ccccc1<0>.N.<5>c1ccccc1<0>.N.O=[SH2]=O.N.<3>c1ccccc1<0>.C=O.O.C.
CN1CCN(c2c(C(O)(C(F)(F)F)C(F)(F)F)ccc3ccccc23)CC1,F.C.(F.)(F.).C.(O.)(C.(F.)(F.).F.).<0>c1ccc2ccccc2c1<9>.<5>C1CNCCN1<2>.C.
COc1cc2c(cc1N1CCOCC1)CCn1cnc(-c3cc(F)cc(F)c3)c1-2,C.O.<1>c1ccc2c(c1)CCn1cncc1-2<0>.<11>(<0>c1ccccc1<4>.<2>(F.).F.).<5>C1COCCN1.
CCCCNC1(c2nn(C)c3c2CCc2cnc(Nc4cccc(CS(=O)(=O)NCCCc5ccccc5)c4)nc2-3)CCC1,C.C.C.C.N.<0>C1CCC1<0>.<9>c1ncc2c(n1)-c1[nH]ncc1CC2<0>.<7>(C.).N.<0>c1ccccc1<4>.C.O=[SH2]=O.N.C.C.C.<0>c1ccccc1.
C#CCOCOC(=O)c1ccc(-c2cccc(Cl)c2)c(N)c1,Cl.<4>c1ccccc1<0>.<3>c1ccccc1<0>.<4>(N.).C=O.O.C.O.C.<0>C#C.
Nc1cnc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,Cl.<4>c1ccccc1<3>.<0>(Cl.).<5>c1cncnc1<3>.<0>(N.).<0>c1ccccc1.
N#Cc1ccc(-c2ccc(C(=C3CCN(C(=O)c4ccccc4)CC3)C3CCN(c4c[nH]c(=O)[nH]4)CC3)cc2)cc1,C#N.<0>c1ccccc1<3>.<0>c1ccccc1<3>.<0>C=C1CCNCC1<0>.<4>(C=O.<0>c1ccccc1.).<0>C1CCNCC1<3>.<3>O=c1[nH]cc[nH]1.
CNCC(O)C(c1ccc(Cl)c(Cl)c1)N1CCN(C)CC1,Cl.<4>c1ccccc1<0>.<3>(Cl.).C.(<5>C1CNCCN1<2>.C.).C.(O.).C.N.C.
COc1ccc(Oc2ccc(CC(C)C(=O)O)cc2)cc1,O.C=O.C.(C.).C.<3>c1ccccc1<0>.O.<3>c1ccccc1<0>.O.C.
COc1ccc(CCOc2ccc3c(c2)CC[C@H]3CC(=O)O)cc1,O.C=O.C.<8S>c1ccc2c(c1)CCC2<0>.O.C.C.<3>c1ccccc1<0>.O.C.
Cc1cc(C(OCc2cccc(S(N)(=O)=O)c2)c2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,N.O=[SH2]=O.<4>c1ccccc1<0>.C.O.C.(<0>c1ccccc1.).<6>O=c1ccnc2ccccn12<8>.<3>(<5>C1COCCN1.).C.
O=C1NC(=O)C2C3C=CC(CC3)C12,O=C1NC(=O)C2C3C=CC(CC3)C12.
CC1(C2CCN(c3ccccc3)CC2)CCN(C(=O)Cc2cccnc2)CC1,c1ccncc1<1>.C.C=O.<3>C1CCNCC1<0>.<0>(<0>C1CCNCC1<3>.<0>c1ccccc1.).C.
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)nnc2cc1OC,C.O.<1>c1ccc2nnccc2c1<0>.<7>(N.<0>c1ccccc1<4>.Br.)<6>(C#N.).N.C=O.<0>C=C.
COCc1ccccc1OC(CN)c1ccccc1,N.C.C.(<0>c1ccccc1.).O.<5>c1ccccc1<0>.C.O.C.
Cn1c(C(N)=O)cc(-c2ccc3onc(N)c3c2)c1-c1ccccc1,C.<3>c1cc[nH]c1<0>.<2>(C=O.N.)<4>(<0>c1ccccc1.).<0>c1ccc2oncc2c1<6>.N.
COc1ccc(CNC(=O)Nc2cccc3c2cnn3-c2ccccn2)cc1OC,c1ccncc1<2>.<4>c1ccc2[nH]ncc2c1<8>.N.C=O.N.C.<0>c1ccccc1<3>.<4>(O.C.).O.C.
CCc1ccc2cc(CCCCC=CCCCCCCC(=O)O)c(Br)cc2c1,O.C=O.C.C.C.C.C.C.<1>C=C<0>.C.C.C.C.<5>c1ccc2ccccc2c1<0>.<6>(Br.).C.C.
CCOC(=O)N1CCc2c(c(-c3cccc(Cl)c3)nn2CC(C)(C)NC(=O)c2ccccc2)C1,C.C.O.C=O.<6>c1n[nH]c2c1CNCC2<2>.<0>(<0>c1ccccc1<4>.Cl.).C.C.(C.)(C.).N.C=O.<0>c1ccccc1.
CCN(CC(=O)N1CC[C@H](NC(=O)C(N)CSC(c2ccccc2)(c2ccccc2)c2ccc(C(F)(F)F)cc2)C1)C(C)=O,F.C.(F.)(F.).<3>c1ccccc1<0>.C.(<0>c1ccccc1.).(<0>c1ccccc1.).S.C.C.(N.).C=O.N.<0S>C1CCNC1<3>.C=O.C.N.(C.C.).C=O.C.
CCS(=O)(=O)c1ccc(-c2nc(C3CC(N)C3)n3ccnc(N)c23)c(F)c1,C.C.O=[SH2]=O.<0>c1ccccc1<3>.<4>(F.).<5>c1cn2cncc2cn1<7>.<3>(<0>C1CCC1<2>.N.).N.
CC(=O)NC(C)(S)c1ccc(O[C@@H]2CCN(c3nc(N(C)C)ncc3F)C2)cc1,C.N.(C.).<3>c1cncnc1<5>.<0>(F.).<3>C1CCNC1<0R>.O.<0>c1ccccc1<3>.CS.(C.).N.C=O.C.
O=C(O)c1[nH]c2ccccc2c1CC(c1ccccc1)c1nccn1Cc1ccccc1,O.C=O.<5>c1ccc2[nH]ccc2c1<6>.C.C.(<3>c1c[nH]cn1<2>.C.<0>c1ccccc1.).<0>c1ccccc1.
O=C(Nc1ccc(F)c(OCc2ccccc2)c1)OC1(COCc2ccc(-c3ncco3)cc2)CCCC1,c1ccccc1<0>.C.O.<4>c1ccccc1<0>.<3>(F.).N.C=O.O.<0>C1CCCC1<0>.C.O.C.<0>c1ccccc1<3>.<3>c1cocn1.
CC(=O)NC(C)CC(=O)N1N=C(c2ccccc2)CC1c1ccc(OS(N)(=O)=O)cc1,C.C.(N.C=O.C.).C.C=O.<2>C1=NNCC1<3>.<0>(<0>c1ccccc1.).<0>c1ccccc1<3>.O.O=[SH2]=O.N.
Oc1cccc(Nc2ncc(Cl)c(Nc3c(Cl)cccc3Cl)n2)c1,Cl.<0>c1ccccc1<5>.<4>(Cl.).N.<5>c1cncnc1<3>.<0>(Cl.).N.<0>c1ccccc1<4>.O.
CCOC(=O)c1cc2c(N)nc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)nc2s1,C.C.O.C=O.<5>c1ncc2ccsc2n1<0>.<2>(N.).<0>c1ccccc1<3>.N.C=O.N.<0>c1ccccc1<4>.Cl.
CCCn1nc(-c2cccc(C(F)(F)F)c2)c2c1CCN(S(C)(=O)=O)C2,C.O=[SH2]=O.<6>c1n[nH]c2c1CNCC2<0>.<2>(C.C.C.).<0>c1ccccc1<4>.C.(F.)(F.).F.
COc1cc(CN2CCc3cc(S(=O)(=O)Nc4ccc(F)cc4Cl)ccc3C2)ncc1OCc1ccccc1F,F.<5>c1ccccc1<0>.C.O.<5>c1ccncc1<2>.<0>(O.C.).C.<8>c1ccc2c(c1)CCNC2<0>.O=[SH2]=O.N.<3>c1ccccc1<0>.<4>(Cl.).F.
COc1ccc(S(=O)(=O)c2cc(C3CNC3)c3[nH]ncc3c2)cc1,C1CNC1<0>.<2>c1ccc2[nH]ncc2c1<0>.O=[SH2]=O.<3>c1ccccc1<0>.O.C.
CC(O)(S)C(CO)Nc1cc(-c2c[nH]c3ncccc23)c(Cl)cn1,c1cnc2[nH]ccc2c1<6>.<0>c1ccncc1<2>.<5>(Cl.).N.C.(CS.(O.).C.).C.O.
COCCn1c(N2CCNCC2)c(C#Cc2ccc(C#N)cc2)c(=O)[nH]c1=O,C#N.<3>c1ccccc1<0>.<1>C#C<0>.<2>O=c1cc[nH]c(=O)[nH]1<4>.<3>(<2>C1CNCCN1.).C.C.O.C.
O=C1OC(CO)(COC(=O)c2ccc(F)cc2)CC1=Cc1ccc(C(F)(F)F)cc1,O.C.<3>C=C1CCOC1=O<3>.<0>(<0>c1ccccc1<3>.C.(F.)(F.).F.).C.O.C=O.<0>c1ccccc1<3>.F.
N#Cc1ncc(C(=O)NCc2ccc(F)cc2Br)c(NC2CCCC2)n1,C1CCCC1<0>.N.<5>c1cncnc1<0>.<3>(C#N.).C=O.N.C.<3>c1ccccc1<0>.<4>(Br.).F.
CN1CCN(C2CCN(c3cc(-c4n[nH]c5ccnc(OC6CCNCC6)c45)ccn3)CC2)CC1,C.<5>C1CNCCN1<2>.<0>C1CCNCC1<3>.<4>c1ccncc1<0>.<5>c1cc2[nH]ncc2cn1<7>.O.<0>C1CCNCC1.
Cc1cccc(Oc2ccc(C(=O)N3CCN4CCCC4C3)cc2-c2ccc3cc(N)ncc3c2)n1,C.<2>c1ccncc1<4>.O.<3>c1ccccc1<0>.<4>(<1>c1ccc2cnccc2c1<6>.N.).C=O.<4>C1CC2CNCCN2C1.
CN(C)Cc1ccc(-c2[nH]c3ccccc3c2CCNCC(O)c2ccc(O)c3[nH]c(=O)sc23)cc1,C.N.(C.).C.<0>c1ccccc1<3>.<5>c1ccc2[nH]ccc2c1<6>.C.C.N.C.C.(O.).<7>O=c1[nH]c2ccccc2s1<4>.O.
CCCCC#Cc1nc(N)c2ncn([C@@H]3OC(COP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,C.C.C.C.<0>C#C<1>.<0>c1ncc2nc[nH]c2n1<6>.<2>(N.).<2R>C1CCOC1<4>.<1R>(O.)<0S>(O.).C.O.O=[PH3].(O.).O.
CCC(C)Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1NC,C.N.<5>c1ccccc1<0>.C.<6>c1ncc2nn[nH]c2n1<2>.<0>(<0>c1ccccc1.).N.C.(C.C.).C.
CCOC(=O)Cc1ccc(Cl)c(NC(=O)c2ccc(OC)cc2C(=O)N2CCC(C)CC2)c1,Cl.<3>c1ccccc1<4>.<0>(C.C=O.O.C.C.).N.C=O.<3>c1ccccc1<4>.<0>(O.C.).C=O.<3>C1CCNCC1<0>.C.
CCc1ccc(-c2nc3nc(C)c(C)cn3c2CNCCCN)cc1,C.<1>c1cnc2nccn2c1<6>.<5>(<3>c1ccccc1<0>.C.C.)<0>(C.).C.N.C.C.C.N.
COc1ccccc1-c1nc(Nc2ccccc2)c2c(n1)nc(N)n2C,C.O.<0>c1ccccc1<5>.<0>c1ncc2[nH]cnc2n1<2>.<4>(C.)<5>(N.).N.<0>c1ccccc1.
CC1Oc2ccc(OCCCN3CCN(c4ccccc4[N+](=O)[O-])CC3)cc2N(C)C1=O,C.<10>O=C1COc2ccccc2N1<7>.<2>(C.).O.C.C.C.<2>C1CNCCN1<5>.<0>c1ccccc1<5>.O=[NH+][O-].
COc1cccc2c(C(=O)N3CCC(N4CCN(C(C)c5ccc(F)cc5F)CC4)CC3)coc12,F.<0>c1ccccc1<3>.<4>(F.).C.(C.).<5>C1CNCCN1<2>.<0>C1CCNCC1<3>.C=O.<6>c1ccc2occc2c1<2>.O.C.
COc1ccc(-c2cc(C)n3cc(C(=O)C(C)C)nc3n2)c(C)c1,C.C.(C.).C=O.<5>c1cnc2nccn2c1<1>.<8>(C.).<3>c1ccccc1<0>.<4>(C.).O.C.
NCCCCC(CC(=O)N1C(=O)C2(CC(=O)NC2=O)c2cc(Cl)ccc21)C(=O)O,O=C1CC2(C(=O)N1)C(=O)Nc1ccccc12<9>.<13>(Cl.).C=O.C.C.(C=O.O.).C.C.C.C.N.
OC1(c2cc(Cl)ccc2-c2cnc(-c3ccccc3)n2CCOCCOC(F)(F)F)CCNCC1,Cl.<0>c1ccccc1<3>.<4>(<0>C1CCNCC1<0>.O.).<1>c1c[nH]cn1<2>.<3>(<0>c1ccccc1.).C.C.O.C.C.O.C.(F.)(F.).F.
Cc1ccsc1-c1nc(CC(=O)O)cn1Cc1ccc(OCCCCCN(C)C)cc1,C.<0>c1ccsc1<4>.<3>c1c[nH]cn1<2>.<0>(C.C=O.O.).C.<3>c1ccccc1<0>.O.C.C.C.C.C.N.(C.).C.
CS(=O)(=O)NC(=O)c1cc(Nc2cc(C#N)c(C#N)c(N)n2)c(Cl)cc1C1CCC1,C.O=[SH2]=O.N.C=O.<2>c1ccccc1<0>.<5>(Cl.)<3>(<0>C1CCC1.).N.<2>c1ccncc1<0>.<4>(N.)<5>(C#N.).C#N.
Cc1nn(C)c(N)c1-c1nc2ccccc2n1Cc1cccc(Br)c1,N.<4>c1cn[nH]c1<0>.<1>(C.)<3>(C.).<5>c1ccc2[nH]cnc2c1<4>.C.<0>c1ccccc1<4>.Br.
CC(C)(C)OC(=O)c1cccn1-c1ccc(-c2csc(CN3CC[C@H](O)C3)c2)cc1[N+](=O)[O-],O.<0S>C1CCNC1<3>.C.<2>c1ccsc1<0>.<0>c1ccccc1<3>.<4>(O=[NH+][O-].).<3>c1cc[nH]c1<4>.C=O.O.C.(C.)(C.).C.
N#Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)c1,F.C.(F.)(F.).<1>c1cn[nH]c1<3>.<4>(<4>c1ccccc1<0>.C#N.).<0>c1ccccc1.
CNc1cc(C)nc2ccc(N(C(C)C)S(=O)(=O)c3ccc(Cl)cc3)cc12,C.<5>c1ccc2ncccc2c1<0>.<7>(N.C.).N.(O=[SH2]=O.<0>c1ccccc1<3>.Cl.).C.(C.).C.
C[C@@]1(COCc2ccccc2)OCC(CCCl)O1,Cl.C.C.<0>C1COCO1<3R>.<3>(C.).C.O.C.<0>c1ccccc1.
CC(C)Cn1c(=O)c2c(nc(N3CCC[C@H](N)C3)n2C)n(C)c1=O,N.<1S>C1CCNCC1<3>.<7>O=c1[nH]c(=O)c2[nH]cnc2[nH]1<2>.<6>(C.)<10>(C.).C.C.(C.).C.
CCCCc1nc(Cl)c(N)n(CC(=O)Nc2ccc(C(N)=O)cc2)c1=O,N.C=O.<3>c1ccccc1<0>.N.C=O.C.<6>O=c1cncc[nH]1<2>.<4>(Cl.)<5>(N.).C.C.C.C.
CC(C)(C)OC(=O)NC(S)(Cc1ccccc1)C(=O)C1NCCc2sc(C(=O)NO)cc21,c1ccccc1<0>.C.CS.(N.C=O.O.C.(C.)(C.).C.).C=O.<8>c1cc2c(s1)CCNC2<0>.C=O.N.O.
CCCCCCCC(=O)NN=C1C(=O)Nc2cc(Nc3ccc(CN4CCOCC4)cc3)ccc21,C.C.C.C.C.C.C.C=O.N.<0>N=C1C(=O)Nc2ccccc21<7>.N.<0>c1ccccc1<3>.C.<5>C1COCCN1.
COc1cc(OC)cc(-c2ccc3nc(Nc4ccc(CN5CCCCC5)cc4)nnc3c2)c1,C1CCNCC1<3>.C.<3>c1ccccc1<0>.N.<6>c1ccc2nncnc2c1<1>.<2>c1ccccc1<4>.<0>(O.C.).O.C.
Cc1ccc(C(=O)NC2CCS(=O)(=O)CC2)cc1-c1ccc2cc(NC3CCN(C)CC3)ncc2c1,O=S1(=O)CCCCC1<5>.N.C=O.<0>c1ccccc1<3>.<4>(<1>c1ccc2cnccc2c1<6>.N.<0>C1CCNCC1<3>.C.).C.
Cc1cnccc1-c1ccc(NC(=O)N2C[C@@H](C)[C@H](n3cc(C(N)=O)c4cncnc43)C2)cc1,C.<5>c1ccncc1<0>.<3>c1ccccc1<0>.N.C=O.<3>C1CCNC1<1R>.<0S>(<6>c1ncc2cc[nH]c2n1<4>.C=O.N.).C.
OCc1cc(F)ccc1Nc1nc2ccccc2n1-c1ccccc1,O.C.<4>c1ccccc1<0>.<3>(N.<5>c1ccc2[nH]cnc2c1<4>.<0>c1ccccc1.).F.
CCOc1ccc(-c2csc(-c3cc(SC)cc(C(=O)NC(CCc4ccccc4)C(=O)O)c3)n2)c(OC)c1,C.S.<2>c1ccccc1<0>.<4>(C=O.N.C.(C=O.O.).C.C.<0>c1ccccc1.).<3>c1cscn1<0>.<3>c1ccccc1<0>.<4>(O.C.).O.C.C.
COC(=O)N1CCN(CCOc2cccc(S(=O)(=O)c3ccc(-n4cc5cccc(C(N)=O)c5n4)cc3)c2)CC1,N.C=O.<2>c1ccc2n[nH]cc2c1<5>.<3>c1ccccc1<0>.O=[SH2]=O.<0>c1ccccc1<4>.O.C.C.<5>C1CNCCN1<2>.C=O.O.C.
O=C(c1c(F)cccc1F)N1CCC(N2CCC(C(S)(CNNS(=O)(=O)c3cccs3)c3cccc4ccccc34)CC2)CC1,c1ccsc1<4>.O=[SH2]=O.N.N.C.CS.(<2>c1ccc2ccccc2c1.).<0>C1CCNCC1<3>.<0>C1CCNCC1<3>.C=O.<5>c1ccccc1<4>.<0>(F.).F.
Cc1ccc2c(c1)C(c1cc(C)no1)=CCO2,C.<1>c1cnoc1<4>.<1>C1=Cc2ccccc2OC1<4>.C.
CC1(CCCc2nc(-c3ccncc3)c(-c3ccccc3)[nH]2)CCCCC1,C.<0>C1CCCCC1<0>.C.C.C.<3>c1c[nH]cn1<1>.<0>(<0>c1ccncc1.).<0>c1ccccc1.
