smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
FC(F)(F)COC1CCC2C1OCCN2Cc1ccccn1,<bos>,F,C,(,F,),(,F,),C,O,<8>,C1CC2NCCOC2C1,<3>,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CNC(=O)CN(C(=O)c1ccncc1F)C(C)C,<bos>,F,<5>,c1ccncc1,<0>,C=O,N,(,C,(,C,),C,),C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,
CCOC(=O)Oc1cccc(NC(=O)NCc2ccncc2)c1,<bos>,C,C,O,C=O,O,<0>,c1ccccc1,<4>,N,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CSc1nccn1-c1ccc(C(=O)Nc2cccc(C#N)c2)cc1,<bos>,C,S,<3>,c1c[nH]cn1,<2>,<0>,c1ccccc1,<3>,C=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Cn2c(-c3cccnn3)noc2=O)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,C,<2>,O=c1[nH]cno1,<3>,<5>,c1ccnnc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)Nc2cc(F)ccc2F)oc2ccc(F)cc12,<bos>,C,<6>,c1ccc2occc2c1,<5>,<0>,(,F,),C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,,,
Cc1ccc(N2CC(C(=O)NCc3cccs3)CC2=O)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),<5>,O=C1CCCN1,<3>,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cccc(OCC(C)C)c2)n1,<bos>,C,C,(,C,),C,O,<4>,c1ccccc1,<0>,C=O,N,<4>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)c1n[nH]c2c1CCC2)c1nc(-c2ccncc2)cs1,<bos>,c1ccncc1,<0>,<0>,c1cscn1,<3>,C,(,C,),N,C=O,<0>,c1n[nH]c2c1CCC2,<eos>,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1CCn1cnc2c(nnn2Cc2ccccn2)c1=O,<bos>,O=C1CCCN1,<5>,C,C,<2>,O=c1[nH]cnc2[nH]nnc12,<6>,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ncnc(Nc2nc(-c3ccccc3)cs2)c1N,<bos>,C,O,<1>,c1cncnc1,<5>,<0>,(,N,),N,<3>,c1cscn1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccn1)C1CC(=O)N(Cc2ccco2)C1,<bos>,c1ccoc1,<4>,C,<5>,O=C1CCCN1,<3>,C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C1NCC(CCO)CCC1N1CCN(c2ccccc2F)CC1,<bos>,F,<5>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,<2>,O=C1CCCCCN1,<5>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccc(-c2ccccc2F)s1)N1CCC(O)CC1,<bos>,O,<0>,C1CCNCC1,<3>,C=O,C,C,<4>,c1ccsc1,<2>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NCCNc2ncccc2C#N)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C=O,N,C,C,N,<2>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCC(CO)CC2)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),O=[SH2]=O,<3>,C1CCNCC1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)C(NC(=O)c1cccc(Cl)c1)c1cccnc1,<bos>,C,C,N,(,C,C,),C=O,C,(,<1>,c1ccncc1,),N,C=O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,
N#Cc1cccc(NC(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)c1,<bos>,N,C=O,<4>,c1cn[nH]c1,<1>,<1>,C1CCNCC1,<3>,C=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,Br,<6>,O=c1cc[nH]cc1,<7>,N,C=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2c[nH]c3cc(Br)ccc3c2=O)cc1C#N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,<2>,O=c1cc[nH]c2ccccc12,<7>,Br,<eos>,,,,,,,,,,,,,,,,,,
CCc1noc(C)c1NC(=O)Cn1nc(C(F)(F)F)c(Cl)c1C,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Cl,),C,C=O,N,<0>,c1cnoc1,<1>,<4>,(,C,),C,C,<eos>,,
Cc1nc2c(c(=O)n1C)CCN(CC(=O)Nc1ccc(F)cc1)CC2,<bos>,C,<3>,O=c1[nH]cnc2c1CCNCC2,<9>,<2>,(,C,),C,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
Nc1ccc(-c2coc(-n3cnnc3)n2)c(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<3>,(,<0>,c1cocn1,<3>,<4>,c1nnc[nH]1,),N,<eos>,,,,,,,,,,,,,
,<bos>,O=c1cc[nH]c2ccsc12,<0>,C=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)Nc2ncccc2Cl)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,<2>,c1ccncc1,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN1C(=O)C1CC1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNC1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2ccc(OC)cc2F)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCCc1ccccc1)c1nnc2sc(-c3cccnc3)nn12,<bos>,c1ccccc1,<0>,C,C,C,N,C=O,<3>,c1nn2cnnc2s1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)N1CCCCCC1c1nccs1,<bos>,C,O,C,C,N,C=O,<4>,C1CCCNCC1,<5>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC1(CC(=O)OC)Oc2ccc(C(C)=O)cc2NC1=O,<bos>,C,C=O,<7>,O=C1COc2ccccc2N1,<2>,<2>,(,C,C,),C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(C(=O)NC(C)(C)C)nn2C)cc1,<bos>,C,C,(,C,),(,C,),N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,
CCOc1ccc(NS(=O)(=O)c2ccccc2)cc1CO,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,C,O,),N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCC(F)(F)F)c1csc(-c2ccco2)n1,<bos>,F,C,(,F,),(,F,),C,N,C=O,<0>,c1cscn1,<3>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,
O=C(CNc1ccc2c(c1)Cc1ccccc1-2)NCCO,<bos>,O,C,C,N,C=O,C,N,<0>,c1ccc2c(c1)Cc1ccccc1-2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)COc1ccc2c(c1)OCCO2)NC1CCCC1,<bos>,C1CCCC1,<0>,N,C=O,C,O,C=O,C,O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1c(N)c(C(=O)CNc2ccc(C#N)cc2)c(=O)n(C)c1=O,<bos>,C,<4>,O=c1cc[nH]c(=O)[nH]1,<2>,<7>,(,C,),<3>,(,N,),C=O,C,N,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,
COc1cc2c(c(Cl)c1OC)CNC(N1CCOCC1)C2,<bos>,C,O,<0>,c1ccc2c(c1)CCNC2,<1>,<2>,(,Cl,),<7>,(,<5>,C1COCCN1,),O,C,<eos>,,,,,,,,,,,,,,,,,
CCCCN(C)S(=O)(=O)c1cccc(C(C)=O)c1,<bos>,C,C,C,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ccc(CNc3nc(C)ncc3Cl)cc2)n1,<bos>,C,<3>,c1cncnc1,<5>,<0>,(,Cl,),N,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,
Cc1ccc(NC(=O)NCC(O)(c2cccs2)C2CC2)cc1,<bos>,O,C,(,<0>,C1CC1,),(,<4>,c1ccsc1,),C,N,C=O,N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
COc1ccccc1C(C#N)CCC(=O)N1CCCC1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C#N,),C,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,
Nc1cc(Cc2ccc(Br)cc2)no1,<bos>,N,<4>,c1cnoc1,<1>,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<8>,O=C1COc2nc3ccccc3cc2CN1,<16>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NC(C)C)cc1NCc1c[nH]nc1C,<bos>,C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C,<0>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,
COC(=O)CCCS(=O)(=O)N1CCCCC1C(=O)NC1CC1,<bos>,C,O,C=O,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CC1(C)C(=O)Nc2ccc(NC(=O)COc3ccccc3Br)cc21,<bos>,C,<2>,O=C1Cc2ccccc2N1,<5>,<2>,(,C,),N,C=O,C,O,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,
O=C(CC1CCCCC1)N1CCCC(c2cnccn2)C1,<bos>,C1CCCCC1,<0>,C,C=O,<3>,C1CCNCC1,<1>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cnnn1)NC1CCCC1c1ccc(OC(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<0>,<4>,C1CCCC1,<0>,N,C=O,C,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,
COC(=O)N(Cc1ccccc1)C(C)Cc1ccccc1,<bos>,c1ccccc1,<0>,C,C,(,C,),N,(,C,<0>,c1ccccc1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
COC(C)C(=O)N(c1ccc(Br)cc1)C1CCCNC1=O,<bos>,C,O,C,(,C,),C=O,N,(,<2>,O=C1CCCCN1,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,
Nc1cc(NS(=O)(=O)c2ccccc2)ccc1Cl,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Cl,),N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCC(=O)Nc1ccc(CC(=O)N2CCCCC2)cc1,<bos>,C,N,C=O,N,C,C=O,N,<0>,c1ccccc1,<3>,C,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cn1c(=O)c2ncn(Cc3cccc(O)c3)c2n(C)c1=O,<bos>,C,<2>,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,<8>,<10>,(,C,),C,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCCCC1C(=O)NCC1(c2cccs2)CC1,<bos>,C,C=O,<3>,C1CCNCC1,<2>,C=O,N,C,<0>,C1CC1,<0>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1coc(-c2cccc(NC(=O)NC(C)c3c(C)noc3C)c2)n1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,<0>,c1ccccc1,<4>,<3>,c1cocn1,<0>,C,<eos>,,,,,,,,,,,
CCCc1cc(C(=O)N2CCc3ccc(O)cc3C2)n(C)n1,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,<8>,c1ccc2c(c1)CCNC2,<1>,O,<eos>,,,,,,,,,,,,,,,,,,
CC1CCCCN1c1cc(NC(=O)c2ccc(N(C)C)cc2)ncn1,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,C=O,N,<1>,c1cncnc1,<5>,<3>,C1CCNCC1,<2>,C,<eos>,,,,,,,,,,,,,,,,
CCc1n[nH]c(SCc2cc(=O)n3ncc(-c4cnn(C)c4)c3[nH]2)n1,<bos>,C,C,<0>,c1nc[nH]n1,<2>,S,C,<3>,O=c1cc[nH]c2ccnn12,<6>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCc1csc(NC(=O)N2CCN(c3ncccn3)CC2)n1,<bos>,C,C,<0>,c1cscn1,<3>,N,C=O,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)nc(-c2ccc(C)c(NC(=O)CCC(=O)N(C)C)c2)n1,<bos>,C,N,(,C,),C=O,C,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),<0>,c1ncncn1,<2>,<4>,(,C,),C,<eos>,,,,,,,,
CC(C)OCCC(=O)NCC1CN2CCCCC2CO1,<bos>,C,C,(,C,),O,C,C,C=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)Nc2cc(C)cc(C)c2)c1OC,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),N,C=O,<4>,c1ccccc1,<5>,<0>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
O=C(CCC(=O)c1ccc(O)cc1O)Nc1ccccc1O,<bos>,O,<0>,c1ccccc1,<3>,<4>,(,O,),C=O,C,C,C=O,N,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,,
CC(NC(=O)C1(C)CC1(Cl)Cl)c1ccc(Cl)cc1,<bos>,C,<0>,C1CC1,<0>,<2>,(,Cl,),<2>,(,Cl,),C=O,N,C,(,C,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,
O=C(NCCn1ccc2ccc(F)cc21)c1ccc(Cl)cc1,<bos>,F,<1>,c1ccc2[nH]ccc2c1,<4>,C,C,N,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(-c2noc(-c3cc(=O)c(OC)co3)n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),<0>,c1ncon1,<2>,<3>,O=c1ccocc1,<6>,O,C,<eos>,,,,,,,,,,,,,,,
Cc1cnc(C(=O)NCCc2nc(-c3cccnc3)no2)cn1,<bos>,C,<0>,c1cnccn1,<3>,C=O,N,C,C,<2>,c1ncon1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOCCN1CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,<bos>,C,C,O,C,C,<8>,c1ccc2c(c1)CCN2,<0>,O=[SH2]=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)Nc2ccccc2OC)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,
CCN(Cc1cnn(C)c1)S(=O)(=O)Cc1ccccc1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,C,),O=[SH2]=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CNC(=O)NCCNC(=O)c1cnn(-c2ccc(F)cc2)n1,<bos>,C,N,C=O,N,C,C,N,C=O,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
N#CC1(NC(=O)CN2CCc3ccc(Cl)cc3C2)CCCC1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<8>,C,C=O,N,<0>,C1CCCC1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1c(Cl)ccc2ccc(C(=O)N3CCCC3)nc12,<bos>,C,O,<2>,c1ccc2ncccc2c1,<5>,<1>,(,Cl,),C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CCc2nc(-c3ccccn3)no2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C,<2>,c1ncon1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)N2CCC(C(N)=O)c3ccccc32)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)N(C)Cc2ccc(C(F)(F)F)cc2)c(C)s1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C,N,(,C,),C=O,N,C,<0>,c1cscn1,<3>,<1>,(,C,),C,<eos>,,,,,,
CN1CCN(C(=O)c2cc3c(nc4sccn43)s2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,C=O,<0>,c1cc2c(nc3sccn32)s1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cnc2cc(OC(=O)Nc3cccc4[nH]ccc34)ccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<0>,O,C=O,N,<8>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(=O)c2c(OC)cccc2n1-c1ccccc1,<bos>,C,O,<9>,O=c1cc[nH]c2ccccc12,<3>,<4>,(,<0>,c1ccccc1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCN(Cc2ccccc2)C1=O)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)CCCC(=O)N1CCCCCC1CO,<bos>,C,C,C,(,C,),N,C=O,C,C,C,C=O,<4>,C1CCCNCC1,<5>,C,O,<eos>,,,,,,,,,,,,,,,,
CC(NC(=O)CCCc1cc(F)ccc1F)c1cnccn1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,C,C,C=O,N,C,(,<0>,c1cnccn1,),C,<eos>,,,,,,,,,,,,,,
CS(=O)(=O)N(CCOc1ccccc1)Cc1cccnc1,<bos>,c1ccncc1,<1>,C,N,(,O=[SH2]=O,C,),C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CCCN(c3nccc(C)n3)C2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nnsc1CN(C)C(=O)c1ccc(N2CCOCC2)cc1,<bos>,C,<0>,c1csnn1,<1>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
O=C(CCCn1cc(Br)ccc1=O)Oc1ccccc1,<bos>,Br,<4>,O=c1cccc[nH]1,<6>,C,C,C,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(c2ccncc2)N(C(=O)CCn2cncn2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,c1ccncc1,),N,(,<0>,C1CC1,),C=O,C,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,
COCCOc1ncnc(Nc2nnc(C(C)C)s2)c1N,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,<5>,c1cncnc1,<1>,<0>,(,N,),O,C,C,O,C,<eos>,,,,,,,,,,,,
Cc1nc(CNC(=O)C2CC2c2ccco2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<0>,C1CC1,<2>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,
CCCOC(=O)c1nn(-c2ccc(F)cc2)c(=O)n(C)c1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,O=c1cn[nH]c(=O)[nH]1,<2>,<7>,(,C,),C=O,O,C,C,C,<eos>,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(=O)n(Cc2ccc(OC(F)F)cc2)c1)NC1CC1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C,<6>,O=c1cccc[nH]1,<4>,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
Cc1cc2ncn(C(C)CC(=O)NC3CCCC3)c2cc1C,<bos>,C,<0>,c1ccc2[nH]cnc2c1,<4>,<1>,(,C,),C,(,C,),C,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,
CNC(=O)CSc1nnc(-c2ccc(C)c(Cl)c2)o1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),<3>,c1nnco1,<0>,S,C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)C1CCCCN1S(=O)(=O)CCN1CCOCC1,<bos>,C,C,(,C,),<2>,C1CCNCC1,<3>,O=[SH2]=O,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)c1cc2c(s1)C(=O)c1ccccc1-2,<bos>,C1CCCC1,<0>,N,C=O,<10>,O=C1c2ccccc2-c2ccsc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(Cl)cccc1N1CCN(S(=O)(=O)c2ccccc2F)CC1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,C#N,),<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(-c2ccccc2F)o1)NCC1CC1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnco1,<0>,S,C,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CCc1nc(CCNS(=O)(=O)N2CC(C)CC(C)C2)cs1,<bos>,C,<1>,C1CCNCC1,<3>,<5>,(,C,),O=[SH2]=O,N,C,C,<0>,c1cscn1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,
N#Cc1ccc(S(=O)(=O)N2CCC3(CC(=O)c4ccccc4O3)C2)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,O=[SH2]=O,<6>,O=C1CC2(CCNC2)Oc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
C#CCCOCC#CCn1cc(Br)cn1,<bos>,Br,<0>,c1cn[nH]c1,<3>,C,<1>,C#C,<0>,C,O,C,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(C2CCN(c3nc(C)cc(C)n3)CC2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<3>,C1CCNCC1,<0>,<4>,c1ccncc1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CCc1nc2ccccc2s1)NCC(=O)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,C,N,C=O,C,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
