smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Cc1oc(-c2ccc(S(C)(=O)=O)cc2)nc1C(C)C,<bos>,C,C,(,C,),<0>,c1cocn1,<3>,<1>,(,C,),<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
CCOc1cccc(OC2CCN(C(=O)c3cnn(CC)c3)CC2)c1,<bos>,C,C,<3>,c1cn[nH]c1,<0>,C=O,<3>,C1CCNCC1,<0>,O,<0>,c1ccccc1,<4>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)OCc2nc3cc(F)ccc3n2C)cc1OC,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,<0>,(,F,),C,O,C=O,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
COc1ccc(Br)cc1Cn1nnn(-c2ccccc2)c1=O,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Br,),C,<2>,O=c1[nH]nn[nH]1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)CSc1ncnc2sc(-c3ccccc3)cc12,<bos>,C,O,C=O,C,S,<2>,c1ncc2ccsc2n1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1nnc(C2CCC(=O)N2c2cccc(OC)c2)s1,<bos>,C,C,C=O,N,<0>,c1nncs1,<3>,<4>,O=C1CCCN1,<5>,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ncoc1C(=O)N1CC=C(c2c(C)[nH]c3ccccc23)CC1,<bos>,C,<0>,c1cocn1,<1>,C=O,<3>,C1=CCNCC1,<0>,<6>,c1ccc2[nH]ccc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C(C)NC(=O)c1cc(C)c(-c2ccc(F)cc2)s1,<bos>,F,<3>,c1ccccc1,<0>,<2>,c1ccsc1,<4>,<1>,(,C,),C=O,N,C,(,C,),C=O,N,C,C,<eos>,,,,,,,,,,,,,
CCCn1nc(C(=O)NCc2cnn(C)c2)ccc1=O,<bos>,C,C,C,<6>,O=c1cccn[nH]1,<4>,C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cc(NC(=O)c3cnc4ccccc4n3)ccc2N1,<bos>,c1ccc2nccnc2c1,<5>,C=O,N,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cc(-c2ccccc2)oc1=O)NCc1ccccn1,<bos>,c1ccccc1,<0>,<4>,O=c1[nH]cco1,<2>,C,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCC(=O)NCc2cccc(Cl)c2Cl)n[nH]1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),C,N,C=O,C,S,<0>,c1nc[nH]n1,<2>,N,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(NCC(=O)NC(C)C(C)C)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C,C=O,N,C,(,C,),C,(,C,),C,<eos>,,,,,,,,,,,,,
CCN(CC)C(=O)CNc1oc(-c2ccc(F)cc2)nc1C#N,<bos>,C,C,N,(,C,C,),C=O,C,N,<1>,c1cocn1,<3>,<0>,(,C#N,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
CCCc1cc2c(=O)[nH]c(-c3ccc(C)cc3)nc2s1,<bos>,C,C,C,<7>,O=c1[nH]cnc2sccc12,<3>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(C)c2ccccc2OC)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,(,C,),<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,
C=CCN1CC(C(=O)N(C)CC(=O)NC2CC2)CC1=O,<bos>,C1CC1,<0>,N,C=O,C,N,(,C,),C=O,<3>,O=C1CCCN1,<5>,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)Nc1ccc(C#CCO)cc1,<bos>,C,C,C,N,(,C,),C=O,N,<0>,c1ccccc1,<3>,<0>,C#C,<1>,C,O,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)c(C(=O)NCc2cnn(C)c2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
CCOCCCNC(=O)CNc1ccc(F)c(C#N)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C,C=O,N,C,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,
CCOC(=O)c1csc(NC(=O)c2ccc(OC)cc2O)n1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,),C=O,N,<3>,c1cscn1,<0>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,
CC1CCc2sc(CN(C)Cc3cccnc3)nc2C1,<bos>,C,<7>,c1nc2c(s1)CCCC2,<0>,C,N,(,C,),C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1cnc(-c2ccc3c(c2)OCO3)s1,<bos>,C,C,C,N,C=O,<1>,c1cscn1,<3>,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccc1)NCCNC(=O)Cc1ccccc1,<bos>,c1ccccc1,<0>,S,C,C=O,N,C,C,N,C=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2ncc(C)s2)c(OC)c1OC,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),<5>,(,O,C,),C=O,N,<3>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,,,
CCC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,<bos>,C,C,C=O,<3>,C1CCNCC1,<0>,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Cc1noc(C2CCCCN2C(=O)c2cccc(C#N)c2)n1,<bos>,C,C,(,C,),C,<0>,c1ncon1,<2>,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,
O=C(COC(=O)CCOc1ccccc1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,O,C=O,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)NCC(=O)Nc1ccc(Br)c(C)c1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,Br,),N,C=O,C,N,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,,,,
CCCCOCC(=O)N1CC(C(=O)N2CCCCCC2)CCC1C,<bos>,C,C,C,C,O,C,C=O,<3>,C1CCNCC1,<1>,<4>,(,C,),C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(F)c(-c2nnc(CCO)o2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,F,),<0>,c1nnco1,<3>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1-c1c2c(=O)n(C)c(=O)[nH]c2cn1C,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),<6>,O=c1[nH]c(=O)c2c[nH]cc2[nH]1,<7>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
COCC(=O)N1CCC(C(=O)Nc2cccnc2)CC1,<bos>,C,O,C,C=O,<3>,C1CCNCC1,<0>,C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)C(NC(=O)CCc2ccc3[nH]ccc3c2)C2CCOC21,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,C=O,C,C,<0>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1NCC(=O)Nc1ccccc1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),N,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1ccnc(NC(=O)c2cc3c(F)cccc3s2)c1=O,<bos>,F,<8>,c1ccc2sccc2c1,<5>,C=O,N,<2>,O=c1cncc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccc(NC(=O)COc2cc(C)on2)cc1,<bos>,C,C,N,C=O,<0>,c1ccccc1,<3>,N,C=O,C,O,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NCC(=O)Nc1ccccc1-n1ccnc1,<bos>,C,O=[SH2]=O,N,C,C=O,N,<0>,c1ccccc1,<5>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(O)CCNC(=O)Oc2ccccc2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,(,O,),C,C,N,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1c(CNC(=O)NCc2ccc(F)c(F)c2)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C,N,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,
CC(C)Nc1ccc(NC(=O)Cc2cc(F)ccc2F)cn1,<bos>,C,C,(,C,),N,<4>,c1ccncc1,<1>,N,C=O,C,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,,
Cc1ccc(NC(=O)CN(C)c2cccn3cnnc23)s1,<bos>,c1ccn2cnnc2c1,<8>,N,(,C,),C,C=O,N,<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCOC(=O)CSc1nnc2n(C)c3ccccc3n12,<bos>,C,C,C,O,C=O,C,S,<10>,c1ccc2c(c1)[nH]c1nncn12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncnc2c1CN(C(=O)CCn1ccc3ccccc31)CC2,<bos>,C,<2>,c1ncc2c(n1)CCNC2,<8>,C=O,C,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)c2nn(-c3ccccc3C)c3c2CCC3)cc1,<bos>,C,<5>,c1ccccc1,<0>,<2>,c1n[nH]c2c1CCC2,<0>,C=O,N,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(NC(=O)c2ccc(Cl)cn2)cc1OC,<bos>,C,O,<0>,c1ccccc1,<2>,<5>,(,O,C,),<3>,(,Cl,),N,C=O,<4>,c1ccncc1,<1>,Cl,<eos>,,,,,,,,,,,,,,
O=C(Nc1ccccc1OC(F)F)c1cc(C2CC2)on1,<bos>,F,C,(,F,),O,<5>,c1ccccc1,<0>,N,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cn1ccc(C(F)(F)F)n1)Nc1ccc(Br)cn1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,C,C=O,N,<4>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,,,
CC(C)CC(C#N)NS(=O)(=O)CC1CCCCO1,<bos>,C,C,(,C,),C,C,(,C#N,),N,O=[SH2]=O,C,<2>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccccc1C1CN(Cc2nc(N)nc(N)n2)CCO1,<bos>,N,<2>,c1ncncn1,<0>,<4>,(,N,),C,<5>,C1COCCN1,<1>,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCCCN1CCOCC1)N1CCOCC1C1CC1,<bos>,C1CC1,<0>,<0>,C1COCCN1,<5>,C=O,N,C,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1F)CCNC2c1cncnc1C,<bos>,C,<0>,c1ccc2c(c1)CCNC2,<9>,<5>,(,F,),<0>,c1cncnc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2[nH]nc(C)c2Br)cc1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)Nc2ncccc2Br)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<2>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCn1ncc(C(=O)Nc2cccn(Cc3ccccc3)c2=O)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CCC(Oc1ccc(C)cc1)C(=O)N1CCC(C(N)=O)C1,<bos>,C,<3>,c1ccccc1,<0>,O,C,(,C,C,),C=O,<3>,C1CCNC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)c1cccnc1Nc1ccc(S(N)(=O)=O)cc1,<bos>,C,C=O,<1>,c1ccncc1,<2>,N,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C)c(C(=O)c2ccc(F)cc2)cc1OC,<bos>,C,O,<2>,c1ccccc1,<5>,<3>,(,O,C,),<0>,(,C,),C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
COCC(=O)Nc1cc(Br)ccc1NCCO,<bos>,O,C,C,N,<3>,c1ccccc1,<4>,<0>,(,Br,),N,C=O,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(-c2cc3ccccc3o2)nc2c1CCC(=O)N2C,<bos>,C,<5>,O=C1CCc2cncnc2N1,<10>,<7>,(,<5>,c1ccc2occc2c1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)N2CCC(C)CC2C)ccc1N1CCCC1=O,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<5>,O=C1CCCN1,),N,C=O,<3>,C1CCNCC1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CCNC(=O)c1nc(C(=O)Nc2ccn(C)n2)co1,<bos>,C,C,N,C=O,<3>,c1cocn1,<0>,C=O,N,<1>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)CN1CCn2c(nn(C)c2=O)C1,<bos>,C,C,O,C=O,C,N,C=O,C,<8>,O=c1[nH]nc2n1CCNC2,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)N1CCCC1c1nc2ccc(C)cc2[nH]1,<bos>,C,C,C,N,C=O,<3>,C1CCNC1,<4>,<5>,c1ccc2[nH]cnc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(CCO)C1CC1)C1CCN(c2cc(F)ccc2F)C1=O,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),<5>,O=C1CCCN1,<2>,C=O,N,C,(,<0>,C1CC1,),C,C,O,<eos>,,,,,,,,,,,,,
Cn1cccc1C(=O)N1CCCC(CCc2ccc(F)cc2)C1,<bos>,C,<3>,c1cc[nH]c1,<4>,C=O,<3>,C1CCNCC1,<1>,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(O)C(C)NC(=O)c2cc(C)sc2C)cc1,<bos>,C,<4>,c1ccsc1,<1>,<2>,(,C,),C=O,N,C,(,C,),C,(,O,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,
CC(=O)NCCC(=O)Nc1ccccc1C#Cc1ccccc1,<bos>,C,C=O,N,C,C,C=O,N,<0>,c1ccccc1,<5>,<0>,C#C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCc1csc(Nc2ccccn2)n1)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C=O,C,C,<0>,c1cscn1,<3>,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C2CC2)N(C(=O)CCc2cccnc2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CC1,),N,(,<0>,C1CC1,),C=O,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CC(C)NC(=O)Cc1ccc(NC(=O)C2CC3CCC2O3)cc1,<bos>,C,C,(,C,),N,C=O,C,<0>,c1ccccc1,<3>,N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,
CC(Cc1ccc(Cl)cc1)NC(=O)NCc1cnn(C)c1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
CC(Cn1cnc2cnccc2c1=O)NC(=O)C1CCCCC1,<bos>,O=c1[nH]cnc2cnccc12,<2>,C,C,(,C,),N,C=O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NS(=O)(=O)N(C)C2CCCCC2)cc1,<bos>,C,N,(,<0>,C1CCCCC1,),O=[SH2]=O,N,<3>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1cc(N)c2onc(CC(=O)N(C)C(C)C)c2c1,<bos>,C,C,(,C,),N,(,C,),C=O,C,<6>,c1ccc2oncc2c1,<0>,<2>,(,N,),C,C,<eos>,,,,,,,,,,,,,,
CCc1nn(CC(=O)Nc2ccnn2CC)c(=O)c2ccccc12,<bos>,C,C,<3>,c1cn[nH]c1,<4>,N,C=O,C,<2>,O=c1[nH]ncc2ccccc12,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCn1ccc2ccn(CC(=O)N(C)C3CCCCC3)c(=O)c21,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<2>,O=c1[nH]ccc2cc[nH]c12,<8>,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2ccncc2Cl)[nH]c2ccnn12,<bos>,Cl,<5>,c1ccncc1,<0>,<3>,O=c1cc[nH]c2ccnn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCNc1ncnc2sc(C(=O)NCc3c(C)noc3C)c(C)c12,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,C=O,<5>,c1ncc2ccsc2n1,<2>,<4>,(,C,),N,C,C,O,C,<eos>,,,,,,,,,,,
CCCC1CN(C(=O)c2c(C)oc(C)c2C#N)CCO1,<bos>,C#N,<0>,c1ccoc1,<1>,<2>,(,C,),<4>,(,C,),C=O,<5>,C1COCCN1,<1>,C,C,C,<eos>,,,,,,,,,,,,,,,
Brc1cnn(CC2CN(Cc3ccccc3)CCO2)c1,<bos>,Br,<0>,c1cn[nH]c1,<3>,C,<1>,C1COCCN1,<5>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n2c(SC(C)C(=O)Nc3ccccc3C)nnc2n1,<bos>,C,<1>,c1cnc2nncn2c1,<6>,<8>,(,C,),S,C,(,C,),C=O,N,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)NCC(O)C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,C=O,N,C,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,
CCc1sc(C(=O)NCCC(=O)N2CCc3sccc3C2)cc1C,<bos>,C,C,<2>,c1ccsc1,<4>,<1>,(,C,),C=O,N,C,C,C=O,<7>,c1cc2c(s1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,
CC(c1ccccc1F)N(C)C(=O)CCn1ccnn1,<bos>,F,<5>,c1ccccc1,<0>,C,(,C,),N,(,C,),C=O,C,C,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,
CCc1noc(CN2CCc3cc(Cl)cc(Cl)c3C2)n1,<bos>,Cl,<0>,c1ccc2c(c1)CCNC2,<8>,<2>,(,Cl,),C,<2>,c1ncon1,<0>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nnnn1-c1ccccc1C(=O)NC1CCC1,<bos>,C,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<5>,C=O,N,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1,<bos>,C,O=[SH2],<0>,c1ccccc1,<3>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ncc3c(=O)n(-c4ccc(C)c(C)c4)ccc3n2n1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<2>,O=c1[nH]ccc2c1cnc1ncnn12,<11>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nccn1CC(O)COCc1ccccc1Cl,<bos>,C,<3>,c1c[nH]cn1,<2>,C,C,(,O,),C,O,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(S(=O)(=O)NC(C2CC2)C2CC2)cc1C,<bos>,C1CC1,<0>,C,(,<0>,C1CC1,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,<4>,(,C,),O,C,C,<eos>,,,,,,,,,,,,,,,
Cc1nc(C)c(CNc2nnc(C3CCC3)s2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C,N,<0>,c1nncs1,<3>,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)CNC(=O)c2ccc3c(c2)CCC3)cc1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,C,N,C=O,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,
O=C1NCCN(CC2CCC=CO2)C1CC(=O)N1CCCC1,<bos>,C1CCNC1,<3>,C=O,C,<2>,O=C1CNCCN1,<3>,C,<3>,C1=COCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCc1nc(C(=O)NC(C)C(C)C)cs1,<bos>,C,C,(,C,),C,(,C,),N,C=O,<0>,c1cscn1,<3>,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CCC(CC)c1nc2sc(C(C)=O)c(C)c2c(=O)[nH]1,<bos>,C,C=O,<7>,O=c1[nH]cnc2sccc12,<3>,<8>,(,C,),C,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)N2CCCC(C3(C)OCCO3)C2)cs1,<bos>,C,<3>,C1COCO1,<3>,<1>,C1CCNCC1,<3>,C=O,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(C)NC(=O)C(NC(=O)c1ccoc1C)C(C)C,<bos>,C,<0>,c1ccccc1,<5>,C,(,C,),N,C=O,C,(,C,(,C,),C,),N,C=O,<0>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,
O=c1oc(-c2ccc(F)cc2)nn1CC(O)c1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,C,(,O,),C,<2>,O=c1[nH]nco1,<4>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
CCCCN(CC)S(=O)(=O)c1ccc(NC(C)=O)cc1,<bos>,C,C,C,C,N,(,C,C,),O=[SH2]=O,<0>,c1ccccc1,<3>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(CCNCc2cc(=O)n(C)c(=O)n2C)sc1C,<bos>,C,<7>,O=c1cc[nH]c(=O)[nH]1,<3>,<4>,(,C,),C,N,C,C,<3>,c1cscn1,<0>,<1>,(,C,),C,<eos>,,,,,,,,,,,,,,
