smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Cc1ccc(CC(=O)N2CCCC2c2cnn(C)c2)cc1C#N,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),C,C=O,<3>,C1CCNC1,<4>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
CCc1noc(CC)c1CC(=O)Nc1ccccc1Br,<bos>,C,C,<1>,c1cnoc1,<0>,<4>,(,C,C,),C,C=O,N,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,
O=C1CCc2ccccc2N1Cc1nc2cc(Cl)ccc2[nH]1,<bos>,Cl,<0>,c1ccc2[nH]cnc2c1,<5>,C,<10>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCN(C(=O)c2cccc(Br)c2)CCC1=O,<bos>,C,C,C,<7>,O=C1CCNCCN1,<4>,C=O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCCS(=O)(=O)c1ccc(Cl)cc1,<bos>,C,C=O,N,C,C,C,O=[SH2]=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCc2ccc(OC(C)C)c(F)c2)on1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,<4>,(,F,),C,N,C=O,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,
Nc1nnc(SCC2CCOCC2)n1C1CCCCC1,<bos>,N,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,C1CCCCC1,),S,C,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)CN1CCN(c2ccccc2C)CC1,<bos>,C,C,N,(,C,C,),C=O,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccsc1CN(C)C(=O)c1ccc(-n2ccnn2)cc1,<bos>,C,<0>,c1ccsc1,<4>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cc(N)ccc2F)o1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)C(=O)c1cccc(-c2ccncc2)c1,<bos>,c1ccccc1,<0>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccco1)Nc1ccc2c(c1)nc1n2CCCCC1,<bos>,c1ccoc1,<4>,C,C,C=O,N,<0>,c1ccc2c(c1)nc1n2CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1Cc2ccccc2N1CCNC(=O)c1ccncc1F,<bos>,C,<7>,c1ccc2c(c1)CCN2,<8>,C,C,N,C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)C1CCCN(C(=O)N2CCCC2CO)C1,<bos>,C,C,C,N,C=O,<1>,C1CCNCC1,<3>,C=O,<3>,C1CCNC1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCC(C)(C)C(=O)n2ccnc2)cc1,<bos>,c1c[nH]cn1,<2>,C=O,C,(,C,),(,C,),C,N,O=[SH2]=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
CCCCCCC(=O)Nc1ccc(OC)cc1N,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,N,),N,C=O,C,C,C,C,C,C,<eos>,,,,,,,,,,,,,,,
COC(=O)N1CCC(C)N(CCC(C)(C)C)C1=O,<bos>,C,C,(,C,),(,C,),C,C,<2>,O=C1NCCCN1,<6>,<3>,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,
CC(C)CC1COCCN1c1ncnc2c1cnn2C,<bos>,C,C,(,C,),C,<0>,C1COCCN1,<5>,<2>,c1ncc2cn[nH]c2n1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)Oc2cccc(C(C)=O)c2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,O,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc2ccccc2[nH]1)c1cccnc1,<bos>,c1ccncc1,<1>,C=O,N,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CS(=O)(=O)N(C)Cc2cc(C)on2)c1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,),O=[SH2]=O,C,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CCN1CCOCC1)Nc1ncc(-c2cccnc2)s1,<bos>,C1COCCN1,<5>,C,C,C=O,N,<3>,c1cscn1,<1>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2=CCN(C(=O)c3cn4ccsc4n3)CC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<0>,C1=CCNCC1,<3>,C=O,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(CNc2nccn(-c3ccc(C)c(C)c3)c2=O)s1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<6>,O=c1cncc[nH]1,<2>,N,C,<3>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,,,,,
COCCn1cc2c(n1)C(CNC(=O)C1CCCC1)OCC2,<bos>,C,O,C,C,<1>,c1[nH]nc2c1CCOC2,<8>,C,N,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1cnnc1CCNC(=O)c1ccc(Br)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Br,),C=O,N,C,C,<0>,c1nnc[nH]1,<4>,C,C,<eos>,,,,,,,,,,,,,,,
c1cncc(-c2nc3sc4c(n3n2)CCNC4)c1,<bos>,c1ccncc1,<1>,<0>,c1nc2sc3c(n2n1)CCNC3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n2cc(C(C)n3nc(-c4cccs4)cc3N)nc2n1,<bos>,C,<8>,c1cnc2nccn2c1,<5>,<1>,(,C,),C,(,C,),<3>,c1cn[nH]c1,<4>,<1>,(,<4>,c1ccsc1,),N,<eos>,,,,,,,,,,,
CCSc1nc2n(n1)CC(C(=O)Nc1ccc(C)cc1)=C(C)N2,<bos>,C,C,S,<5>,C1=CNc2ncnn2C1,<0>,<1>,(,C,),C=O,N,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,
CN(C)C(=O)c1cc(F)c(NCc2csc(-c3ccoc3)n2)c(F)c1,<bos>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,(,F,),<4>,(,F,),N,C,<0>,c1cscn1,<3>,<0>,c1ccoc1,<eos>,,,,,,,,
CCc1ccc(C(=O)N2CCCc3cc(C(C)=O)ccc32)cc1,<bos>,C,C=O,<0>,c1ccc2c(c1)CCCN2,<9>,C=O,<0>,c1ccccc1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CC(OC(=O)Cc2ccc3c(c2)CCO3)C(=O)O1,<bos>,C,<4>,O=C1CCCO1,<2>,O,C=O,C,<0>,c1ccc2c(c1)CCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc[nH]1)Nc1cccc(OC(F)F)c1,<bos>,F,C,(,F,),O,<4>,c1ccccc1,<0>,N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)N(C(=O)c1cccc(Br)c1)C1CCC1,<bos>,C,C,(,C,),N,(,<0>,C1CCC1,),C=O,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,
COC(C)C(=O)Nc1cccc2cccnc12,<bos>,C,O,C,(,C,),C=O,N,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccc(-c2cccnc2)nn1)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,C,S,<5>,c1ccnnc1,<2>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(NC(=O)NC2CCOc3c(Cl)cccc32)cc1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,N,C=O,N,<6>,c1ccc2c(c1)CCCO2,<2>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cccc(CCNC(=O)CSc2ccccc2Cl)n1,<bos>,C,<4>,c1ccncc1,<2>,C,C,N,C=O,C,S,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,F,<5>,c1ccncc1,<0>,<2>,(,N,),<1>,(,Br,),<5>,(,Br,),Cl,<eos>,,,,,,,,,,,,,,,
Cc1nc2nc(SCC(=O)NC3CCCCCC3)nn2c(C)c1C,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),<0>,(,C,),S,C,C=O,N,<0>,C1CCCCCC1,<eos>,,,,,,,,,,,,,,
CCCc1nn(C)c(C(=O)NC2CCC(O)CC2)c1Cl,<bos>,C,C,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),<0>,(,Cl,),C=O,N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,
COC(=O)c1ccc(C2(NC(=O)CNS(C)(=O)=O)CCCC2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,<0>,C1CCCC1,<0>,N,C=O,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(OCc2ncc(C#N)s2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O,C,<3>,c1cscn1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)ccc1OC(=O)CSc1ncn[nH]1,<bos>,C,C,<4>,c1ccncc1,<5>,<2>,(,C,),O,C=O,C,S,<2>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,
CC(=O)N(C)Cc1nccn1-c1cc(C=Cn2ccc(C)n2)ccc1C,<bos>,C,C=O,N,(,C,),C,<3>,c1c[nH]cn1,<2>,<4>,c1ccccc1,<0>,<3>,(,C,),<0>,C=C,<1>,<3>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,
CC(C)CCNC(=O)c1ccccc1NC(=O)c1ccc(C#N)cc1,<bos>,C,C,(,C,),C,C,N,C=O,<0>,c1ccccc1,<5>,N,C=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,
O=C(NCc1ccnc(OC2CCC2)c1)c1ccnc2c1OCO2,<bos>,C1CCC1,<0>,O,<4>,c1ccncc1,<0>,C,N,C=O,<5>,c1cnc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1c(Nc2ccccc2Cl)ncnc1N1CCC(C(N)=O)CC1,<bos>,N,C=O,<0>,C1CCNCC1,<3>,<1>,c1cncnc1,<5>,<0>,(,C,),N,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,
Cn1ncc2c1ncn1nc(COc3ccc(Cl)cc3Cl)nc21,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),O,C,<0>,c1nc2c3cn[nH]c3ncn2n1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,
OC1(c2nccs2)CCN(c2ncc(F)cn2)CC1F,<bos>,F,<1>,C1CCNCC1,<3>,<0>,(,O,),<0>,(,<3>,c1cscn1,),<3>,c1cncnc1,<0>,F,<eos>,,,,,,,,,,,,,,,
COc1ccc(OC)c(-c2noc(N3CCCCC3)n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),<0>,c1ncon1,<2>,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,
CCc1c(C#N)nnn1-c1nc(C)c(C)s1,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),<2>,c1c[nH]nn1,<1>,<0>,(,C#N,),C,C,<eos>,,,,,,,,,,,,,,,
CC(C)Cc1nnc(SCc2cc(=O)c(O)co2)n1C,<bos>,C,C,(,C,),C,<0>,c1nnc[nH]1,<3>,<4>,(,C,),S,C,<3>,O=c1ccocc1,<6>,O,<eos>,,,,,,,,,,,,,
CCn1ncc(C(=O)NC2CCCCNC2=O)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,
CCC(Oc1ccc(C)cc1)C(=O)Nc1cccc(C(C)=O)c1,<bos>,C,<3>,c1ccccc1,<0>,O,C,(,C,C,),C=O,N,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,
CNC(=O)CNC(=O)NCc1ccccc1Cl,<bos>,C,N,C=O,C,N,C=O,N,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1ccc(C(=O)Nc2cnc(N3CCOCC3)nc2)o1,<bos>,C,C,<4>,c1ccoc1,<2>,C=O,N,<0>,c1cncnc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1sc(C(=O)NCCC2=CCCCC2)cc1Cl,<bos>,N,O=[SH2]=O,<2>,c1ccsc1,<4>,<1>,(,Cl,),C=O,N,C,C,<0>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,
C=CCN1CCOC2(C)CN(C(=O)c3ccc(F)cc3Cl)CCC2C1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,<5>,C1COC2CNCCC2CN1,<10>,<3>,(,C,),C,<0>,C=C,<eos>,,,,,,,,,,,,,
CCCc1nnc(NC(=O)c2c[nH]c3cccc(F)c23)s1,<bos>,C,C,C,<0>,c1nncs1,<3>,N,C=O,<6>,c1ccc2[nH]ccc2c1,<8>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(CO)cc1Br,<bos>,O,C,<0>,c1ccccc1,<3>,<4>,(,Br,),O=[SH2]=O,N,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CNc2nc3c(s2)c(C)nn3C)n1,<bos>,C,<5>,c1nc2[nH]ncc2s1,<0>,<3>,(,C,),N,C,C=O,N,<4>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(CN(C)C(=O)c2ccnc(Oc3ccccc3)c2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,),C=O,<0>,c1ccncc1,<4>,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CCn1c(=NC(=O)c2cc3ccccc3o2)[nH]c2c(F)cccc21,<bos>,C,C,<9>,N=c1[nH]c2ccccc2[nH]1,<0>,<4>,(,F,),C=O,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C(=O)C(C)(C)C)c1cccc2ncccc12,<bos>,C,N,(,<9>,c1ccc2ncccc2c1,),C=O,C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)Cc1csc(NC(=O)C(C)CC)n1,<bos>,C,C,C,(,C,),C=O,N,<3>,c1cscn1,<0>,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,
CC(=O)NCC(=O)Nc1sc2c(c1C(=O)NC1CC1)CCC2,<bos>,C,C=O,N,C,C=O,N,<0>,c1cc2c(s1)CCC2,<1>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cc1cccnc1)N(CC1CCCO1)CC1CCCO1,<bos>,C1CCOC1,<4>,C,N,(,C=O,C,<1>,c1ccncc1,),C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(N)ccc1NC(=O)C(C)Oc1ccccc1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,N,),N,C=O,C,(,C,),O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCS(=O)c1ccc(C(=O)N(CC2(C)CCOCC2)C2CC2)cc1,<bos>,C,<0>,C1CCOCC1,<0>,C,N,(,<0>,C1CC1,),C=O,<3>,c1ccccc1,<0>,O=[SH2],C,C,<eos>,,,,,,,,,,,,,,,
CCCC(CC)C(=O)NCc1noc(-c2ccc(Cl)cc2)n1,<bos>,C,C,C,C,(,C,C,),C=O,N,C,<0>,c1ncon1,<2>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)c2ccoc2)C2CCCC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CCCC1,),N,C=O,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)N(Cc1ccc(C#N)cc1)c1ccc(C#N)cc1,<bos>,C,C,(,C,),C=O,N,(,<0>,c1ccccc1,<3>,C#N,),C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,
Cc1ccc(CN(C)C(=O)C(C)Nc2ccc(F)cc2)s1,<bos>,F,<3>,c1ccccc1,<0>,N,C,(,C,),C=O,N,(,C,),C,<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,
O=C(c1cn2cccnc2n1)N(CCc1ccccc1)CC1CC1,<bos>,C1CC1,<0>,C,N,(,C=O,<5>,c1cnc2nccn2c1,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)C(=O)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,(,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
Cc1nc(NCC2CCOC2)c2c(-c3ccccc3)csc2n1,<bos>,C,<0>,c1ncc2ccsc2n1,<2>,<4>,(,<0>,c1ccccc1,),N,C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,
C=CCNC1=NS(=O)(=O)C(c2ccc(C)c(C)c2)=C1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<3>,O=S1(=O)C=CC=N1,<5>,<4>,(,C,),N,C,<0>,C=C,<eos>,,,,,,,,,,,,,
CC(C)c1nc(C2CCCN2C(=O)CN2CCCCC2=O)no1,<bos>,C,C,(,C,),<2>,c1ncon1,<0>,<4>,C1CCNC1,<3>,C=O,C,<6>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,
CCn1nccc1C(=O)N1CCCN(c2cc3ccccc3cn2)CC1,<bos>,C,C,<3>,c1cn[nH]c1,<4>,C=O,<2>,C1CNCCNC1,<5>,<6>,c1ccc2cnccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(=O)n(CC(=O)Nc2ncn(C3CCCCCC3)n2)n1,<bos>,C,<4>,O=c1cccn[nH]1,<6>,C,C=O,N,<0>,c1nc[nH]n1,<3>,<0>,C1CCCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
NC(=O)CSc1nnc(-c2ccccc2F)n1-c1ccccc1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,c1ccccc1,),S,C,C=O,N,<eos>,,,,,,,,,,,,,,,,
Cc1cc(N)nc(SCCOc2ccccc2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,N,),S,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
N#Cc1c[nH]c(C(=O)N2CCOc3c(N)cccc32)c1,<bos>,C#N,<0>,c1cc[nH]c1,<2>,C=O,<6>,c1ccc2c(c1)NCCO2,<2>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)oc(=O)c2cc(Cl)cc(Br)c21,<bos>,Br,<4>,O=c1[nH]c2ccccc2c(=O)o1,<2>,<6>,(,Cl,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCC(C(=O)Nc3ccccc3)CC2)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,<3>,C1CCNCC1,<0>,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C)c(NC(=O)CNc2ccc(Cl)cc2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,C,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,
O=C(Nc1ccc(-n2cnnn2)cc1)c1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,C=O,N,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)N1CCN(CC(=O)NC2CCCC2)CC1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,N,C=O,<5>,C1CNCCN1,<2>,C,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CN2CCc3ccc(N)cc32)cc1OC,<bos>,N,<1>,c1ccc2c(c1)CCN2,<8>,C,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,
