smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
CN(C)C(C(=O)c1ccc2c(c1)OCO2)c1cccc(F)c1,<bos>,C,N,(,C,),C,(,<0>,c1ccccc1,<4>,F,),C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1CN1CCCC(c2nncn2C2CC2)C1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),C,<3>,C1CCNCC1,<1>,<0>,c1nnc[nH]1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)c1nnn(-c2ccccc2)c1C(Cl)(Cl)Cl,<bos>,Cl,C,(,Cl,),(,Cl,),<1>,c1c[nH]nn1,<0>,<2>,(,<0>,c1ccccc1,),C=O,N,C,C,<eos>,,,,,,,,,,,,,,,
COCCNC(=O)C1CCN(c2ccc(C)nn2)CC1,<bos>,C,O,C,C,N,C=O,<0>,C1CCNCC1,<3>,<2>,c1ccnnc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)c(NC(=O)Cc2cccc(OC(F)F)c2)c1,<bos>,F,C,(,F,),O,<4>,c1ccccc1,<0>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),O,C,<eos>,,,,,,,,,,,,,,
O=C(CS(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCCCO2,<bos>,c1ccccc1,<0>,O=[SH2]=O,C,C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1cccc(NC(=O)c2cc(-c3ccco3)on2)c1,<bos>,C,S,<0>,c1ccccc1,<4>,N,C=O,<1>,c1cnoc1,<4>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CSc2nncs2)ccc1-n1cnnc1,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<4>,c1nnc[nH]1,),N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCC(=O)NCC1Cn2cc(-c3cccc(Cl)c3)nc2CO1,<bos>,C,C,C,C=O,N,C,<7>,c1cn2c(n1)COCC2,<0>,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cc(C)on1)C(=O)CCC1CCCC1,<bos>,C,<4>,c1cnoc1,<1>,C,N,(,C,C,),C=O,C,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1c(N)cc(N)c(Br)c1Br,<bos>,C,<3>,c1ccccc1,<0>,<2>,(,N,),<4>,(,Br,),<5>,(,Br,),N,<eos>,,,,,,,,,,,,,,,,,,
COc1cc2c(c(OC)c1)C(c1ccc(F)c(F)c1)CC(=O)N2,<bos>,C,O,<7>,O=C1CCc2ccccc2N1,<3>,<5>,(,O,C,),<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,
CCNC(=O)N1CCN(CCNS(C)(=O)=O)CC1,<bos>,C,C,N,C=O,<2>,C1CNCCN1,<5>,C,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1CCCN(Cc2cnn(CC)c2)C1,<bos>,C,C,O,C=O,<1>,C1CCNCC1,<3>,C,<0>,c1cn[nH]c1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)CCNC(=O)NCc1nc2ccccc2s1,<bos>,C,C,(,C,),C,C,N,C=O,N,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC1Cc1ccccc1)c1ccc2c(c1)OCCO2,<bos>,c1ccccc1,<0>,C,<4>,C1CCNC1,<3>,C,C=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(NC(=O)C2Nc3cc(C)ccc3S(=O)(=O)N2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,N,C=O,<4>,O=S1(=O)NCNc2ccccc21,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)OC2CCOC2=O)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O=[SH2]=O,O,<2>,O=C1CCCO1,<eos>,,,,,,,,,,,,,,,,,,,
C#CCOc1ccc(-c2noc(C=Cc3cc(C)n[nH]3)n2)cc1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,C=C,<1>,<2>,c1ncon1,<0>,<3>,c1ccccc1,<0>,O,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)Nc2cc(S(C)(=O)=O)ccc2F)c1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,
C=C(C)COc1cccc(NC(=O)c2cnc(C3CCCO3)s2)c1,<bos>,C,<0>,C=C,<0>,C,O,<0>,c1ccccc1,<4>,N,C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(Cc1nnnn1C1CC1)CC1COc2ccccc2O1,<bos>,C,C,N,(,C,<8>,c1ccc2c(c1)OCCO2,),C,<0>,c1nnn[nH]1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1(c2c(F)cccc2F)CCCC1)NC(F)(F)F,<bos>,F,C,(,F,),(,F,),N,C=O,N,C,<0>,C1CCCC1,<0>,<5>,c1ccccc1,<0>,<4>,(,F,),F,<eos>,,,,,,,,,,,,
Cc1nccn1Cc1ccc(CNC(=O)CC2CCCC2)cc1,<bos>,C,<3>,c1c[nH]cn1,<2>,C,<0>,c1ccccc1,<3>,C,N,C=O,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(C(=O)NCc2cccc(O)c2)cc1F,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,
O=C(c1ccccc1OC(F)(F)F)N1CCc2ccccc2C1,<bos>,F,C,(,F,),(,F,),O,<5>,c1ccccc1,<0>,C=O,<8>,c1ccc2c(c1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc2ncn(CC(=O)Nc3ncc(C)s3)c(=O)c2c1,<bos>,C,<1>,c1cscn1,<3>,N,C=O,C,<2>,O=c1[nH]cnc2ccccc12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1nc(C(=O)Nc2ccccc2SC)cs1,<bos>,C,C,C=O,N,<3>,c1cscn1,<0>,C=O,N,<0>,c1ccccc1,<5>,S,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1c(S(=O)(=O)Nc2ccccc2C#N)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),O=[SH2]=O,N,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(N1CCc2ccccc2C1CO)C1(c2ccc(F)cc2)CCC1,<bos>,O,C,<9>,c1ccc2c(c1)CCNC2,<8>,C=O,<0>,C1CCC1,<0>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCC(=O)Nc1cccn(Cc2ccccc2)c1=O,<bos>,C,C=O,N,C,C=O,N,<2>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)NCC(=O)Nc1nc2c(s1)CCCCC2,<bos>,C,N,C=O,N,C,C=O,N,<0>,c1nc2c(s1)CCCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(NCCOc2ccc3c(c2)OCO3)ncnc1N1CCCC1,<bos>,N,<0>,c1cncnc1,<1>,<5>,(,<3>,C1CCNC1,),N,C,C,O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCC(O)CSc2nncn2C)c1,<bos>,C,<4>,c1ccccc1,<0>,O,C,C,(,O,),C,S,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CC(=O)Nc1cnn(C2CCOC2)c1,<bos>,C,<0>,c1ccccc1,<5>,C,C=O,N,<0>,c1cn[nH]c1,<3>,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1COCCN1C(=O)c1csc(Cc2ccccc2)n1,<bos>,C,<0>,C1COCCN1,<5>,C=O,<0>,c1cscn1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(S(=O)(=O)N2CCOc3ncc(C)cc32)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),O=[SH2]=O,<6>,c1cnc2c(c1)NCCO2,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc2sc(C(=O)NC3CCCC(C)C3)c(C)c2c(=O)[nH]1,<bos>,C,<3>,O=c1[nH]cnc2sccc12,<7>,<8>,(,C,),C=O,N,<0>,C1CCCCC1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CC1)c1ccccc1SCc1cscn1,<bos>,C1CC1,<0>,N,C=O,<0>,c1ccccc1,<5>,S,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)c1ccc(F)cc1N,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,N,),N,(,C,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)N(C)CCN(C)Cc1nc2c(oc3ccccc32)c(=O)[nH]1,<bos>,C,C=O,N,(,C,),C,C,N,(,C,),C,<3>,O=c1[nH]cnc2c1oc1ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1nc(C)cc1C(=O)N1CCOC(C2CCCC2)C1,<bos>,C,C,<3>,c1cn[nH]c1,<4>,<1>,(,C,),C=O,<5>,C1COCCN1,<1>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1c(F)cccc1N1CCN(C(=O)c2ccccc2F)CC1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,C#N,),<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1S(=O)(=O)NCCCNC(=O)c1cccs1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,C,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,
O=C(Nc1cn[nH]c1)NC1c2ccccc2Oc2ccccc21,<bos>,c1cn[nH]c1,<0>,N,C=O,N,<6>,c1ccc2c(c1)Cc1ccccc1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(CNCCc2ccc(F)cc2)c(Br)c1,<bos>,Br,<4>,c1ccccc1,<3>,<0>,(,C#N,),C,N,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC(=O)NCc2ccccc2F)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,C,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccco1)C(=O)c1ccnc(F)c1,<bos>,C=C,<0>,C,N,(,C,<4>,c1ccoc1,),C=O,<0>,c1ccncc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(-n2cnnc2)cc1)N1CC2CCCC2(CO)C1,<bos>,O,C,<6>,C1CC2CNCC2C1,<4>,C=O,<0>,c1ccccc1,<3>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cccc(Cl)c1)N1CCC2(CC1)OCCO2,<bos>,Cl,<4>,c1ccccc1,<0>,C,N,C=O,<5>,C1CC2(CCN1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-n1ccnc1-c1cc(-c2noc(C)n2)n[nH]1,<bos>,C,O,<0>,c1ccccc1,<5>,<2>,c1c[nH]cn1,<3>,<4>,c1cn[nH]c1,<1>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)NC(CO)c2cccc(F)c2)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,N,C=O,N,C,(,<0>,c1ccccc1,<4>,F,),C,O,<eos>,,,,,,,,,,,,,,
COC(C)C(=O)NC(c1cccs1)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,(,<4>,c1ccsc1,),N,C=O,C,(,C,),O,C,<eos>,,,,,,,,,,,,,,
Cn1c(SCc2ccccn2)nc2cc3ccccc3cc2c1=O,<bos>,C,<2>,O=c1[nH]cnc2cc3ccccc3cc12,<3>,S,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN2C(=O)C(N)Nc3ccccc32)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,<10>,O=C1CNc2ccccc2N1,<2>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1cnn(C)c1)C(=O)C1CC(=O)N(C2CCCCC2)C1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,(,C,C,),C=O,<3>,O=C1CCCN1,<5>,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CCNC(=O)c2cccc(CNC(N)=O)c2)cs1,<bos>,C,<3>,c1cscn1,<0>,C,C,N,C=O,<0>,c1ccccc1,<4>,C,N,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCCCn1ccnc1)c1ccncc1Br,<bos>,c1c[nH]cn1,<2>,C,C,C,N,C=O,<0>,c1ccncc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)COc2ccc(C(=O)N3CC4CCC3C4)cc21,<bos>,C,<10>,O=C1COc2ccccc2N1,<7>,C=O,<6>,C1CC2CC1CN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)NCCc2ccccc2F)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,C,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,
O=C(Nc1ncccc1OCC(=O)N1CCCCCC1)C1CCCC1,<bos>,C1CCCC1,<0>,C=O,N,<2>,c1ccncc1,<1>,O,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CNS(=O)(=O)c1cnc(N2CCOCC2)nc1,<bos>,C,C,(,C,),C,N,O=[SH2]=O,<0>,c1cncnc1,<3>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc(-c2ccc(F)c(F)c2)no1)c1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<0>,c1ncon1,<2>,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc2[nH]nc(C(=O)NCCCn3cc(CO)nn3)c2c1,<bos>,C,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,C,C,C,<2>,c1c[nH]nn1,<0>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NCc2ccc(OC)c(OC)c2)cc1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,N,C=O,N,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,
CCCNC(=O)Nc1nc(Cc2ccccc2)cs1,<bos>,C,C,C,N,C=O,N,<3>,c1cscn1,<0>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(-c3ccccc3)c(=O)n(CCC(N)=O)c2c1,<bos>,C,<7>,O=c1cnc2ccccc2[nH]1,<10>,<2>,(,<0>,c1ccccc1,),C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2cn3ccccc3n2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,C=O,<5>,c1ccn2ccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
