smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
COc1ccc(Br)cc1C(C#N)C(=O)Cc1nonc1C,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Br,),C,(,C#N,),C=O,C,<0>,c1cnon1,<1>,C,<eos>,,,,,,,,,,,,,
COC(=O)CSc1ncnc2sc(-c3ccccc3)cc12,<bos>,C,O,C=O,C,S,<2>,c1ncc2ccsc2n1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1nnc(COc2ccc(OC)cc2)s1,<bos>,C,C,C=O,N,<0>,c1nncs1,<3>,C,O,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ncoc1C(=O)N1CCCC(C(=O)Nc2ccc(Cl)cc2)C1,<bos>,C,<0>,c1cocn1,<1>,C=O,<3>,C1CCNCC1,<1>,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)C(C)NC(=O)c1cc(C)c(-c2ccc(F)cc2)s1,<bos>,F,<3>,c1ccccc1,<0>,<2>,c1ccsc1,<4>,<1>,(,C,),C=O,N,C,(,C,),C=O,N,C,C,<eos>,,,,,,,,,,,
Cn1c(SCC(=O)Nc2ccccc2)nnc1-c1ccncc1,<bos>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,c1ccncc1,),S,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCN(CCO)CC1,<bos>,O,C,C,<5>,C1CNCCN1,<2>,C=O,<5>,c1ccc2[nH]ccc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1cnc2ccccc2n1,<bos>,c1ccc2nccnc2c1,<5>,C=O,N,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cc(-c2ccccc2)oc1=O)c1cccs1,<bos>,c1ccccc1,<0>,<4>,O=c1[nH]cco1,<2>,C,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCC(=O)NCc2cccc(Cl)c2Cl)n[nH]1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),C,N,C=O,C,S,<0>,c1nc[nH]n1,<2>,N,<eos>,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2ccc(C)c(C#N)c2)c(OC)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,<3>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,
CCNC(=O)N(C)C(Cc1ccc(C)o1)c1cccnc1,<bos>,C,C,N,C=O,N,(,C,),C,(,<1>,c1ccncc1,),C,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,
COc1cc2nc(NC(=O)c3cccs3)[nH]c2cc1OC,<bos>,C,O,<0>,c1ccc2[nH]cnc2c1,<5>,<1>,(,O,C,),N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
CCCc1cc2c(=O)[nH]c(-c3ccc(C)cc3)nc2s1,<bos>,C,C,C,<7>,O=c1[nH]cnc2sccc12,<3>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(C#N)N(C)C(=O)c2ccccc2F)cc1,<bos>,C,O,<3>,c1ccccc1,<0>,C,(,C#N,),N,(,C,),C=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,
CN(CC(=O)NC1CC1)C(=O)c1ccc(N2CCOC2=O)cc1,<bos>,C1CC1,<0>,N,C=O,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,
C=CCn1nnnc1-c1cccc(C(=O)N(C)Cc2ccncc2)c1,<bos>,c1ccncc1,<0>,C,N,(,C,),C=O,<0>,c1ccccc1,<4>,<0>,c1nnn[nH]1,<4>,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,
CCCNC(=O)Cn1nc(O)n2c(cc3ccccc32)c1=O,<bos>,C,C,C,N,C=O,C,<2>,O=c1[nH]ncn2c1cc1ccccc12,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(C(=O)NCc2cnn(C)c2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,
CSc1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,C=O,N,<3>,c1cscn1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)N(CCc1ccccc1)CC(=O)Nc1ccc(F)c(C#N)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,C,N,(,C=O,C,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
CNC(=O)c1ccc(CNS(=O)(=O)c2ccc(F)c(F)c2)cc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,C,<3>,c1ccccc1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,,,,
CC1Cc2nc(O)sc2C(c2cccnc2)C1N,<bos>,C,<7>,c1nc2c(s1)CCCC2,<0>,<6>,(,N,),<5>,(,<1>,c1ccncc1,),O,<eos>,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1cnc(-c2ccc3c(c2)OCO3)s1,<bos>,C,C,C,N,C=O,<1>,c1cscn1,<3>,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,c1ccccc1,<0>,<12>,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1c(OC)ccc(CN(C)C(=O)C2CCCO2)c1OC,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),<5>,(,O,C,C,),C,N,(,C,),C=O,<4>,C1CCOC1,<eos>,,,,,,,,
CCC(=O)N1CCC(NC(=O)CCc2nc(C)no2)CC1,<bos>,C,C,C=O,<3>,C1CCNCC1,<0>,N,C=O,C,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(C)Cc1noc(C2CCCCN2C(=O)c2cccc(C#N)c2)n1,<bos>,C,C,(,C,),C,<0>,c1ncon1,<2>,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCN(Cc3ncon3)CC2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,<2>,C1CNCCN1,<5>,C,<0>,c1ncon1,<eos>,,,,,,,,,,,,,,,
O=C(COC(=O)CCOc1ccc(Br)cc1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,O,C=O,C,C,O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CNC(=O)c2cccs2)ccc1Br,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,Br,),N,C=O,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
CCCCOc1ncnc2scc(N3CCOCC3)c12,<bos>,C,C,C,C,O,<2>,c1ncc2ccsc2n1,<4>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C2CN(Cc3nnc(-c4ccccc4)o3)C2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<0>,C1CNC1,<2>,C,<0>,c1nnco1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CCc1nnc(NC(=O)C2CCC(=O)N(c3ccc(C)c(C)c3)C2)s1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),<6>,O=C1CCCCN1,<4>,C=O,N,<3>,c1nncs1,<0>,C,C,<eos>,,,,,,,,,,,,,,
COCC(=O)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,<bos>,C,O,C,C=O,<3>,C1CCNCC1,<0>,C=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CC1(C)C(NC(=O)CCc2ccccc2)C2CCOC21,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,C=O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1NC(=O)c1ccc2nncn2c1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C=O,<1>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1nccc1NC(=O)c1sc2cccc(F)c2c1Cl,<bos>,F,<8>,c1ccc2sccc2c1,<5>,<6>,(,Cl,),C=O,N,<4>,c1cn[nH]c1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(C)n(Cc2ccc(C#N)cc2)c1C,<bos>,C,C,O,C=O,<0>,c1cc[nH]c1,<3>,<2>,(,C,),<4>,(,C,),C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,
CS(=O)(=O)NCC(=O)Nc1ccc(-n2ccnc2)cc1,<bos>,C,O=[SH2]=O,N,C,C=O,N,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(O)CCNC(=O)Oc2ccccc2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,(,O,),C,C,N,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1c(C(C)NC(=O)NC2CCC(C)CC2)cnn1C,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,C,),C,(,C,),N,C=O,N,<3>,C1CCCCC1,<0>,C,<eos>,,,,,,,,,,,,,
CC(C)Nc1ccc(NC(=O)Cc2cc(F)ccc2F)cn1,<bos>,C,C,(,C,),N,<4>,c1ccncc1,<1>,N,C=O,C,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,
O=C(COc1ccc(F)cc1)N1CCN(c2ccc(Cl)cc2)CC1,<bos>,F,<3>,c1ccccc1,<0>,O,C,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CCc1ccc(C(=O)NC(C)c2nnc3ccccn23)o1,<bos>,c1ccn2cnnc2c1,<4>,C,(,C,),N,C=O,<2>,c1ccoc1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,
C=CCNc1ncnc(Oc2cccc(F)c2)c1N,<bos>,F,<4>,c1ccccc1,<0>,O,<5>,c1cncnc1,<1>,<0>,(,N,),N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,
CN(CCC#N)C(=O)c1ccccc1N1CCCCCC1,<bos>,C#N,C,C,N,(,C,),C=O,<0>,c1ccccc1,<5>,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ncnc2c1CN(C(=O)CCN1CCCC1=O)CC2,<bos>,C,<2>,c1ncc2c(n1)CCNC2,<8>,C=O,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-n1nc(C(=O)Nc2nccs2)c2c1CCC2,<bos>,C,<5>,c1ccccc1,<0>,<2>,c1n[nH]c2c1CCC2,<0>,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<1>,C1CCNCC1,<3>,<8>,(,C,),<0>,(,<5>,C1COCCN1,),C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
CCCC1CN(C(=O)c2ccc(-c3cscn3)cc2)CCO1,<bos>,C,C,C,<1>,C1COCCN1,<5>,C=O,<0>,c1ccccc1,<3>,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)c2ccccc2Br)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Oc1ccccc1N1CCOCC1)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,O,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1ccc(C(F)(F)F)n1)Nc1ccc(Br)cn1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,C,C=O,N,<4>,c1ccncc1,<1>,Br,<eos>,,,,,,,,,,,,,,
CCC(=O)Nc1ccc(C(=O)NCc2ccco2)cc1,<bos>,C,C,C=O,N,<0>,c1ccccc1,<3>,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)CCn1cnc(C(=O)N2CCN(CC(=O)N3CCCC3)CC2C)c1,<bos>,C,C,(,C,),C,C,<2>,c1c[nH]cn1,<0>,C=O,<5>,C1CNCCN1,<2>,<0>,(,C,),C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,
COc1ccccc1NC(=O)Cn1nc(-c2cccs2)cc(N)c1=O,<bos>,N,<2>,O=c1cccn[nH]1,<6>,<4>,(,<4>,c1ccsc1,),C,C=O,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,
O=C(COc1ccccc1)N1CCOCC1C1CC1,<bos>,C1CC1,<0>,<0>,C1COCCN1,<5>,C=O,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1F)CCNC2c1c[nH]nc1C,<bos>,C,<0>,c1ccc2c(c1)CCNC2,<9>,<5>,(,F,),<0>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2[nH]nc(C)c2Br)cc1,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1cccc(NC(=O)C2CNCc3cccc(C)c32)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C=O,<6>,c1ccc2c(c1)CCNC2,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccnc1NC(=O)COc1ccc(C)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<2>,c1ccncc1,<1>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc(C(=O)C(C)C)cc1N,<bos>,C,C,(,C,),C=O,<0>,c1ccccc1,<3>,<4>,(,N,),O,C,C,C,C,<eos>,,,,,,,,,,,,,,
CCn1cc(C(=O)NCc2ccc(-n3ccnc3)cc2)cn1,<bos>,C,C,<3>,c1cn[nH]c1,<0>,C=O,N,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,
CC(Oc1ccc(F)cc1)C(=O)NCc1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,O,C,(,C,),C=O,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)c1cccnc1Nc1ccc(S(C)(=O)=O)cc1,<bos>,C,C=O,<1>,c1ccncc1,<2>,N,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2cccc3[nH]ccc23)cc1S(C)(=O)=O,<bos>,C,O=[SH2]=O,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,<8>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(C(=O)c2cc(C)no2)cc1Cl,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,Cl,),<3>,(,Cl,),C=O,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,
CCn1c(SCc2c(C)noc2C)nc2ccccc21,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,S,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,
CCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)oc(=O)n3C)cc1,<bos>,C,C,C,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<6>,O=c1[nH]c2ccccc2o1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)CCc1c(CO)nnn1-c1ccc2c(c1)CCCC2,<bos>,O,C,<0>,c1c[nH]nn1,<1>,<2>,(,<0>,c1ccc2c(c1)CCCC2,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
C=CCN1C(=O)CCc2c(C)nc(N3CCOCC3)nc21,<bos>,C,<5>,O=C1CCc2cncnc2N1,<10>,<7>,(,<5>,C1COCCN1,),C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)N2CCCCC2)ccc1N1CCCC1=O,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,<5>,O=C1CCCN1,),N,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ncc(-c2ccc(F)cc2)o1,<bos>,C,C,N,C=O,<3>,c1cocn1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)CN1CCc2cc(F)ccc2C1,<bos>,C,C,O,C=O,C,N,C=O,C,<8>,c1ccc2c(c1)CCNC2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)N1CCC(NC(=O)CCc2cccs2)CC1,<bos>,C,C,C,N,C=O,<3>,C1CCNCC1,<0>,N,C=O,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
COCC(NC(=O)Cc1cc(F)ccc1F)C(N)=O,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,C=O,N,C,(,C=O,N,),C,O,C,<eos>,,,,,,,,,,,,,
O=C(NC1CCN(c2ncccn2)CC1)c1cnns1,<bos>,c1cncnc1,<3>,<3>,C1CCNCC1,<0>,N,C=O,<1>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC2CCCN(C(=O)C3CC3)C2)c(C)s1,<bos>,C,<4>,c1ccsc1,<1>,<2>,(,C,),C=O,N,C,<1>,C1CCNCC1,<3>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
CC(=O)NCCC(=O)Nc1ccccc1-c1ccccc1,<bos>,C,C=O,N,C,C,C=O,N,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CCc1csc(NC(=O)C2CCC2)n1)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C=O,C,C,<0>,c1cscn1,<3>,N,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(C(C2CC2)N(C(=O)CCc2cccnc2)C2CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,<0>,C1CC1,),N,(,<0>,C1CC1,),C=O,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,
C=CCn1ccc2c(Nc3cc(OC)ccc3OC)cccc2c1=O,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,<6>,O=c1[nH]ccc2ccccc12,<2>,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,
CC(Cc1ccc(Cl)cc1)NC(=O)NCc1cnn(C)c1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
O=C(NCc1ccco1)C1CCCN(C(=O)c2[nH]cc3c2CCC3)C1,<bos>,c1ccoc1,<4>,C,N,C=O,<1>,C1CCNCC1,<3>,C=O,<0>,c1[nH]cc2c1CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(Cl)cc1)C(=O)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,(,C,),C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,
CCN(Cc1ccccc1)C(=O)C(C)Cn1cnc2cnccc2c1=O,<bos>,O=c1[nH]cnc2cnccc12,<2>,C,C,(,C,),C=O,N,(,C,<0>,c1ccccc1,),C,C,<eos>,,,,,,,,,,,,,,,,
CN(C(=O)Cn1nnc(C(=O)Nc2ccc(F)cc2)n1)C1CCCCC1,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<3>,c1nn[nH]n1,<0>,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
COC(=O)c1cc(NC2CC2)c2onc(CC(=O)N(C)C(C)C)c2c1,<bos>,C,C,(,C,),N,(,C,),C=O,C,<6>,c1ccc2oncc2c1,<0>,<2>,(,N,<0>,C1CC1,),C=O,O,C,<eos>,,,,,,,,,
CCn1nccc1NC(=O)Cn1nc(C)c2ccccc2c1=O,<bos>,C,C,<3>,c1cn[nH]c1,<4>,N,C=O,C,<2>,O=c1[nH]ncc2ccccc12,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C(=O)CN1CCN(c2ncccn2)CC1)C1CCCCC1,<bos>,C,N,(,<0>,C1CCCCC1,),C=O,C,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(CN(Cc2cccnc2)C(=O)c2ccncc2Cl)cc1,<bos>,Cl,<5>,c1ccncc1,<0>,C=O,N,(,C,<1>,c1ccncc1,),C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,
CCOc1ccccc1C(=O)NCc1c(C)noc1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,C=O,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
N#Cc1ccc(NC(=O)Cn2cnc3c(nc4n3CCCCC4)c2=O)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,N,C=O,C,<2>,O=c1[nH]cnc2c1nc1n2CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)NCC#CCn1cc(Br)cn1,<bos>,Br,<0>,c1cn[nH]c1,<3>,C,<1>,C#C,<0>,C,N,C=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1cnc(NCCc2cccs2)c(Br)c1,<bos>,C,<1>,c1ccncc1,<4>,<5>,(,Br,),N,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)NCC(O)C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),C,(,O,),C,N,C=O,N,C,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,
O=C(CN1CCN(C2CCC2)c2ccccc21)N1CCCC1,<bos>,C1CCC1,<0>,<6>,c1ccc2c(c1)NCCN2,<9>,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C)nc(SCC(=O)Nc2ccc(C)cc2)[nH]c1=O,<bos>,C,C,<2>,O=c1ccnc[nH]1,<5>,<3>,(,C,),S,C,C=O,N,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,
CC(c1ccc(F)cc1)N(C)C(=O)CCN1CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,C,(,C,),N,(,C,),C=O,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,
