smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
CNC(=O)Nc1nc(-c2ccc(OC)cc2Cl)cs1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,Cl,),<0>,c1cscn1,<3>,N,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,N,(,C,),C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(-c2nnc(CCCN3CCN(c4ncccn4)CC3)o2)cc1,<bos>,c1ccccc1,<0>,<3>,c1nnco1,<0>,C,C,C,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)C1(NC(=O)CCC(=O)C(C)(C)C)CCCCC1,<bos>,C,C,(,C,),(,C,),C=O,C,C,C=O,N,<0>,C1CCCCC1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,,,,
Cc1c(C(=O)Nc2nnc(-c3ccco3)o2)ccc2c1OCO2,<bos>,C,<5>,c1ccc2c(c1)OCO2,<0>,C=O,N,<0>,c1nnco1,<3>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)Nc1cc(CC#N)ccc1F,<bos>,C#N,C,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CCN(CC(=O)NCc2cccs2)CC1,<bos>,C,C,O=[SH2]=O,<2>,C1CNCCN1,<5>,C,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCNc1nnc(-n2cc(C(=O)NCCOC)c(C3CC3)n2)s1,<bos>,C,O,C,C,N,C=O,<0>,c1cn[nH]c1,<3>,<1>,(,<0>,C1CC1,),<0>,c1nncs1,<3>,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,
Cc1cc(C(=O)CSc2ccccn2)c(C)n1Cc1ccco1,<bos>,c1ccoc1,<4>,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
O=C(Nc1ccccc1F)N1CCN(C(=O)C2CCC2)CC1,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(C1CCCCC1)N1CCc2c([nH]n(CCO)c2=O)C1,<bos>,O,C,C,<2>,O=c1[nH][nH]c2c1CCNC2,<8>,C=O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1cccc(Nc2cnccn2)c1,<bos>,C,C,C,C,N,C=O,<0>,c1ccccc1,<4>,N,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(O)(CNC(=O)Nc1ccc(-n2ccnn2)cc1)C1CC1,<bos>,C,C,(,O,),(,<0>,C1CC1,),C,N,C=O,N,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,
CC(=O)c1ccccc1OCC(=O)c1c(C)[nH]c2ccccc12,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,C,O,<0>,c1ccccc1,<5>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCNC(=O)C1CC1)NC12CC3CC(CC(C3)C1)C2,<bos>,C1CC1,<0>,C=O,N,C,C,C,C=O,N,<7>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOCC(O)CN(C)S(=O)(=O)c1ccc(C)c(C)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,(,C,),C,C,(,O,),C,O,C,C,<eos>,,,,,,,,,,,,
CC(=O)NC1CCN(C(=O)NCCc2ccc(C(=O)Nc3ncccn3)cc2)CC1,<bos>,C,C=O,N,<0>,C1CCNCC1,<3>,C=O,N,C,C,<0>,c1ccccc1,<3>,C=O,N,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)NCC#N,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,c1ccccc1,),O=[SH2]=O,N,C,(,C#N,),<eos>,,,,,,,,,,,,,,,
CN(CCN(CCO)c1ccccc1)c1ccncn1,<bos>,C,N,(,<1>,c1cncnc1,),C,C,N,(,<0>,c1ccccc1,),C,C,O,<eos>,,,,,,,,,,,,,,,,,,
N#CC(C(=O)CCCSc1ccccc1)c1nc2ccccc2[nH]1,<bos>,C#N,C,(,<5>,c1ccc2[nH]cnc2c1,),C=O,C,C,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1cc(S(N)(=O)=O)c(OC)cc1C,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<2>,<5>,(,O,C,),<3>,(,C,),C=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,,
Cc1cc(N2CCN(Cc3cccnc3)CC2)n2ncnc2n1,<bos>,c1ccncc1,<1>,C,<5>,C1CNCCN1,<2>,<8>,c1cnc2ncnn2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2cccc(C#N)c2)cc1OC1CCCC1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,<0>,C1CCCC1,),C=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)c1ccc(OCC(F)F)c(N)c1,<bos>,F,C,(,F,),C,O,<3>,c1ccccc1,<0>,<4>,(,N,),C=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,
COCc1cccc(CNC(=O)c2c[nH]cc2-c2ccc(F)cc2)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,C,N,C=O,<0>,c1cc[nH]c1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCN(CC(=O)NC2(C(N)=O)CCCCC2)CC1,<bos>,C,C,O,C=O,<2>,C1CNCCN1,<5>,C,C=O,N,<0>,C1CCCCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
C=CCn1c(SC(C)C(=O)N2CCCCC2)nnc1C1CC1,<bos>,C=C,<0>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,C1CC1,),S,C,(,C,),C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(N)c(C(=O)NC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),N,C=O,<4>,c1ccccc1,<0>,<3>,(,N,),O=[SH2]=O,N,C,<eos>,,,,,,,,,,,,,,
O=C(CC1CC2CN(c3ncccn3)CC2O1)NCc1ccccc1,<bos>,c1ccccc1,<0>,C,N,C=O,C,<0>,C1CC2CNCC2O1,<4>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(F)c(NC(=O)NCC(=O)N(C)Cc2cccc(C#N)c2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,C,C=O,N,(,C,),C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,
COc1ccccc1CNC(=O)Cn1ccc(C(F)(F)F)n1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,C,C=O,N,C,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
O=C(C1CC=CC1)N1CCCC1c1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,<4>,C1CCNC1,<3>,C=O,<3>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NCc2nc(Cc3ccccc3)no2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,N,C,<2>,c1ncon1,<0>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(-n2cnc3cc(O)c(C#N)cc32)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),<4>,c1ccc2[nH]cnc2c1,<0>,<1>,(,C#N,),O,<eos>,,,,,,,,,,,,,,,,,,
Cc1noc2ncc(C(=O)NCc3cn4cc(Cl)ccc4n3)cc12,<bos>,Cl,<1>,c1ccn2ccnc2c1,<5>,C,N,C=O,<0>,c1cnc2oncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCn1ncc(CN(C)C(=O)c2cccc(C(=O)N(C)C)c2)c1C,<bos>,C,N,(,C,),C=O,<4>,c1ccccc1,<0>,C=O,N,(,C,),C,<0>,c1cn[nH]c1,<3>,<4>,(,C,),C,C,<eos>,,,,,,,,,,
Nc1ccc(Cl)c(S(=O)(=O)N2CCC3(CC2)OCCCO3)c1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,Cl,),O=[SH2]=O,<6>,C1COC2(CCNCC2)OC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)CSc2nc(C(C)C)no2)C(C)C1,<bos>,C,C,(,C,),<0>,c1ncon1,<2>,S,C,C=O,<3>,C1CCNCC1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CC(=O)Nc1nc(CC(=O)NCC2COc3ccccc3O2)cs1,<bos>,C,C=O,N,<3>,c1cscn1,<0>,C,C=O,N,C,<8>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)N=c2sc3cc4c(cc3n2C)OCO4)ccc1=O,<bos>,C,<6>,O=c1cccc[nH]1,<4>,C=O,<0>,N=c1[nH]c2cc3c(cc2s1)OCO3,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COCCSc1nnc(N)n1CCc1ccc(OC(C)C)cc1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,C,C,<4>,c1nnc[nH]1,<0>,<3>,(,N,),S,C,C,O,C,<eos>,,,,,,,,,,,
COc1cccc(C(=O)NCc2ccc(NC(=O)C3CC3)cc2)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,C,<0>,c1ccccc1,<3>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2cc(Cl)ccc2N(C)C(C)=O)nn1,<bos>,C,C=O,N,(,C,),<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,<2>,c1ccnnc1,<5>,O,C,<eos>,,,,,,,,,,,,,,
COc1ccc(CC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
COc1cccc(-c2ncccc2C(=O)OC2CC2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),<2>,c1ccncc1,<1>,C=O,O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)Cc2cc(-c3ccccc3)on2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,C,<1>,c1cnoc1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(C(=O)Nc2ccc3nnc(COc4ccccc4F)n3n2)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,C=O,N,<1>,c1cnn2cnnc2c1,<4>,C,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
CC1(NC(=O)Nc2ccc3c(c2)CCCN3C(=O)CO)CCOC1,<bos>,C,<0>,C1CCOC1,<0>,N,C=O,N,<0>,c1ccc2c(c1)CCCN2,<9>,C=O,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)c2ccc(-c3nc(C)cs3)cc2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,N,C=O,<0>,c1ccccc1,<3>,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC1CCOCC1C(=O)Nc1c[nH]nc1C,<bos>,C,C,<0>,c1ccccc1,<5>,N,<0>,C1CCOCC1,<1>,C=O,N,<0>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,
,<bos>,C,O,<0>,c1ccncc1,<4>,<1>,(,C,),<6>,(,C,),C,N,C=O,N,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,
O=C1CCC(COC(=O)c2ccccc2Cc2nc3ccccc3[nH]2)N1,<bos>,O=C1CCCN1,<4>,C,O,C=O,<0>,c1ccccc1,<5>,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C2COCCN2C(=O)c2cnc(C3CC3)[nH]c2=O)o1,<bos>,C,<4>,c1ccoc1,<2>,<0>,C1COCCN1,<5>,C=O,<2>,O=c1ccnc[nH]1,<5>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN1C(=O)Cc2cc(NS(=O)(=O)c3ccc(OC)cc3)ccc21,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<5>,O=C1Cc2ccccc2N1,<9>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(F)cc1)C1(c2ccccc2)CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,N,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NC1CCN(C(=O)c2ccc3ccccc3c2)CC1,<bos>,C,O=[SH2]=O,N,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Nc1ccc(C(=O)N2CCOC(C)C2)cc1,<bos>,C,<1>,C1COCCN1,<5>,C=O,<3>,c1ccccc1,<0>,N,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,<4>,O=c1[nH]ncn2c1cc1occc12,<2>,<2>,(,C,),<7>,(,C,),C,C,C=O,N,C,C,O,<eos>,,,,,,,,,,,,,,
CNC(=O)c1cccc(NC(=O)c2cc(=O)c3cc(C)ccc3o2)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<4>,N,C=O,<3>,O=c1ccoc2ccccc12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCc2nnc3ccccn23)cc1C(N)=O,<bos>,N,C=O,<4>,c1ccccc1,<0>,<3>,(,C,),O=[SH2]=O,N,C,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1CNS(=O)(=O)c1ccc2ccccc2c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,N,O=[SH2]=O,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,
N#Cc1cccc(CS(=O)(=O)N2CCN3CCCC3C2)c1,<bos>,C#N,<0>,c1ccccc1,<4>,C,O=[SH2]=O,<4>,C1CC2CNCCN2C1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(C(=O)Nc2ccc(C(N)=O)cc2)on1,<bos>,C,O,<0>,c1ccccc1,<5>,<1>,c1cnoc1,<4>,C=O,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cn1nnc2ccccc21)N1CCN(Cc2cccs2)CC1,<bos>,c1ccsc1,<4>,C,<5>,C1CNCCN1,<2>,C=O,C,<4>,c1ccc2[nH]nnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
